"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","STB_wt_1","STB_wt_2"
"TRMT10A",172.632713152319,0.54680656215204,0.18454493420491,2.96299957789625,0.00304656986859062,0.0151666457306368,5.60590813107209,7.84044202382839
"TET2",221.968273276554,0.58561172147812,0.170478177299331,3.43511252146885,0.000592307835916197,0.00395652059855462,7.63991019632833,9.2701696869971
"HADH",679.438021289666,1.04134318179462,0.115783256560469,8.99390130083941,2.38606745274311e-19,3.45568389707622e-17,19.2982147166995,20.3851492619538
"GAR1",142.227220209064,0.611262487121811,0.194497840863551,3.14277261077998,0.00167355793262872,0.00932577998843404,6.10200619576873,4.56590447270006
"ELOVL6",447.358145733123,1.47897507038279,0.200898003030412,7.36182066557874,1.8141859464486e-13,1.19679282331164e-11,9.87235148746323,10.1464543837779
"TIFA",85.0300884966981,0.927675779004253,0.26495537381848,3.50125293038895,0.000463076125189103,0.00320767409421808,1.88517264584725,3.4128982927253
"CAMK2D",102.825493518635,-1.33419322791829,0.177638935611753,-7.51070266956733,5.88108296122421e-14,4.30823519252471e-12,9.47547303570591,10.1925746309769
"AC110079.1",45.2942778607357,-0.914892350377701,0.284220136428564,-3.2189568335094,0.00128657851517879,0.00750156839021414,2.57970993642255,4.75038546149603
"HSPA4L",181.060481186127,0.984164254919776,0.187992956857791,5.23511237532296,1.6488451443252e-07,3.164583790873e-06,5.25863948578443,5.67279040547584
"JADE1",71.421407088179,-0.884058895899215,0.27389442898036,-3.22773595355825,0.00124774089866505,0.00733229614466033,5.06020025990578,6.3645941134607
"NAA15",743.886101046439,0.511532568614643,0.122286024726841,4.1830828155326,2.87582571691129e-05,0.00030427683802282,30.8572996241313,28.1794710385832
"RAB33B",212.753148689124,-0.789128059824775,0.127865667831282,-6.17153981368967,6.76280963301181e-10,2.28448797254554e-08,15.974357683232,16.6032889916366
"SCOC",538.956347454194,-0.643426716652632,0.0975443015519589,-6.59625120499631,4.21684201033957e-11,1.80774882359067e-09,38.44760001399,38.879368388749
"CLGN",41.4109606017159,-2.43657436594496,0.3841887907732,-6.34212768425969,2.26613371694185e-10,8.44454858701349e-09,5.06020025990578,6.13399287746574
"LINC02432",331.717237427406,-1.32718837312498,0.368842978991516,-3.59824762492092,0.000320368521388877,0.00235923049064866,31.7502761405853,31.5462490841095
"IL15",40.5129029242153,2.54269741424575,0.454440327530186,5.59522837258946,2.20331551861722e-08,5.18911692235084e-07,0.644927484105638,0.276721483193943
"FNIP2",48.8639093759809,-1.22321410104325,0.321774210898833,-3.80146717670869,0.000143841796364131,0.00121312358379387,3.02619819464953,5.94951188866978
"MSMO1",7886.98486827864,0.570265842012339,0.0948626323666057,6.01149080291692,1.838249426789e-09,5.67694675920133e-08,297.013911333881,308.913415738839
"DDX60",315.126789139957,-2.03274220979039,0.545015365195421,-3.72969706837811,0.00019171011734751,0.00153173587734853,36.9096960134304,39.29445061354
"PALLD",58.9745692238891,-0.739404001736668,0.26517219721703,-2.78839188081058,0.00529704252862812,0.0236760325862768,4.31605316286081,4.51978422550107
"CBR4",154.76575372896,-0.526812604919251,0.1646609303734,-3.1993782843605,0.00137724327631033,0.00792024887335015,10.2196201327509,10.8382580917628
"HPF1",75.5393919884066,-0.699624143502646,0.21649350732151,-3.23161720717863,0.00123091830845756,0.00725085118586498,5.75473755048108,5.3960689222819
"GALNT7",51.8652288673127,-1.32079271368054,0.23998143696049,-5.50372866505501,3.71841694231829e-08,8.35152468328173e-07,4.71293161461812,5.16546768628694
"HMGB2",40.1744092902515,-1.32333618765881,0.369410430145137,-3.58229243050578,0.000340592218641903,0.00247918079427382,4.16722374345182,3.50513878712328
"AGA",258.554776022782,0.519003330328195,0.131651481440759,3.94225210873708,8.0720062047524e-05,0.000738614946840089,10.7653280039172,9.68525191178802
"CENPU",87.0084967190087,0.587906633063988,0.224233620055841,2.62184873489347,0.0087454237353528,0.0353974748041906,3.67112567875517,2.9516958207354
"ACSL1",625.875546482232,0.646512804182345,0.151894089113312,4.25633945307805,2.07801131293154e-05,0.000227677761242934,21.729095233713,24.305370273868
"SLC25A4",596.45386137474,-0.583585269257041,0.106393324933897,-5.4851680744034,4.13076485184353e-08,9.06715528387566e-07,41.2257491762912,42.0616654454794
"TRIP13",83.7297507748441,1.08623431232081,0.273529699149773,3.97117503399889,7.15190076924279e-05,0.000666523296541858,2.67892954936188,2.07541112395457
"SLC6A19",745.90798351027,3.42815833374728,0.312550826918727,10.9683227126406,5.42697612790217e-28,1.84810538409641e-25,4.31605316286081,5.07322719188896
"CLPTM1L",245.091195893137,0.673630777013691,0.138478362306064,4.86452010116091,1.14734847176075e-06,1.79808342589371e-05,9.17781419688793,8.57836597901224
"SLC6A3",215.308070744954,2.00437560126383,0.22683507073516,8.83626854863208,9.89687116336693e-19,1.32660187934493e-16,3.22463742052819,3.68961977591924
"LPCAT1",133.454489280582,0.957919590755084,0.184276879281342,5.19826249766578,2.01159929026826e-07,3.80002264728337e-06,3.57190606581584,4.61202471989906
"DAP",839.676148231287,0.629872921796106,0.111049378682298,5.67200761742317,1.41133699707475e-08,3.49368293971353e-07,31.0061290435403,31.3617680953136
"TRIO",127.667537872949,-0.591099229844049,0.234246266739436,-2.52340939333543,0.0116223006996528,0.0444926847085969,7.59030038985866,10.2848151253749
"RETREG1",359.831026948694,0.643911044794614,0.148911954712248,4.32410578478326,1.53151798952636e-05,0.00017479281402203,13.4938673597487,13.0059097101153
"AC233724.6",8.15975589518604,6.00721866354176,1.77259177706333,3.38894648010496,0.000701617032049106,0.00454517974489395,0,0
"CDH12",14.28698937485,2.25972897775258,0.737739313091144,3.06304535715234,0.00219096848491472,0.0116041206010616,0.347268645287651,0.0461202471989906
"PRDM9",42.2091912800201,1.4888619684716,0.342145510493476,4.3515461194397,1.35180878560308e-05,0.000157419507380765,1.09141574233262,0.784044202382839
"AGXT2",14.5792954313776,2.50285602020429,0.70204820290601,3.56507716969311,0.000363749146589692,0.00262349126904987,0.297658838817987,0.0461202471989906
"PRLR",1535.54701828297,0.909828750135707,0.141579071884758,6.42629407032901,1.30752345860624e-10,5.11622922715992e-09,47.6750240173476,49.2564240085219
"SLC1A3",243.726066477845,0.581632894353921,0.148345843763213,3.92078995676018,8.8259167729573e-05,0.000800047131937137,9.12820439041826,9.50077092299206
"LIFR",3993.23961116689,-0.705506657247285,0.0924067210746742,-7.63479808657168,2.26174608711763e-14,1.79232708790454e-12,285.802095071737,303.517346816557
"HMGCS1",11578.0174822245,0.71663789121664,0.111106078744375,6.45003315134028,1.11825687566062e-10,4.43082912997603e-09,419.450913701013,398.340575057681
"CCL28",20.8409486761379,-1.5751480716264,0.392093072229425,-4.01728105694439,5.88734915390158e-05,0.00056411102159057,1.98439225878658,2.35213260714852
"PAIP1",212.234433942584,-0.697546137476491,0.189057350717103,-3.68960072079011,0.000224606291557734,0.0017578637890301,16.5200655543983,14.666238609279
"PARP8",46.7167000541999,-1.6867124021913,0.307903718124684,-5.47805142615485,4.30035164090886e-08,9.37446897499163e-07,5.40746890519343,4.75038546149603
"ITGA1",2568.16235740309,1.1161780450151,0.0976152449099296,11.4344644224886,2.81266879094612e-30,1.18132089219737e-27,71.8349997680742,71.5786236528333
"ITGA2",113.785919767548,-1.40737211105797,0.242408695863427,-5.80578228039674,6.40661680952914e-09,1.70662519661876e-07,11.0629868427352,11.2994605637527
"MOCS2",292.980033901505,-0.544108369923122,0.133623222297102,-4.07195965319062,4.66192559479844e-05,0.000463228432088492,19.4966539425781,20.6618707451478
"FST",74.0702611681639,0.647705091982636,0.240922836877773,2.68843377562931,0.00717880736944673,0.030201326495836,2.57970993642255,2.85945532633741
"GPX8",117.580833089654,-0.915274135032396,0.210651096773676,-4.3449768315983,1.39290363576725e-05,0.00016116240413836,9.82274168099356,9.22404943979811
"PLPP1",23.9543518903773,1.66602321707333,0.454307990376121,3.66716688318432,0.000245252741684747,0.00189465637353023,0.396878451757316,0.553442966387887
"IL6ST",217.399259733111,-0.791096139072245,0.146955376554931,-5.38324052932175,7.31566752261706e-08,1.5235935666938e-06,15.7263086508836,17.6179344300144
"ELOVL7",94.8585132186942,-0.599407882091565,0.210922657225542,-2.84183733495549,0.00448543709612464,0.0206641708998795,6.15161600223839,7.19475856304253
"MAST4",513.953182603037,0.989578893298247,0.132876661891114,7.44734913727109,9.52343519545793e-14,6.66640463682055e-12,16.0239674897016,14.9429600924729
"CCNB1",261.017701484828,1.03287286789443,0.20861754437739,4.95103549884549,7.38196352914243e-07,1.21426554134719e-05,7.34225135751034,7.97880276542537
"CDK7",2707.69927781519,0.97877057099202,0.0970212566256526,10.0882075231051,6.22966605227298e-24,1.33040325862101e-21,79.5245197708721,84.6306536101477
"GTF2H2",107.827867286571,-0.528981767186111,0.178603474664411,-2.96176638321313,0.00305879771768398,0.0152141195095836,7.49108077691934,7.19475856304253
"MAP1B",137.670770527136,-1.52724921494553,0.214741466134244,-7.1120368247406,1.14342741025275e-12,6.54301956016717e-11,14.0891850373847,14.2050361372891
"POLK",176.46226682477,-0.832917678799336,0.149715143413332,-5.5633495704561,2.6464500149763e-08,6.15226387245413e-07,12.9481594885824,14.573998114881
"AC113404.3",155.239049987632,1.21346608137813,0.174867331955737,6.93935263840637,3.93900761032372e-12,2.04244839053822e-10,4.16722374345182,4.01246150631218
"WDR41",172.439493702996,-0.544750547614082,0.159969300965519,-3.40534430247653,0.000660806827791959,0.00433369096965171,12.7001104562341,10.9766188333598
"LHFPL2",44.6040824338978,-1.65108987067025,0.421507304152263,-3.91710856349435,8.96173967603741e-05,0.00081119195343442,4.4648825822698,5.11934743908795
"ARSB",17.7784761798433,-1.42250311146295,0.47919017012636,-2.96855653589022,0.00299202055927809,0.014930478830457,1.5379040005596,1.98317062955659
"MTRNR2L2",113.804291314736,0.611386521298198,0.191560335130059,3.19161334147332,0.0014148058969252,0.00811374083425136,3.96878451757316,4.56590447270006
"CKMT2-AS1",141.689709543281,-0.579264219688545,0.162747554654147,-3.5592806350887,0.000371871998245011,0.00267442190518672,9.57469264864524,10.1925746309769
"SSBP2",21.5021260932398,-1.03716646676351,0.411511540541597,-2.52038245488445,0.011722738450702,0.04473467138823,2.03400206525624,1.61420865196467
"ATG10",75.5286226186757,-0.814205797896221,0.224512364608373,-3.62655214698966,0.000287230834394162,0.00215294974025368,6.0027865828294,5.67279040547584
"LINC01949",455.810400775244,-0.51399881003402,0.128484264107694,-4.00048063164522,6.32139611715531e-05,0.000598869105835766,32.1471545923426,29.470837960155
"SPATA9",40.7381196969437,-1.04354646863505,0.313839334370941,-3.32509776292616,0.000883875362081179,0.00553245383120857,3.72073548522484,3.22841730392934
"CAST",1952.87349640467,-0.714725081096426,0.0692385227374849,-10.3226506406885,5.5664819772483e-25,1.37524848849664e-22,141.437558245013,147.861512519964
"ERAP1",60.5956582991396,-0.85014330417378,0.252667382814763,-3.36467372520751,0.000766342229084541,0.00489650714323794,5.65551793754175,3.87410076471521
"LNPEP",580.825369511163,-0.627743131757711,0.121841563822429,-5.15212635215827,2.57549408105572e-07,4.73049933255132e-06,39.5390157563226,43.2146716254542
"C5orf30",319.072989080608,0.532088587968831,0.151568205315647,3.51055544176126,0.000447171547673996,0.00312366073184039,13.0473791015218,12.0373845189365
"NUDT12",110.324402615541,-0.799431657365098,0.194855583122216,-4.10268797309074,4.08377830725e-05,0.00041429635001087,8.73132593866095,8.25552424861931
"FER",108.151041206837,-0.635979764166304,0.21115143517622,-3.01196041426636,0.00259566444010747,0.0133163499863576,9.57469264864524,5.8572713942718
"MAN2A1",1949.62946510727,0.581619099806756,0.0990539698526006,5.87173942318765,4.31246211317463e-09,1.20481203161863e-07,74.3154900915574,74.4841992263698
"LVRN",738.793597407646,-0.521375827801488,0.1860850365919,-2.80181489791094,0.0050816020825488,0.0229253980944724,49.7586358890735,50.4555504356957
"SEMA6A",256.033371913051,-0.647228407562206,0.169563254907901,-3.81703222147836,0.000135066536806651,0.00114679135024515,19.9927520072748,16.8338902276316
"PPIC",232.176097024488,-0.86716721620143,0.137429371644449,-6.30991181743104,2.79194501133327e-10,1.01966687370432e-08,18.5540676196545,18.2636178908003
"CEP120",67.3248376898662,-0.822245675748445,0.264225405576953,-3.11190997683595,0.00185881173002523,0.0101609665068624,3.86956490463383,6.59519534945565
"GRAMD2B",4358.58074065621,0.575029666234169,0.12159814608892,4.7289344840313,2.25701194451378e-06,3.2991125871083e-05,162.62094560756,171.33671834425
"AC093535.1",18.3347918895227,1.22162629782745,0.482589513810947,2.53139834759448,0.0113608742549426,0.0437709195855181,0.496098064696645,0.461202471989906
"ALDH7A1",125.283359685909,-0.585004795353332,0.204884302060542,-2.85529339959129,0.00429970873550549,0.0200060303055278,9.02898477747893,8.44000523741527
"FBN2",791.374770300808,-0.536872417647302,0.188089354990566,-2.8543476991254,0.00431253037867905,0.0200434831321859,57.1504970530535,50.8706326604866
"SLC27A6",744.921179247384,-0.761620299106622,0.117534037808859,-6.47999773772099,9.17239936295766e-11,3.66895974518306e-09,58.8372304730221,53.868448728421
"HINT1",377.614300391022,-0.629105956885227,0.162813453258151,-3.86396789881816,0.000111559889035757,0.000972098618153897,25.1521718801199,28.7329140049711
"P4HA2",217.428448049553,-1.05904709317102,0.228580606523811,-4.63314499544257,3.60152103406937e-06,4.94326416440894e-05,20.2904108460928,17.0183712164275
"IRF1",145.231146216832,-1.07912967203003,0.176193973027603,-6.12466847467576,9.08726158944792e-10,3.00523611619537e-08,11.6583045203712,13.5132324293042
"SEPT8",186.530747114434,-0.69006088668859,0.178191149150603,-3.87258789214814,0.00010768582331375,0.000944218074984868,14.188404650324,13.1442704517123
"AC109454.1",45.539192123019,0.750408898569263,0.300044263501476,2.5009939860609,0.0123845281439812,0.0466781497499741,1.78595303290792,1.38360741596972
"SEC24A",1944.36637704746,0.586848248158107,0.0978184497393622,5.99936156953792,1.98094822486899e-09,6.04357085553251e-08,69.4041192510606,78.6350214742789
"DDX46",668.890466881572,0.554659007901331,0.15303676152597,3.62435144582699,0.000289687468179146,0.0021700725915917,26.0451483965738,25.7812181842357
"HSPA9",4867.17599835242,-0.745455235594546,0.0726757246317211,-10.2572797088999,1.09755060796501e-24,2.56095141858502e-22,362.498855873838,368.685256108731
"SLC23A1",40.3089831186576,1.50846380974986,0.358216889303605,4.21103486405235,2.54203507425289e-05,0.000273290460201249,0.843366709984296,0.922404943979811
"MZB1",1169.5703403325,1.19942875006293,0.150635577206215,7.96245330823111,1.68661265297464e-15,1.55119119908616e-13,33.4370095605539,28.6406735105731
"CXXC5",507.018034974257,0.726730749922082,0.176748426819273,4.1116674303708,3.92811855778012e-05,0.000401413575247604,16.123187102641,19.508864565173
"CYSTM1",217.907819314943,-1.38083319629494,0.172464218962846,-8.00649088024698,1.18027896735529e-15,1.11815902170501e-13,20.9353383301984,21.5381554419286
"APBB3",33.6897530743526,-0.780420893794771,0.309218321380183,-2.52385075473987,0.0116077197134268,0.044468613070592,2.9269785817102,2.21377186555155
"FCHSD1",185.095674917529,-0.726536273943157,0.144132874316976,-5.04073950780557,4.63736342224258e-07,7.99326663751798e-06,12.6505006497644,14.9429600924729
"PCDH1",244.415638903492,-0.846087440874051,0.174384545339495,-4.85184876461887,1.22315882690344e-06,1.90740114096328e-05,18.4548480067152,19.8778265427649
"GNPDA1",628.743473112657,-0.888560499920663,0.106993497432272,-8.30480843457921,9.99806234959482e-17,1.07671440687944e-14,50.5027829861184,50.0865884581037
"SH3TC2",372.914318294533,-0.542933036005913,0.120450325976063,-4.50752649780133,6.55877418958929e-06,8.39843036471799e-05,25.6482699448165,25.4122562066438
"AFAP1L1",115.199638339231,-0.60622913799236,0.191064141656916,-3.17290901754309,0.00150919810979573,0.00855031303211611,8.78093574513061,7.47148004623647
"ARHGEF37",115.313538055317,0.781866760377535,0.195943544650671,3.99026547045196,6.59993823205693e-05,0.000622915518531216,3.86956490463383,3.96634125911319
"SLC26A2",752.440968087636,0.72282763694733,0.150472174562781,4.80372958686622,1.55737126674306e-06,2.36705403630429e-05,28.0791504618301,24.8588132402559
"SMIM3",344.762858857077,0.857983326671249,0.171379283546193,5.00634212559299,5.54741206164671e-07,9.35708058591011e-06,11.4102554880228,11.0227390805587
"ZNF300P1",47.5356757766946,-1.02205612293679,0.270377222822806,-3.78011177223536,0.000156757971254541,0.00129500668736122,3.17502761405853,4.888746203093
"SLC36A1",639.839477113016,0.530744413395575,0.104520244237071,5.07791019117551,3.81608989645739e-07,6.68744543746358e-06,23.8623169119086,26.3807813978226
"CNOT8",242.769004730242,-0.500687659735803,0.153684100897015,-3.25790147981096,0.00112239365692876,0.00673115662889211,15.1806007797173,17.4334534412184
"ADAM19",15906.3264943016,1.02898133054736,0.0849881739843889,12.1073472026399,9.65669978124518e-34,5.79401986874711e-31,477.147118625233,458.435257157966
"LSM11",49.8548457576629,-0.690226287088807,0.266453471955392,-2.5904195656507,0.00958590200689277,0.0381618847667769,3.67112567875517,3.64349952872025
"FBXW11",189.454359943044,-0.65607369355462,0.180680767103363,-3.63112081087909,0.000282193040784669,0.00212276556052945,14.188404650324,13.1442704517123
"SH3PXD2B",341.491674897071,-0.578624236666765,0.210122566192063,-2.75374628795401,0.00589174218801903,0.0257774629458923,24.8049032348322,22.7372818691023
"ERGIC1",101.463784317297,-1.24974056247419,0.221181184799606,-5.65030232389106,1.60165895607249e-08,3.95703977382616e-07,9.7731318745239,9.03956845100215
"STC2",360.780638894749,-0.81907586261677,0.135836774502739,-6.02985359167414,1.64108282424944e-09,5.11822861028291e-08,28.8729073653447,27.1648256002054
"MSX2",866.013118305016,0.679485517198973,0.103123811719378,6.58902639332222,4.42720088962568e-11,1.89094004099266e-09,31.9487153664639,30.5777238929307
"NOP16",1020.35106413535,0.533009466323185,0.136328491886085,3.90974372964209,9.23940898024905e-05,0.000833332520766915,39.0429176916259,41.0008997599026
"EIF4E1B",92.7285120909037,2.27856292246443,0.282993159898562,8.0516536982066,8.16827537063694e-16,7.85650913511644e-14,1.48829419408993,1.01464543837779
"TSPAN17",74.9242686338496,0.990626711954675,0.268086915932424,3.695169935874,0.000219739768785007,0.00172936982304253,2.38127071054389,2.12153137115357
"UIMC1",87.6185037148085,-1.16986080762912,0.196157133598489,-5.9638963221378,2.46293047316237e-09,7.35377345067437e-08,7.44147097044967,8.3016444958183
"B4GALT7",180.391915201446,-0.618570736456685,0.183316611356301,-3.37432997413643,0.000739956110612963,0.00475443497895121,13.1465987144611,12.4524667437275
"ZNF354A",351.371786933465,0.631629221268185,0.141776546451309,4.45510373244357,8.38526413240251e-06,0.00010460824561215,13.3450379403397,12.7291882269214
"RUFY1",113.82429148552,-0.54293744650036,0.189277066960015,-2.86847981755263,0.00412449511859218,0.0192976748957525,6.25083561517772,9.36241018139508
"SQSTM1",10027.2418504319,-0.938175194423042,0.130629425332496,-7.18195913390162,6.87194649161636e-13,4.12316789496982e-11,811.76526326312,825.829146345125
"FLT4",34.6667160593737,3.01749279124379,0.490327806323309,6.15403155262652,7.55376456668063e-10,2.52460035915586e-08,0.297658838817987,0.276721483193943
"HEIH",327.200060464375,0.702115251479932,0.142053908478677,4.94259720833604,7.70886462176003e-07,1.26309095232999e-05,11.7079143268408,11.6223022941456
"SERPINB1",1139.68258914097,-0.943634163972951,0.12754164095937,-7.39863590334042,1.37590532237267e-13,9.32064895800842e-12,92.1254106141669,94.4542662635327
"SERPINB9",755.333039394438,-1.08862929087592,0.161258237996494,-6.75084451127135,1.46987057253268e-11,6.910585527579e-10,64.9392366687908,66.4131559665464
"SERPINB6",565.947972543058,-0.755320388240825,0.108393456324147,-6.96832091027772,3.20745937440552e-12,1.70443559753417e-10,40.6304314986552,44.7827600302198
"NQO2",461.645992320164,-0.664542927350798,0.108922127538363,-6.10108287791885,1.05352260750693e-09,3.41243826596076e-08,30.906909430601,35.9276725680136
"TUBB2A",121.944674304479,-1.17887062895242,0.261671770504981,-4.50515019895883,6.63260124448729e-06,8.47573789863488e-05,11.1125966492048,10.9304985861608
"DSP",1720.48706235391,0.601610524371128,0.0864897607006029,6.95585835245506,3.50421817947149e-12,1.83208087391456e-10,61.9130384741413,67.9351241241131
"BLOC1S5",131.020721200262,-0.646783363773645,0.162930691557849,-3.96968402692874,7.19680050588956e-05,0.000670212020504127,8.83054555160028,10.008093642181
"SMIM13",561.73758514618,0.638789725383993,0.0985063445783968,6.48475718105252,8.88748024626336e-11,3.5663137293923e-09,19.4966539425781,21.9993579139185
"ERVFRD-1",1576.49015898544,0.854456913806715,0.105717119568948,8.08248387101997,6.346073395455e-16,6.19849029323512e-14,46.7820475008936,56.0822205939725
"HIVEP1",90.1419438239456,0.584825298876338,0.205118768993389,2.85115448842805,0.00435607993242682,0.0202086182432172,3.12541780758886,3.73574002311824
"KIF13A",360.503559860749,0.638308868531763,0.133880975127148,4.76773393624864,1.86309602190752e-06,2.77154780118474e-05,12.7001104562341,13.9283146540951
"RNF144B",38.5004864993575,-1.51388361854048,0.366294423668476,-4.13296932936839,3.58106528597284e-05,0.000370759429772044,4.16722374345182,3.68961977591924
"ID4",22.7332779558886,1.14723732640375,0.429561244083278,2.67071888399071,0.00756890057573757,0.0315162416570699,0.595317677635974,0.645683460785868
"HIST1H1T",32.3863051759231,1.20292069532958,0.356147302656426,3.37759316540445,0.000731231778537474,0.00471038875744999,0.793756903514632,0.922404943979811
"HIST1H3E",112.842022030323,-0.864146477884721,0.206385221350523,-4.18705599281774,2.82596127736133e-05,0.000299723165780747,7.88795922867665,9.96197339498196
"HIST1H1D",91.9309379259591,-0.588360140002477,0.189695065606114,-3.10161014532744,0.00192471253575442,0.0104307001937659,5.95317677635974,6.91803707984858
"HIST1H4H",610.045447630474,-0.564368377391684,0.150710831879366,-3.74471012039416,0.000180602175874491,0.00145870988206319,42.5156041445025,41.8771844566834
"HCG11",29.8496042668155,-1.61717979997886,0.316100724500401,-5.11602686939368,3.12038629006148e-07,5.60069334113599e-06,3.42307664640685,2.90557557353641
"PRSS16",271.80327807829,-0.522998911524661,0.118083615702279,-4.42905570272582,9.46465777886699e-06,0.000116006505849926,18.4548480067152,18.4019786323972
"ZNF204P",86.8213007601666,-1.78938338455172,0.234704004997704,-7.62400021494826,2.45932957020142e-14,1.91281188793444e-12,9.37625342276658,10.1003341365789
"ZNF391",58.9635800793149,-1.15417054170082,0.249363753440692,-4.62846153771632,3.68392265522618e-06,5.03989418630292e-05,5.15941987284511,5.3499486750829
"GPR89P",39.588556682282,-1.00726332901024,0.306339599853892,-3.28806112396391,0.00100879934582719,0.00618835041744038,2.87736877524054,3.78186027031723
"ZSCAN26",45.9507257912976,-0.936422222919636,0.295535246057336,-3.16856359913824,0.00153194227711009,0.00865970062431007,2.72853935583155,4.79650570869502
"ZKSCAN3",68.7903667215605,-0.80249339712552,0.261600951262385,-3.0676241552372,0.00215767808002602,0.0114566977700497,4.86176103402712,5.76503089987382
"ZFP57",140.441845943609,-2.80923563084276,0.267839816039927,-10.4884914885993,9.75737360568149e-26,2.50903892717524e-23,16.8177243932163,24.489851262664
"ZNRD1ASP",21.6399572491133,-1.02862263652484,0.414176469119152,-2.48353712298638,0.0130084774782515,0.0485944117248792,2.18283148466524,1.4758479103677
"PPP1R18",208.302932683413,-0.931969658141705,0.142966405997058,-6.51880175375523,7.08712466190534e-11,2.9087221739416e-09,16.9169440061556,17.0183712164275
"PSORS1C1",15.8310443645543,-2.54098555883576,0.453823965636202,-5.59905547357691,2.15522828923499e-08,5.09491115278816e-07,2.43088051701356,1.9370503823576
"RPL3P2",356.283474044192,0.838289955747944,0.135197077626864,6.20050352021346,5.6282801129324e-10,1.95361789043935e-08,12.7497202627038,10.6998973501658
"MICB",14.9559209587071,1.85715911166481,0.713348638414075,2.6034382231298,0.00922938991150634,0.0370469298773431,0.347268645287651,0.184480988795962
"TNF",40.404541910228,-0.984219796364153,0.34935634912885,-2.81723746775574,0.00484386970715698,0.021962129654616,3.72073548522484,2.99781606793439
"HSPA1B",1450.22480287747,0.715642480904634,0.120772663887958,5.92553362546132,3.11284877020927e-09,9.07914224644371e-08,50.1059045343611,52.4387210652523
"TNXB",28.7577247615406,-0.819485766776369,0.320835509624343,-2.55422402506469,0.0106424758328598,0.0416574077334682,1.83556283937759,2.62885409034246
"AGPAT1",60.4476231097582,-0.713993749973229,0.233261631312094,-3.06091381577425,0.00220662600608795,0.0116674308337004,4.26644335639114,4.70426521429704
"HLA-DRB1",180.070803898337,-0.903911022471662,0.249138771175441,-3.62814273429621,0.000285467434323771,0.00214355761172796,15.527869425005,13.4209919349063
"TAP2",26.9445006883756,-1.93805107597595,0.432493325051374,-4.48111210906142,7.42550908377673e-06,9.33746651253361e-05,3.22463742052819,3.13617680953136
"TAP1",139.362229799593,-1.95288303698666,0.261935996057274,-7.45557337052539,8.94778437127461e-14,6.36960921344973e-12,18.6036774261242,14.2972766316871
"RPS18",21036.8406788435,0.586217511917136,0.109443881872961,5.35632967220224,8.4929486421125e-08,1.7330590667572e-06,819.305953846509,781.645949528492
"B3GALT4",38.2254152826638,-1.08505852695201,0.298493243302172,-3.6351192239671,0.000277852108762053,0.00209511464416629,3.42307664640685,3.22841730392934
"TAPBP",307.781495804321,-0.789152234268253,0.12377200650779,-6.37585393122464,1.8194627761598e-10,6.96815531295244e-09,22.473242330758,24.7204524986589
"PHF1",186.136808900025,-0.62856307621819,0.165634001603561,-3.79489156895836,0.00014770799534174,0.00123662507727968,13.7419163920971,12.8214287213194
"ITPR3",191.383786959591,-1.12614955120039,0.14389965801964,-7.82593625793527,5.03892614083595e-15,4.31907954928796e-13,17.0657734255646,16.6955294860346
"IP6K3",75.6447691930628,-0.799244573275667,0.213818687837612,-3.73795471929313,0.000185523348550492,0.00149081262228074,5.45707871166309,6.18011312466473
"HMGA1",337.554105114685,-0.5918011345915,0.185842859075515,-3.18441686452439,0.00145045967595983,0.00825861982018273,23.3166090407423,24.0286487906741
"SMIM29",299.800747117393,-0.508602868454375,0.130494582499005,-3.89750178677534,9.71901054966097e-05,0.000867277145366347,21.3818265884254,19.0476620931831
"SPDEF",67.4184194368401,1.01431002359225,0.260713013077184,3.89052319107663,0.00010002831597866,0.000887575198120508,1.83556283937759,2.16765161835256
"UHRF1BP1",225.412274329786,-0.691311066294393,0.175474610205024,-3.93966435079506,8.15956881855693e-05,0.000745004109520415,15.974357683232,17.1106117108255
"TULP1",21.1273515946571,1.30591683438274,0.435892946372642,2.99595771220926,0.00273584370951514,0.0138872077525922,0.545707871166309,0.507322719188896
"SRPK1",2715.07158963878,0.624195366133718,0.110817007067642,5.63266760807496,1.7744325320284e-08,4.26676524877057e-07,103.585275908659,98.6050885114418
"MAPK13",31.3061325217788,-1.7409344144187,0.482579925770539,-3.60755663766771,0.000309094079939946,0.00228689689209825,3.32385703346752,3.59737928152126
"PNPLA1",26.6275281883023,-0.856020198163156,0.342050169967624,-2.50261591229199,0.0123279249748497,0.0465065433182952,1.98439225878658,2.21377186555155
"CDKN1A",24168.7839033249,-0.764947760381255,0.103587231714975,-7.38457576012885,1.5294025178883e-13,1.0196016785922e-11,1879.76517694206,1780.88722534182
"PIM1",154.714056245495,-1.01290466420767,0.198193977885524,-5.11067326572715,3.21012747352174e-07,5.72912268645522e-06,13.2458183274004,12.8675489685184
"SAYSD1",83.8286118058033,-1.25527053622126,0.234706839319753,-5.34824864865203,8.88094017979739e-08,1.79903289815831e-06,7.44147097044967,8.16328375422133
"MOCS1",42.6414295744562,-1.61123801869881,0.370799963893299,-4.34530252317515,1.39083847029585e-05,0.000161071366964409,4.41527277580014,4.61202471989906
"TREML2",22417.0380818035,0.766950652641428,0.0978425435511479,7.83862136863295,4.55519811829643e-15,3.95831008900241e-13,773.664931894417,764.627578312064
