"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","STB_wt_1","STB_wt_2"
"PRSS41",13.6050797704672,0.715804109639165,0.569095535279112,1.25779252386526,0.208466800162604,0.378757272105091,0.595317677635974,0.368961977591925
"PRSS22",17.3846927983499,-0.875151646130572,0.453718287999258,-1.92884366638535,0.0537502730588411,0.142280134567521,1.33946477468094,1.42972766316871
"FLYWCH2",19.4619820131007,-0.0209987102561911,0.433500589236674,-0.0484398655447425,0.961365688468884,0.977660022171746,1.04180593586295,1.01464543837779
"FLYWCH1",20.5322554244902,-0.866329701259347,0.401508353120631,-2.15768786508674,0.0309521080590494,0.0941793193779335,1.78595303290792,1.4758479103677
"AC004233.2",39.7485005159535,-1.44517018731393,0.297080019143658,-4.86458224783907,1.1469880454555e-06,1.79808342589371e-05,3.7703452916945,4.15082224790915
"CLDN9",27.9512614173106,-0.840371467621578,0.35328614970405,-2.37872746589574,0.0173725148214647,0.0608108265634193,2.53010012995289,1.84480988795962
"CLDN6",741.710106594794,-0.204051669453019,0.147123652085494,-1.38693994174671,0.165460077107798,0.322786518698474,42.8628727897901,43.3991526142501
"TNFRSF12A",2202.12683489546,-0.689676589262984,0.125859552193706,-5.47973179025399,4.25971067080223e-08,9.30196784265304e-07,165.696753608679,156.901080970966
"HCFC1R1",91.6934614281302,0.00508650486177895,0.210835168289525,0.0241255047867252,0.980752499363024,0.987729317558477,5.06020025990578,4.51978422550107
"THOC6",339.243564615911,0.191245657566402,0.141225671490533,1.35418479903791,0.175677427429738,0.335893108591001,15.2798203926567,16.8800104748305
"BICDL2",30.1962248996533,0.367483833522328,0.408597437398145,0.899378703553259,0.368450978770292,0.550869122429171,0.892976516453961,1.70644914636265
"MMP25-AS1",19.103218703587,-0.5523593717923,0.404638303763081,-1.36506941299287,0.172231234473222,0.331264471739063,1.24024516174161,1.38360741596972
"IL32",28.4684905388593,-1.36641236989347,0.320204013014826,-4.2673180670918,1.97836995537278e-05,0.000218088026576527,2.97658838817987,2.53661359594448
"ZNF213-AS1",95.5187015182238,0.0133673970434107,0.223484059149646,0.0598136488762262,0.952304054809917,0.972811034290627,3.7703452916945,6.18011312466473
"ZNF200",190.198949014782,0.285588056847984,0.168246115544082,1.6974422020053,0.0896130896018247,0.208223904868971,8.18561806749464,8.90120770940518
"ZNF263",108.235308303976,0.175265991158206,0.202381872824774,0.866016252898079,0.386481248931342,0.56855385131756,4.71293161461812,5.62667015827685
"ZNF75A",373.759738539979,0.0172622293352841,0.149102734040578,0.115774063073761,0.907831606930029,0.94730254636177,19.3974343296388,19.370503823576
"ZNF174",61.8095185901039,0.477226207959248,0.27384762319328,1.74267062242284,0.0813911660731452,0.194745289122983,2.48049032348322,2.53661359594448
"ZNF597",42.9583534357913,1.3683040617897,0.396315949968046,3.45255865150021,0.00055529674128306,0.00374959214371198,1.04180593586295,1.01464543837779
"NAA60",355.155175721653,-0.309075754765526,0.12030694234259,-2.56906001222599,0.0101974796014502,0.0402658235594713,23.0189502019243,20.4773897563518
"CLUAP1",40.3164909353764,-0.717880840050062,0.358370117892301,-2.00318275494667,0.0451576759743857,0.125160788106837,3.57190606581584,2.39825285434751
"SLX4",101.443587114234,0.269477860399822,0.191902904073701,1.40424065857976,0.16024719829172,0.315512281025319,5.20902967931477,4.01246150631218
"DNASE1",119.795241672395,0.00292044482491517,0.196582792156622,0.0148560552674844,0.988147018866098,0.992558389486036,7.04459251869235,5.48830941667988
"TRAP1",131.713860735607,-0.267822828745334,0.294372491734814,-0.909809293548401,0.362923092532123,0.545033488188886,8.03678864808565,7.7943217766294
"CREBBP",236.752122425903,0.537441892031309,0.143206269870238,3.75292152025393,0.000174785586988621,0.00141718043504288,9.62430245511491,8.90120770940518
"LINC01569",58.7869730014619,-0.803167789991414,0.22480276570931,-3.57276649803314,0.000353229708933575,0.00255787030607072,4.16722374345182,4.888746203093
"GLIS2",27.74116212307,-0.704165927751855,0.339913619439338,-2.07160257042164,0.0383025200237458,0.110540836366675,1.78595303290792,2.30601235994953
"PAM16",17.7525451880669,-0.0461285985156762,0.444841470620136,-0.10369671346372,0.917410034871303,0.952457077870309,0.892976516453961,1.01464543837779
"DNAJA3",1250.64988781993,-0.0672157988478722,0.0833244538128166,-0.806675540878653,0.41985343939637,0.599982845688111,61.4665502159143,74.2535979903748
"NMRAL1",566.912948338346,-0.275694920781623,0.098981432776648,-2.78531955991918,0.0053474993249234,0.0238423536780024,35.4214018193404,32.8837362528803
"HMOX2",766.352824203587,-0.637816050483547,0.0881840839686833,-7.23277967836071,4.73206771130763e-13,2.89437151274156e-11,51.9910771802084,57.7425494931362
"CDIP1",39.3224281274733,-1.42633256060047,0.437694783121244,-3.25873785935751,0.00111909020518042,0.00672094212834762,5.06020025990578,2.72109458474044
"SUB1P3",15.8746642157486,-0.340657546883221,0.498659676899852,-0.683146367480675,0.494514358634376,0.662966592139976,1.24024516174161,0.737923955183849
"UBALD1",50.4020765058455,-0.0902359014099144,0.271963234703329,-0.33179448504629,0.740044448910836,0.843851588803306,2.77814916230121,2.76721483193943
"MGRN1",139.319608329327,0.0324016714253594,0.200461298665787,0.161635545818647,0.871592863849297,0.927618049201888,7.09420232516202,7.28699905744051
"NUDT16L1",633.159570446355,0.348473774553577,0.111264871333952,3.13192987486287,0.0017366134891896,0.0095970745455215,27.2357837518458,27.8566293081903
"ANKS3",49.9007161869338,0.192593397814233,0.299551215010839,0.64293979848242,0.520263163873152,0.684100432769911,1.98439225878658,2.72109458474044
"ZNF500",52.3635185352869,0.364830773977214,0.28396044114169,1.2847943625893,0.198864152866606,0.36648944363306,1.98439225878658,2.53661359594448
"ROGDI",152.53864904988,-0.214510022157934,0.166590126669,-1.28765147399249,0.197867312576471,0.365347030841668,9.67391226158457,8.16328375422133
"GLYR1",1607.75879136121,0.00444606743760714,0.0762262816727354,0.0583272244171055,0.953487982475798,0.973341049922632,84.9319886760656,83.108685452581
"AC020663.3",36.598014448086,0.0768419815911328,0.298985367373731,0.257009171606316,0.797171692919991,0.881084502701042,1.88517264584725,1.79868964076063
"UBN1",163.767958496046,-0.0908195535786473,0.205357326171614,-0.442251344384719,0.658307335382638,0.786187099150907,9.97157110040256,7.97880276542537
"PPL",23.4470510443396,-0.484467650241054,0.364079943910869,-1.33066283475274,0.183299977134495,0.346575587019004,1.78595303290792,1.33748716877073
"NAGPA",27.6601649415875,0.59515821100287,0.393174636132961,1.51372483448196,0.13009564352013,0.272022089006578,0.892976516453961,1.19912642717375
"ALG1",175.128459033775,0.0601320349382562,0.173238295318394,0.347105903043779,0.728511758905678,0.836247563653681,9.17781419688793,8.57836597901224
"EEF2KMT",209.970900775702,0.27488578763439,0.142641582251689,1.92710837397582,0.053966125371254,0.142731565843367,9.32664361629692,9.68525191178802
"METTL22",330.201369982862,-0.0697128239544714,0.112715912712162,-0.618482539661404,0.536257303875343,0.696725307159138,17.7107009096702,18.1252571492033
"ABAT",24.2219864201568,-0.949405602125022,0.342495827572784,-2.77202092899442,0.00557094546031254,0.0246987729767551,2.18283148466524,1.79868964076063
"TMEM186",184.185453873665,0.0977050072775054,0.153363570093254,0.637080939222365,0.524072123492072,0.686914465411434,8.48327690631262,9.82361265338499
"PMM2",448.039028867198,0.13372429630888,0.102736169013381,1.30162821519521,0.19304350971626,0.358594754890885,21.6298756207737,22.1377186555155
"AC022167.2",17.3124789572759,-0.227674652785879,0.459849649758591,-0.495106722176264,0.620524788983962,0.760999213172617,0.694537290575303,1.33748716877073
"CARHSP1",1540.83157929086,0.241258721508919,0.0716462311347392,3.36736095797144,0.000758912847564293,0.00485149765566215,72.1326586068922,69.8721745064707
"USP7",399.184451315976,0.240870842929135,0.116356650920134,2.07010807740133,0.0384422246496108,0.110814923492358,18.9013362649422,17.8946559132083
"C16orf72",1207.25028192764,0.478303176361144,0.11686286089297,4.09285869528046,4.26087395989099e-05,0.000429496095157012,47.7742436302869,49.8559872221088
"ATF7IP2",88.4844284793526,-0.113633931923825,0.289676025400181,-0.392279380963068,0.694851796845333,0.811712649754422,5.65551793754175,4.15082224790915
"EMP2",27.9712203255598,-1.30170192281606,0.357451514809236,-3.64161814647996,0.000270929736566901,0.00205274484710941,2.18283148466524,3.09005656233237
"NUBP1",109.020723860045,-0.469183141602113,0.18673320512118,-2.51258548953646,0.011985006283176,0.0455126820880101,7.39186116398001,7.05639782144555
"TVP23A",77.0457690228644,-0.156714265416133,0.239837358848543,-0.653418909249653,0.513486251597522,0.678047240633911,4.21683354992148,4.51978422550107
"CLEC16A",216.493629336401,0.156355145261521,0.174386324072851,0.896602105083669,0.369931274386445,0.552267068396825,12.1544025850678,8.71672672060922
"AC007014.2",33.0314797038258,-0.046341308970464,0.308074918280608,-0.150422206485029,0.880431522353633,0.932927187087358,1.93478245231691,1.61420865196467
"RMI2",42.1122005702613,0.358276165858302,0.287665591353963,1.24546062034043,0.212962482188004,0.384210663741244,1.98439225878658,1.66032889916366
"LITAF",1189.17374199386,-0.908891928324464,0.0933365597335559,-9.73779118192315,2.08026773493441e-22,3.79874977683675e-20,92.2742400335759,99.5736137026206
"SNN",89.971010008257,-0.495843404821525,0.241506490723107,-2.05312661923452,0.0400602988986754,0.114095788002557,5.80434735695074,6.27235361906272
"TXNDC11",353.622324919926,-0.220131742120316,0.109925386771038,-2.00255599353792,0.0452249673292308,0.125238371065562,21.6794854272434,19.739465801168
"ZC3H7A",157.779937766608,-0.613931473538484,0.148702866837664,-4.12857859834473,3.65012668698574e-05,0.000376671550008357,10.8149378103869,11.5300617997476
"BCAR4",1287.67225335138,0.0952309018134919,0.0877943527546356,1.08470418455774,0.278052693924774,0.459893477415181,65.4353347334874,62.8157766850251
"RSL1D1",7819.09169039302,0.307919778712501,0.0747857798515917,4.11735732813846,3.83241630660473e-05,0.000392657877952185,345.135423609456,349.868195251542
"GSPT1",559.639783664865,0.354158498032541,0.105907214363016,3.34404506966446,0.000825663228163977,0.00521471512524617,25.0529522671806,23.4290855770872
"NPIPB2",47.506774037587,-1.28217829052555,0.276898090583726,-4.63050607471723,3.6477308048249e-06,5.00124136461303e-05,4.51449238873947,4.42754373110309
"SNX29",53.9151820545693,-0.91123668570372,0.277329205570566,-3.28575810769362,0.00101708311738838,0.00622401519140048,3.37346683993718,5.3499486750829
"CPPED1",1743.97159964615,-0.0321820251196052,0.0983138782055956,-0.327339595456764,0.74341104768997,0.846308830562465,94.9035597764681,90.8107667348124
"ERCC4",156.16362825822,-0.125412916662516,0.158581759807353,-0.790840742433866,0.429036931470166,0.608152248455855,8.58249651925195,8.90120770940518
"MKL2",157.813424008395,-0.0346743517244929,0.175120804940203,-0.198002468846194,0.843043132113782,0.91131978934743,8.2352278739643,8.62448622621124
"MIR193BHG",21.7765950532737,-1.0688422889296,0.369523749785301,-2.89248604332094,0.00382206162860258,0.0181865470243174,1.68673341996859,2.07541112395457
"PARN",416.845879701024,-0.196396365648002,0.107134361570476,-1.83317810242242,0.0667760892319297,0.167868393310529,25.4994405254075,22.7834021163013
"BFAR",1037.64488894057,-0.0330914347207827,0.0843306725957111,-0.39240093434836,0.694761995783597,0.811682999246484,53.6282007937073,56.9123850435543
"NOMO1",305.723553346007,0.48151234309511,0.162581214078387,2.96167269893159,0.00305972847914959,0.0152141195095836,12.5016712303554,12.2218655077325
"PDXDC1",2531.24381095049,0.152690876105344,0.0713129516680686,2.14113807567601,0.0322629049649412,0.0969401138954843,127.19954378822,117.42214936863
"NTAN1",49.8829058590611,0.685233537202976,0.302527725292823,2.26502723523844,0.0235110082571437,0.0764684316055784,1.93478245231691,1.66032889916366
"RRN3",652.691956251326,-0.204838106084247,0.114230429840524,-1.79320086924491,0.0729408111588367,0.179362650390582,37.9018921428237,37.9569634447692
"MARF1",302.083126867691,-0.172686560301808,0.13337054720468,-1.29478782175791,0.195393434225582,0.361999304696712,16.9169440061556,17.6179344300144
"NDE1",84.2276703561284,-0.295315715870766,0.206994569827605,-1.42668339617179,0.153671173676392,0.306903913191082,5.01059045343611,5.25770818068492
"AC026401.3",27.8634572525385,0.769715993946183,0.391552354190265,1.9658060683557,0.0493210165719719,0.133932070863544,1.09141574233262,0.83016444958183
"FOPNL",858.299038234682,0.0666055921131783,0.0939731069389791,0.708772906236124,0.478465413651088,0.649954990861674,43.2101414350778,43.6297538502451
"ABCC1",35.1033978736582,-0.631008210232609,0.35672254135901,-1.76890478473452,0.0769097655817927,0.186465854595072,2.57970993642255,2.4443731015465
"NOMO3",19.2130490497917,0.687070683374396,0.503672826966078,1.36412100591774,0.172529484589567,0.331685422685278,0.744147097044967,0.645683460785868
"RPL7P47",34.6284620986282,0.501902027307065,0.349134562668311,1.43756041645149,0.150558818959357,0.302150483511498,1.33946477468094,1.42972766316871
"NOMO2",370.561684435906,0.315506891940374,0.157113106777875,2.00815131474953,0.0446272147153167,0.124046526673944,17.5618714902612,15.2658018228659
"RPS15A",1305.06212135509,0.324755951706836,0.0930140314159212,3.49147270323827,0.000480365547683136,0.00331542689983321,58.2915226018558,56.5895433131614
"ARL6IP1",2374.09927114209,0.00535671471526057,0.082986811773103,0.0645489879754212,0.948533101646451,0.970756391579484,118.617047268968,129.413413640368
"SMG1",427.107577483203,0.196317731695034,0.113452391533645,1.73039747369993,0.0835592849026131,0.198463146045792,21.0841677496074,19.2321430819791
"COQ7",75.3395042779864,0.0187596879457855,0.235710597750118,0.0795878001449601,0.936565098509309,0.963715285398136,3.7703452916945,4.05858175351117
"AC099518.1",113.428671617708,0.0655467627278485,0.22178083905766,0.295547455796247,0.7675757059346,0.861062490631763,6.94537290575303,4.51978422550107
"ITPRIPL2",501.419427120694,0.655249836704614,0.12103214303531,5.41384974496777,6.16839333268547e-08,1.29752514176689e-06,17.2642126514432,19.416624070775
"SYT17",661.174689161086,0.817506164956238,0.111282003785584,7.34625669152575,2.03834749810885e-13,1.33766554563393e-11,21.877924653122,22.1838389027145
"TMC5",97.3422901465975,-0.0154332368603935,0.210887703921709,-0.0731822509012806,0.94166109024042,0.966648224833775,5.75473755048108,4.51978422550107
"GDE1",1607.59539567268,0.161865695580724,0.0882354911821252,1.83447378613919,0.0665836955273714,0.16751474222178,79.6733491902811,74.9454016983597
"CCP110",78.9273561439236,0.147598282949495,0.229201654395212,0.643966917860861,0.519596886571545,0.683640388948147,3.52229625934618,4.15082224790915
"C16orf62",965.080265106237,-0.204100277756525,0.088072432340985,-2.31741388685988,0.0204811965941549,0.069093193329679,55.7614224719029,56.4050623243654
"KNOP1",417.066235471151,0.374889444778069,0.108928862724233,3.44159881414671,0.00057828721483976,0.00387369426208451,18.1571891678972,17.5718141828154
"IQCK",16.3677621097338,-0.228300596986286,0.444325244446414,-0.513814148171405,0.607381935258464,0.751591824822718,1.04180593586295,0.876284696780821
"THUMPD1",712.621544450638,0.296452693927117,0.110467362080244,2.68362245956207,0.0072829297614862,0.030578112294144,33.7842782058415,29.9320404321449
"ERI2",92.6303820799391,-0.342665053739006,0.211964822972986,-1.61661283666241,0.105961879263073,0.234590769864685,6.05239638929907,5.48830941667988
"DCUN1D3",384.422521899435,-0.0109746781790766,0.123969266600387,-0.0885274107045685,0.929457499269145,0.959616887151034,20.9353383301984,19.554984812372
"LYRM1",117.680775657614,-0.804831831423973,0.184625718824413,-4.35926173530246,1.30501954343429e-05,0.000152818273673532,9.17781419688793,8.94732795660417
"DNAH3",23.8318299191883,-0.0564226674516988,0.428833086374078,-0.131572561083779,0.895322389892788,0.940715653156198,1.68673341996859,0.876284696780821
"TMEM159",204.737761692673,-0.856249305950493,0.396970921609131,-2.15695724633852,0.0310089958188,0.0943076512369406,15.3294301991263,16.9722509692285
"NPIPB3",27.8690893557512,-0.360237752830887,0.375831956574499,-0.958507509883554,0.337806906418222,0.521677536569383,1.88517264584725,1.61420865196467
"SMG1P3",25.307555501296,0.156963938227768,0.368293516283552,0.426192510288234,0.669967574593139,0.79457146932517,1.38907458115061,1.06076568557678
"METTL9",127.571331917175,0.439235489205705,0.217712806662168,2.0174995487853,0.0436434080688627,0.121957627338139,6.49888464752605,4.05858175351117
"NPIPB4",71.6901206939149,0.151131556430525,0.248020529444298,0.609350995133922,0.542291812526503,0.701815616047035,3.0758080011192,3.87410076471521
"UQCRC2",755.854830608379,-0.203969392543702,0.102074853677465,-1.998233504093,0.0456913507952478,0.126224735807964,43.3589708544867,44.4599182998269
"C16orf52",55.8589247606897,-0.0669195087457305,0.293890377940912,-0.227702278701976,0.819877700824669,0.896196671327391,3.12541780758886,2.90557557353641
"EEF2K",56.7351976848614,-0.435129280190281,0.254000104646343,-1.71310669653516,0.0866929122927188,0.203110951076284,4.06800413051249,3.32065779832732
"POLR3E",408.081403081664,0.0016983812661826,0.118287378061431,0.0143580937714298,0.988544292266866,0.992803097110157,18.5540676196545,24.1670095322711
"CDR2",109.78890436225,0.316935284400759,0.18741616918858,1.69107759364058,0.0908219839794698,0.210089406671804,4.26644335639114,5.44218916948089
"RRN3P3",23.0036337376196,0.523591835234726,0.384936860888021,1.36020186278559,0.173766053268447,0.333300695871887,0.843366709984296,0.968525191178802
"NPIPB5",80.9718095919836,0.03829978799953,0.215301307815296,0.177889249202271,0.858809954079527,0.9196787848892,4.26644335639114,4.05858175351117
"USP31",52.7513156353549,-0.292172853085584,0.319704474837797,-0.913884152650095,0.360777721575961,0.542876884920938,3.67112567875517,2.72109458474044
"COG7",287.785935516118,-0.0719046169426314,0.130645655516594,-0.550378936508135,0.582059492771578,0.732984003649045,13.9403556179757,17.3412129468205
"AC008915.2",20.2396954379629,0.528489685352993,0.451263113620782,1.17113424386179,0.241544821224147,0.417652801233835,1.04180593586295,0.553442966387887
"GGA2",191.414692066046,-0.130247091572453,0.244650830189051,-0.532379520117736,0.594463166596416,0.74157942918675,11.5094751009622,9.91585314778297
"EARS2",502.180475061859,-0.0445037491608493,0.11316836874727,-0.393252546214887,0.694132963195224,0.811324242695716,25.7970993642255,28.0872305441852
"UBFD1",288.980254496421,0.182724623394206,0.129615512877906,1.40974347388747,0.158615442869399,0.313498757671283,11.7575241333105,15.7270042948558
"NDUFAB1",832.163395022862,-0.00518115203097289,0.102745867220538,-0.0504268655385609,0.959782228011714,0.976457329102938,45.7898513715003,41.6004629734895
"PALB2",110.480859525161,0.22260115015119,0.210220844556416,1.05889190304081,0.289649012220045,0.472498388655175,3.86956490463383,6.41071436065969
"DCTN5",1676.01265633236,0.0126373012976852,0.0654390553227019,0.193115582664915,0.846868449160906,0.913417433609606,87.8093574513061,86.6138242397043
"PLK1",19.1557725713836,-0.00618533455446648,0.478351886033589,-0.012930511481316,0.989683232017289,0.992954402547344,0.992196129393289,1.01464543837779
"RBBP6",844.702302703478,0.107838080333427,0.100310026620341,1.07504786875971,0.282353297436571,0.464991706665899,41.2753589827608,42.2922666814743
"TNRC6A",131.964434341195,-0.425988200719119,0.232176039327148,-1.83476383675785,0.0665406890380467,0.16751474222178,9.32664361629692,7.74820152943041
"SLC5A11",44.0741124255471,1.9474429537614,0.366299413180399,5.31653309748083,1.05762991973491e-07,2.11862273269632e-06,0.496098064696645,0.968525191178802
"ARHGAP17",773.770982647656,-0.10319657799075,0.11306991346138,-0.912679375367156,0.361411194240221,0.543581068103108,41.7218472409878,43.814234839041
"AC133552.2",78.6677907315596,0.376041596081883,0.225229159244303,1.66959552370391,0.0949994166535869,0.216846494535361,2.53010012995289,4.19694249510814
"AC133552.6",18.1361053324207,0.398892761561424,0.487628406218031,0.818026096254673,0.41334228628324,0.593923230376192,0.694537290575303,0.83016444958183
"LCMT1",1237.56367640989,-0.199706002421564,0.083579653266332,-2.38940931933742,0.0168754892356252,0.0595438712878402,69.5529486704696,74.0691170015788
"LCMT1-AS2",7639.3039492598,0.158476699823848,0.106346833814152,1.49018728757639,0.136174997996985,0.280727253724151,349.749135611135,386.626032269138
"ZKSCAN2",38.8633413988943,-0.444403181065519,0.306511521421126,-1.44987431142903,0.147093572070564,0.297254717753841,2.33166090407423,2.76721483193943
"HMGN2P3",40.5565380931397,-0.188202101621122,0.32986063180004,-0.570550358174326,0.56830447697929,0.723077492672833,2.9269785817102,1.75256939356164
"AC092725.2",34.1388599943369,0.387868002797854,0.39436905915669,0.983515298150576,0.325353889805203,0.508239401381794,1.88517264584725,1.01464543837779
"NSMCE1",143.979633436726,-0.434060836515452,0.179030464468206,-2.42450824112417,0.0153291353994804,0.0552175507582843,9.57469264864524,9.17792919259912
"IL4R",755.389165540339,-0.196296121561966,0.125269718766984,-1.56698780434798,0.117117542282289,0.252080805048999,42.2675551121541,45.2439625022097
"GTF3C1",174.719508965982,-0.109518872528166,0.152229484207844,-0.719432724206281,0.471874340014047,0.644720959030254,9.62430245511491,9.73137215898701
"KIAA0556",75.0789272439984,-0.00366271005447845,0.215621809191225,-0.0169867327809598,0.98644719995341,0.991246089753008,4.11761393698215,3.78186027031723
"XPO6",716.830906190491,0.0919552363161595,0.0956433113448742,0.961439279162804,0.336331342475866,0.520199020817969,37.0585254328394,34.4979449048449
"GAPDHP35",22.6866577662233,0.19155961923589,0.492758758346863,0.38874929362706,0.697461613822566,0.813855930187473,0.396878451757316,1.75256939356164
"EIF3CL",602.353984703782,0.292648696961252,0.111119068675457,2.63364965572188,0.00844725998350556,0.034345103514737,27.1365641389065,26.8419838698125
"CLN3",46.8429554986037,-0.331378568431675,0.288496588617666,-1.148639469255,0.250704674956783,0.428206439535783,2.48049032348322,3.32065779832732
"APOBR",62.9318303100267,0.631424747151058,0.275719555883566,2.29009779566635,0.0220156481351955,0.0727503714931716,2.28205109760457,2.39825285434751
"IL27",90.2817650644503,-0.317923900768122,0.252609911723045,-1.25855671537024,0.208190489618349,0.378364368843386,5.3082492922541,5.81115114707281
"NUPR1",766.920814900491,1.00651849415341,0.113369346203117,8.87822438659997,6.79360872501366e-19,9.40653515771122e-17,22.770901169576,22.9678831050973
"SGF29",186.790394282805,-0.244387407908201,0.172146564435461,-1.41964731454065,0.155710383470324,0.309651330764848,9.62430245511491,12.5447072381254
"SULT1A1",34.4801081891553,0.986812570026858,0.400855508067412,2.46176627280099,0.0138254730174725,0.0509843206960899,1.33946477468094,0.737923955183849
"EIF3C",1499.42471746866,0.132996821955465,0.076560903908265,1.73713756194442,0.0823628926658743,0.196399024903485,74.9108077691934,71.5786236528333
"AC145285.2",22.4879063461121,0.184804270522206,0.422558877932196,0.43734561069111,0.661860722089742,0.788376356431344,1.48829419408993,0.645683460785868
"ATXN2L",346.364806552423,-0.008847891347294,0.155752000197818,-0.0568075616111283,0.954698490372836,0.973925050165503,19.5958735555175,16.8800104748305
"TUFM",4424.68119439376,0.246662812906013,0.0718884917347529,3.43118636869062,0.00060094758298299,0.00400419859629068,204.838890913245,201.776081495584
"SH2B1",68.8275713345867,0.133050872498482,0.265488559022007,0.501154825611347,0.616262164236093,0.757640312855822,4.36566296933047,2.35213260714852
"ATP2A1",28.4299283536274,-0.0602808007937492,0.393409239852842,-0.153226703105137,0.878219500287067,0.931601759859997,1.28985496821128,1.79868964076063
"RABEP2",82.3567991485858,-0.0100811941607661,0.217099924011061,-0.0464357332536535,0.962962956201701,0.978336820524225,4.86176103402712,3.82798051751622
"NFATC2IP",327.922864890109,0.0778967188662631,0.137791882116441,0.565321539047101,0.571855080940872,0.725616719018629,17.0657734255646,15.9114852836517
"SMG1P2",31.5483434453158,0.0897572253643708,0.330424042583946,0.271642537457205,0.785896888675395,0.873206222452897,1.5379040005596,1.61420865196467
"QPRT",2830.23827994651,0.158093593313244,0.0855654980262433,1.84763247991329,0.0646555277175567,0.163948409990182,134.690624565139,138.130140360977
"KIF22",864.238385583616,0.281099270185946,0.0995123733970006,2.82476701730861,0.00473150063324936,0.0215534736004852,40.1839432404282,37.7724824559733
"AC009133.1",39.6472077632861,0.489585462530425,0.32878751526663,1.48906342180723,0.136470668735028,0.281258238077921,1.28985496821128,1.89093013515861
"MVP",1014.89496821829,-0.121387047194127,0.16649934354833,-0.729054208906789,0.465968503500748,0.640121707124247,60.474354086521,52.6693223012472
"CDIPT",144.348981759253,0.0708190736490541,0.243060530359912,0.291363939444174,0.77077299084173,0.86334249129752,6.35005522811705,8.25552424861931
"KCTD13",80.2754449214187,-0.21023584795437,0.261047519820541,-0.805354703614492,0.42061502268347,0.600810484730951,5.95317677635974,3.4128982927253
"AC120114.4",39.8814779017196,0.0583805695468102,0.324965555401946,0.179651561761984,0.85742612272778,0.919393094014689,1.88517264584725,2.16765161835256
"TMEM219",732.253887737006,-0.108424912736455,0.113774701981157,-0.952979096833068,0.340600661810622,0.523629740534866,42.6148237574418,38.5104064111571
"TAOK2",34.4081542816655,0.25894510458716,0.340568917055684,0.760330997983654,0.447056757435075,0.623731053447231,1.63712361349893,1.52196815756669
"HIRIP3",124.313234305594,0.0268835674058071,0.215287804825397,0.124872690432281,0.900624338991084,0.94333639806983,5.85395716342041,7.01027757424656
"INO80E",28.7679666192252,-0.0373412768289963,0.387488096940211,-0.0963675455423291,0.923228667034892,0.956044980939375,1.19063535527195,1.89093013515861
"ALDOA",26349.9371904892,-0.104010847866217,0.0592198127057739,-1.75635219217902,0.0790282906152055,0.190393204923822,1461.65372801572,1450.02057193626
"PPP4C",1634.22974492119,-0.191770641862884,0.0750888101582919,-2.55391770702745,0.0106518428394159,0.0416811241542362,92.6215086788636,96.2068356570943
"YPEL3",64.891985734494,-0.217816055098991,0.253909796004715,-0.857848174928022,0.390976304313298,0.573029610926896,4.06800413051249,3.50513878712328
"AC012645.1",28.1721124446858,0.295003959861315,0.353527844805826,0.834457495203369,0.404023229691986,0.585671113589761,0.942586322923625,1.56808840476568
"GDPD3",178.468110141227,-1.04473520025643,0.163557176747626,-6.38758396929592,1.68527074430424e-10,6.4937037853925e-09,13.1962085209307,17.2489724524225
"MAPK3",163.177572265012,-1.48976351729738,0.196729217311358,-7.57266021619746,3.65657816478399e-14,2.75885538181307e-12,17.9587499420185,15.1274410812689
"CD2BP2",1226.03848792224,-0.0911709977784887,0.0737979167691968,-1.23541424703933,0.216676373147133,0.388385163480865,66.7747995081684,67.8428836297151
"TBC1D10B",54.2686910621998,0.103566516991805,0.287940248916392,0.359680584362756,0.719086013082601,0.829638656244004,2.97658838817987,2.39825285434751
"DCTPP1",229.054664950562,-0.120678414954016,0.141681955500888,-0.851755712485628,0.394349691674701,0.575996683307611,11.8567437462498,13.6515931709012
"SEPHS2",482.731555640239,-0.639818832904485,0.0976254941537578,-6.55380890463699,5.6087733003075e-11,2.3400842246316e-09,32.2959840117516,36.8961977591924
"AC002310.1",17.3992531592712,-0.0669686930962076,0.575092346003367,-0.116448590494396,0.907297027654496,0.946901561206548,1.19063535527195,0.691803707984858
"ZNF689",15.8000238167636,-0.551063466510085,0.603015590903647,-0.913846134034927,0.360797701137137,0.542876884920938,0.992196129393289,1.19912642717375
"PRR14",73.3040211238165,-0.343369946246347,0.244922097395653,-1.4019557642921,0.160928456640681,0.316424651749735,3.52229625934618,5.62667015827685
"FBRS",177.489109232704,0.193839914981806,0.17359483850514,1.11662257156377,0.264155736510233,0.443936092365842,8.88015535806994,7.88656227102739
"AC106886.5",31.5425105760734,0.323543716510708,0.363235731478616,0.890726568098534,0.373075877990117,0.555054441218027,1.43868438762027,1.33748716877073
"PHKG2",4000.55840212805,0.388087634544951,0.0660869823472813,5.87237638579992,4.29592017746365e-09,1.20285764968982e-07,164.456508446938,175.90262281695
"RNF40",351.211158963114,-0.0912490077874585,0.14123695277476,-0.64607035194946,0.518233795033888,0.682640347472793,18.5044578131848,20.1084277787599
"ZNF629",9.82593999266581,-1.13897243726439,0.833616169340854,-1.3663031970277,0.171843817974954,0.330807304932278,0.545707871166309,1.19912642717375
