"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Day18Rep1","Day18Rep2","Day0_Rep_1","Day0Rep1","Day0Rep2"
"RHOB",611.332328071662,-0.532558672304463,0.25041457026379,-2.12670800961565,0.0334443516044515,0.0962376252217261,17.3907880995437,22.0485868074331,31.7886666932979,31.9331726641695,37.266980581125
"RHOBTB1",1298.94468517332,0.000748821590310111,0.234756417529619,0.00318978112798826,0.997454927201532,0.998383032070471,45.975646699943,60.4208641986149,66.5155189020038,64.3366424220677,57.120117508888
"RHOBTB2",690.635267281478,-0.0940986997498903,0.409390031887361,-0.229850979312023,0.818207569294214,0.893685379669553,17.5906822156304,36.6315994853318,34.8518813795744,35.1311929015238,32.5916684718566
"RHOBTB3",1959.68631056009,0.0664875388552203,0.40538884580552,0.164009295132695,0.869723826442396,0.925198464531596,114.939116749858,50.8277948508195,89.2083134146235,87.7574376897502,101.36618718066
"RHOC",1220.21819262611,-0.101098340139049,0.589444369550077,-0.171514642198071,0.863819118223816,0.921093099078569,19.8894645506275,75.4293759201659,58.7637103081613,63.0198105596277,59.7626852228223
"RHOD",740.378932279207,-0.874938077788937,0.217519723723832,-4.02233904498599,5.76230303353269e-05,0.000446480486747873,22.2382204146464,18.2577771458042,40.2281357269168,43.3143623324008,47.4307025577955
"RHOF",1447.16973596174,1.17217129410244,0.160418732106981,7.306947752964,2.7327875293539e-13,9.69138551847611e-12,94.4499698509699,83.7072664057635,44.072782731121,47.500006466585,47.9727677298846
"RHOG",431.36737486857,-1.52779183804334,0.22846022188407,-6.68734287940335,2.27258992880788e-11,6.4180993880661e-10,8.74536757879351,7.89107317318658,28.8504811778898,30.0990139986281,25.5448212346984
"RHOH",1490.84998198566,0.425143846421491,0.320840954272862,1.32509220147726,0.185140572383402,0.339476979456423,92.8008433932546,51.9495650568117,61.2330364328127,64.3366424220677,64.1669647460462
"RHOJ",1551.75304690334,0.0125825752340742,0.358575622354284,0.0350904368553037,0.972007627001485,0.98446404862589,85.3547875690247,42.975403408874,74.1422983249779,77.2698124996032,72.3657004738937
"RHOQ",383.581692090226,-0.182583336142313,0.421971770106266,-0.432690879051772,0.665239356941258,0.786531701071844,9.59491757216203,19.3795473517965,18.6293464593958,19.5643590991083,20.1241695138075
"RHOT1",568.112739868014,-0.215052116846303,0.63265701375575,-0.339918964257825,0.733917554705314,0.835202826388799,8.49549993368513,33.7304696422485,29.0067676414754,31.9802023735424,26.0868864067875
"RHOT2",433.253632022338,-1.39621316082127,0.224493902797014,-6.21938121002653,4.99119327314624e-10,1.12377296916198e-08,8.19565875955506,9.70911454151878,27.3813884201858,28.1237662049682,27.9163563625882
"RHOU",1729.21339003819,-0.181839228802607,0.235700912589813,-0.77148292216865,0.440420741158175,0.610572550372001,55.1707760399316,75.816193232577,90.802435343196,88.6039724584616,83.3425202086978
"RHOV",1290.7307216902,-0.630978538729243,0.302414775190294,-2.0864672975459,0.0369363145007716,0.103953176988146,50.2233966667856,29.6302061306908,73.9547545686753,72.2376335967076,71.4170864227378
"RHOXF1",1125.1095197685,-1.02691952503499,0.227712362137546,-4.50972233301367,6.49125319978325e-06,6.38669388757129e-05,31.9330850448517,24.9883983817575,62.764643775951,65.7475337032534,75.9568822389839
"RHOXF2",1078.61048112808,-0.387862480918404,0.229489921482762,-1.69010681781743,0.0910075207871979,0.205248095378547,43.0272084876641,31.7190196177108,55.3254081092795,55.8242650255806,61.1856062995562
"RHOXF2B",665.681383014189,-0.515950592536267,0.398913324918907,-1.29339021864249,0.195876131402491,0.353306896352718,29.4843821227896,14.0801501717643,36.7273189426008,38.000005173268,34.759929160213
"RHPN1",602.019459462808,0.0574962080279741,0.17958807865044,0.320156039643855,0.748850045930377,0.846325991607404,25.5864468590987,24.9883983817575,28.8817384706069,29.8638654517639,26.9677423114323
"RHPN2",1198.75591774237,-0.0847455945143497,0.314803117240091,-0.269201891192573,0.787774325015032,0.872935461558089,59.4684995357959,35.625874473063,53.9500872297268,66.2648605063548,57.3233919484214
"RIBC1",1537.95475016358,0.271602456543029,0.269041810622861,1.009517650488,0.312726441044414,0.48463004770338,85.8545228592415,55.0441035561005,68.3596991723131,70.3564452217933,66.8095324599805
"RIBC2",797.169445296721,0.0767482790086416,0.424882883867384,0.180633962728883,0.856654895967161,0.916887333514573,46.8751702223332,20.8494531389587,38.6027565056272,33.9554501672024,40.3160971741262
"RIC1",869.338145530538,-1.25417631963733,0.5247493434952,-2.3900483824975,0.0168461533941022,0.0557497980123057,29.5843291808329,9.55438761655434,51.386989226924,53.5198092663107,58.9495874646887
"RIC3",1653.75646295997,0.226051228479563,0.305671677819631,0.739522974755122,0.45958949410687,0.626939093055263,94.0002080897748,54.9280583623772,76.6428817423465,77.2698124996032,70.1974397855373
"RIC8A",739.070887628452,-1.12315621441544,0.643630272419981,-1.74503323187781,0.0809790844935044,0.188280260932724,6.64647935988307,28.6244811184219,49.636580834766,44.6782239042137,42.213325276438
"RIC8B",386.791972221964,-0.29874531076853,0.480661406455372,-0.621529639692984,0.534251199012884,0.688637063406103,19.8394910216059,8.16184529187436,19.4420360700406,22.4802010802254,18.5657321440514
"RICTOR",865.557201714513,-0.227448358753054,0.285986368527864,-0.79531188819894,0.426432099900894,0.597640760739796,25.5364733300771,38.6817312411107,45.823191123279,42.6559464011808,44.5848604043278
"RIDA",534.786657458076,-1.47247369040934,0.392310718391546,-3.75333535735758,0.000174497157713904,0.00118678906386173,14.2924293001997,7.04007508588215,33.8829053053441,34.5198066796766,35.5730269183466
"RIF1",693.719679598535,-1.39885817379286,0.433167016009097,-3.22937371058623,0.00124061661297193,0.00638884560557857,8.79534110781519,19.7663646642076,46.1982786358842,43.9727782636208,43.4329719136385
"RIIAD1",1211.30446914096,-0.257161304544198,0.236994960532687,-1.08509186847764,0.27788096844522,0.447824318935064,37.6800408823446,51.0598852382661,60.0140020168456,65.4653554470162,62.1342203507121
"RILP",340.459972663985,-0.53234168391886,0.381588631225033,-1.39506693952033,0.162995654578395,0.310791222018855,8.19565875955506,13.7320145905943,16.6913943109352,18.012378689804,21.5470905905414
"RILPL1",947.888728834063,0.418448486941701,0.24095411384307,1.73663142856416,0.0824522483651799,0.190743474921742,39.2292202820166,52.1429737130172,38.5089846274759,39.3638667450809,43.0941811810828
"RILPL2",742.2527809813,-0.613491647312245,0.159918947804775,-3.83626615691081,0.000124919026393793,0.000885361313346641,23.2376909950799,22.9382666259786,42.0098014117919,40.8217877356394,41.8745345438823
"RIMBP2",1026.10682410688,-0.0765663841577076,0.352958871040846,-0.216927212884379,0.828265069710676,0.900185032824867,53.6215966402597,28.1216186122875,51.4495038123582,51.9207991476336,48.2438003159291
"RIMBP3",1848.95493700436,-0.143783203813719,0.146273253445775,-0.982976726274981,0.325618893362084,0.498336325832852,68.2638406436111,74.2689239829325,90.4586051233078,95.1881317706615,92.5576281342124
"RIMBP3B",1091.49764712811,-0.208220174315262,0.200744904211263,-1.0372376580784,0.299625111753759,0.47072138246556,45.4759114097263,36.4768725603674,53.4499705462531,54.1311954881578,59.3561363437555
"RIMBP3C",1075.89238107572,-0.404132875745334,0.171503725477715,-2.35640872884622,0.0184526016481079,0.0600803305384754,36.7305438309328,37.0957802602252,53.7000288879899,57.000007759902,61.9309459111787
"RIMKLA",1691.35000659668,0.941945393753325,0.506244480756465,1.86065316178026,0.0627931722361682,0.155421730027985,147.521857671991,48.1200736639417,55.7942675000361,61.279711312832,61.7954296181564
"RIMKLB",974.504401395693,1.08924801777725,0.15718349869754,6.92978605771608,4.21477539276541e-12,1.32056142281742e-10,58.8688171875358,58.3320507115949,32.8826719383966,33.5792124922195,30.6944403695448
"RIMS1",1240.96242911032,-0.0364619831134341,0.158619593248464,-0.229870612871385,0.818192312407805,0.893685379669553,47.9745878608101,52.1429737130172,58.2010790392533,61.1386221847134,62.1342203507121
"RIMS2",631.806168234438,-0.107688808309203,0.199199359062101,-0.540608206854876,0.588777659984306,0.731120143968243,22.9878233499715,26.4583041689197,30.7259187409162,32.8267371422538,30.6266822230337
"RIMS4",987.802394727086,0.821698127708844,0.524332390811737,1.56713211334654,0.117083814327406,0.247695182497289,27.2855468458358,81.6958163812258,33.7266188417585,37.0594109858109,38.6221435113478
"RIN1",788.89163900581,-0.338374428304826,0.330809615413129,-1.02286757258325,0.306370463427169,0.47798334407705,35.5811526634342,20.4239540953064,44.1978119019894,38.7524805232337,41.6035019578378
"RIN2",763.50176406615,0.357768333818435,0.495893937050298,0.721461399480968,0.47062568174956,0.636096961867704,19.3897292604108,52.3750641004639,33.4453032073046,31.7450538266781,34.1501058416128
"RIN3",802.581303395972,0.296911514349781,0.513792160268444,0.577882531712146,0.563343429611308,0.712197625200037,19.0898880862807,54.6186045124483,35.320740770331,33.8613907484567,37.266980581125
"RING1",2010.90584226081,0.412503406560941,0.309024215616636,1.33485787105007,0.181922868471033,0.335163891741638,73.8109023650172,119.487867803791,77.6118578165768,83.9010015211759,95.5389865807024
"RINL",1250.08421447697,0.776116487373033,0.295895791732996,2.62293857857015,0.00871749868238273,0.0325674179021757,52.5721525308044,83.7072664057635,48.3237745406475,46.4183231510093,46.0755396275728
"RINT1",603.434376749571,-0.577419596474849,0.270272998415563,-2.13643094152908,0.0326443042812607,0.094440708770066,22.5880351177981,15.7047828838909,35.1957115994625,31.0866378954581,34.285622134635
"RIOK1",1144.10660317349,-0.748446542842221,0.313463391524193,-2.38766810759928,0.0169556462346989,0.0560642380537013,42.2276320233172,24.6015810693464,64.8901396807143,69.9802075468104,62.6762855228012
"RIOK2",981.567508837241,0.275188364823456,0.221568856161802,1.24199930256669,0.214236819372144,0.375205095287882,51.1229201891758,38.8364581660751,42.5099180952656,42.0445601793337,46.4820885066396
"RIOK3",1204.16407184074,0.424827894056151,0.223003188431985,1.90503058294039,0.0567760957673441,0.143762984483207,50.5732113699373,65.8363065723704,53.5124851316873,49.2401057133807,50.5475772973078
"RIOX1",553.491332139871,-0.2278465008635,0.596844690076192,-0.381751743212147,0.702645515933968,0.81376428763858,32.5827409221335,8.81943472297324,29.4131124467977,26.5717857956639,29.0682448532775
"RIOX2",1297.1609942488,0.966622298946649,0.454247441224639,2.1279642133826,0.0333400508096598,0.0959660181102191,42.8772879005991,106.91630515043,44.4478702437262,45.7128775104165,45.7367488950171
"RIPK1",2478.04563595904,1.06033349027729,0.68318754936713,1.55203866238418,0.120652972958446,0.252972768315581,253.115924494795,44.3292640023129,81.0814173081757,81.3613972150417,87.6112834388994
"RIPK2",1863.74950443397,0.426051548116612,0.315861148173015,1.34885708666911,0.177382874252323,0.329148499678747,67.2643700631775,112.795928299079,83.5194861401101,81.9727834368888,71.6881190087823
"RIPK3",698.452231238201,-0.54904338488381,0.591496608971631,-0.92822744299138,0.353289601934634,0.526373235015414,35.5311791344125,9.55438761655434,42.1973451680945,35.9777276702352,37.5380131671696
"RIPK4",2699.40042258104,1.14358923822121,0.423365078327058,2.701189344053,0.00690919921586471,0.0269832239646608,233.976062879493,96.8977367589823,80.9251308445902,87.8514971084959,94.5226143830353
"RIPOR1",1364.28755256987,0.681740748655392,0.346035147553036,1.97014885186165,0.0488213135101988,0.128179944881082,50.8230790150457,93.2616540223179,54.2001455714636,52.2029774038707,52.648079839153
"RIPOR2",1558.95955531711,1.29482128990869,0.918442342069881,1.40980138937254,0.158598336270546,0.304928962884181,186.751077954008,13.2291520844599,49.3240079075949,51.8267397288878,41.5357438113266
"RIPOR3",1631.15256099149,-0.458395458101559,0.191503677946431,-2.3936639912983,0.0166810224533542,0.0552883666149089,60.4679701162294,48.932390020005,93.8656500294725,88.6039724584616,82.3939061575419
"RIPPLY1",1011.58303160702,0.0832679484750031,0.463835364472941,0.179520482595416,0.857529035786593,0.917417245148119,62.3169906900315,23.9053099070064,50.5742996162792,46.4653528603822,45.9400233345505
"RIPPLY2",377.975849117603,-0.728853014957164,0.330345174012244,-2.20633771065822,0.0273603628413243,0.0823532886206376,13.2429851907445,9.0515251104199,20.8798715350275,25.3490133519696,18.7690065835848
"RIPPLY3",1932.59063528743,0.290440931360208,0.133984623737213,2.16771837886305,0.030180120241447,0.0887437613113345,87.7535169620652,90.167115523029,87.1453320952945,87.2401108866488,82.3939061575419
"RIT1",592.296911622876,-0.738375996535136,0.31351673361991,-2.35514062681675,0.0185156970806498,0.0602553684996003,13.4428793068312,21.1202252576464,33.6328469636072,36.1658465077266,32.3206358858121
"RIT2",657.00453380811,0.0498725319777169,0.324846732142246,0.153526346559886,0.877983215040233,0.929795941414571,20.8889351310611,33.9625600296952,33.1952448655677,31.3217864423224,29.2715192928109
"RITA1",1023.19342120924,-0.175480591680332,0.407037698074961,-0.431116313084138,0.666383799721075,0.787373531212081,53.871464285368,24.2921272194175,54.2314028641808,50.792086122685,50.1410284182409
"RLBP1",1110.3224664798,0.0728533250277868,0.16964493399528,0.429445921620116,0.667598740873254,0.788070134702726,44.426467300271,49.280525601175,50.1992121036739,52.9554527538364,54.3420335019314
"RLF",2164.90948234584,1.24008473152205,0.453024969221071,2.7373430070626,0.00619376751750409,0.0247125325451126,76.5594464612095,193.718110055482,72.3293753473857,67.0173358563205,63.4893832809348
"RLIM",1498.80492128937,-0.121401321740705,0.257412848395461,-0.471621065138898,0.637197288122747,0.767783873058026,47.37490551255,69.1242537278648,75.7676775462675,74.1658516809946,74.2629285762055
"RLN1",1601.67154034194,0.124854828266373,0.305945171813839,0.408095435944138,0.683203610667557,0.79969202901145,87.7535169620652,50.8277948508195,75.1425316919254,75.4356538340618,73.1110400855162
"RLN2",797.104707603263,-0.014638767474644,0.364840943797588,-0.0401236969794857,0.967994509553566,0.982381446830929,42.9772349586424,22.2033137323975,39.1653877745351,37.2005001139295,39.4352412694814
"RLN3",1629.73317341451,0.373091068228249,0.383190336224198,0.973644251847627,0.330233206280384,0.502642063044152,50.7731054860241,103.473631069971,67.0156355854775,69.0396133593533,74.9405100413169
"RMDN1",907.437347949261,1.26275622265136,0.256874457920703,4.91584968343242,8.83982077824019e-07,1.0717936739453e-05,47.7746937447234,66.4938960034693,28.0065342745279,29.4405980674082,26.7644678718989
"RMDN2",943.290755653934,0.628085474103043,0.500571469523843,1.2547368604537,0.209574300036374,0.370024474562882,25.7863409751854,71.8706566459837,36.3209741372784,36.4009950545909,39.3674831229703
"RMDN3",589.800395770734,-0.857834353115961,0.607050059601047,-1.41311962588346,0.157620553558386,0.303742712833501,25.9862350912722,6.73062123595326,35.6645709902192,32.4034697578981,35.9118176509023
"RMI1",1553.54322193059,0.415005461996752,0.637162825981825,0.651333450530886,0.514831259708193,0.672777519891989,124.384113734955,26.4196224376786,63.3272750448589,68.3811974281333,66.6740161669582
"RMI2",1859.91567536583,-0.487983825722097,0.214145288404569,-2.27875116635854,0.0226818612917262,0.070905534419066,53.2717819371079,69.3563441153115,96.4600053249924,104.500014226487,103.195657136461
"RMND1",1149.24074527889,0.252696945631649,0.398952195032736,0.633401567350478,0.526471441747084,0.681922973212174,71.7120141461068,32.9568350174263,48.5738328823844,53.8019875225478,52.1060146670639
"RMND5A",712.12608966713,0.375242159959736,0.225154473366907,1.6665987326321,0.0955942210775685,0.212806496059434,37.1803055921279,30.6359311429597,33.4765605000217,31.133667604831,27.4420493370103
"RMND5B",1474.08732300463,0.273491189924593,0.237548958981475,1.15130451885466,0.249606978758706,0.415753972447726,56.7199554396036,77.8663249883558,65.0151688515827,63.6311967814748,68.3002116832255
"RNASE1",921.035983152666,-0.783135435246501,0.226986106229456,-3.45014700791794,0.00056028135989064,0.00325494388585732,22.8379027629065,29.7849330556552,55.2316362311282,53.2376310100735,51.6994657879971
"RNASE10",2168.96455757836,-0.258326156879371,0.28147138708447,-0.917770575386575,0.358738990087548,0.532076833785155,98.8976139338992,60.6142728548205,113.432715270382,107.886153301333,114.579025750332
"RNASE11",600.487546275954,0.0999685322872821,0.264462482844638,0.378006480208423,0.705425780024957,0.815666987855203,30.2839585871364,21.1202252576464,28.600422836153,26.853964051901,29.0004867067664
"RNASE12",1310.8643205585,-0.752163966049754,0.139851510878097,-5.37830418368083,7.51907017103409e-08,1.14729515935172e-06,37.8799349984313,38.2949139286996,76.0802504734386,73.8366437153847,76.6344637040953
"RNASE13",755.935889613773,0.5574667737334,0.369502114727038,1.50869711299275,0.131376203662108,0.268440687910319,26.635890968554,49.8607515697917,30.6321468627649,32.0272320829153,29.4070355858332
"RNASE2",1167.48510510063,0.454978446587487,0.235272456616848,1.93383642577609,0.0531332426447624,0.136847429812521,66.264899482744,48.1974371264239,46.7296526120751,52.767333916345,47.6339769973289
"RNASE3",1156.28020085117,0.671700113040406,0.34776830008486,1.93145871224175,0.0534263504811822,0.137393628637548,79.9076729056619,42.5499043652218,46.7609099047922,46.4653528603822,42.0100508369046
"RNASE4",1733.87091172804,0.475083303355177,0.374182306719139,1.26965731629789,0.204206723279159,0.363457048553547,57.2196907298204,113.144063880249,67.3907230980828,71.3910988279961,78.3284173668737
"RNASE6",734.398427164687,0.567242789008673,0.194644305466813,2.91425319455537,0.00356540604869709,0.0156866524246584,35.4812056053908,39.2619572097274,28.037791567245,31.9802023735424,29.1360029997887
"RNASE7",815.566934139082,0.698673960959046,0.485598638426663,1.43878896205876,0.150210324681135,0.29328652987807,63.9161436187252,23.3637656696309,31.0072343753702,30.804459639221,32.6594266183678
"RNASE8",771.249287058051,0.145501113674203,0.38458872395351,0.378329120465298,0.705186115256752,0.815487264077669,22.5380615887764,44.3292640023129,36.2584595518442,35.8836682514895,34.9632035997464
"RNASE9",393.156161029925,-0.863496084997133,0.443998955515696,-1.94481557731189,0.0517971786104687,0.134244625385861,6.89634700499146,14.6216944091398,24.5682320756461,24.2673300363939,20.5984765393855
"RNASEH1",640.5953504482,-0.257067221802889,0.708232074301421,-0.362970318813156,0.716627056610365,0.82365107717377,40.0787702753851,7.27216547332881,33.570332378173,33.4851530734738,32.1173614462787
"RNASEH2A",900.108030363295,-1.91821512971785,0.219977949477189,-8.72003368645259,2.781190334996e-18,1.78910925104742e-16,12.393435197376,15.2019203777565,61.3893228963983,57.2821860161392,65.9286765553357
"RNASEH2B",684.276122736114,-0.749111903167492,0.426720857066069,-1.75550805816719,0.0791724435337916,0.185169226252543,27.7852821360525,12.223427072191,40.009334677897,37.4826783701666,40.6548879066819
"RNASEH2C",949.624253412356,-1.00393589467898,0.264155979205208,-3.8005420043855,0.000144379940520418,0.00100345613363132,19.8894645506275,28.5471176559397,54.2626601568979,59.1633743910534,58.5430385856219
"RNASEK",1636.85433059687,0.319951717250434,0.546077662487288,0.585908817059299,0.557936791880357,0.707672612418404,34.7316026700657,116.857510079395,72.9545212017279,72.2376335967076,70.3329560785596
"RNASEL",689.633342794388,-0.0645687666614242,0.18338417952014,-0.352095621500071,0.724766551951688,0.829608343901663,28.9346733035511,26.1101685877497,31.7886666932979,34.9901037734052,34.8276873067241
"RNASET2",1074.63874435465,1.10253379816007,0.180974168290751,6.09221641172986,1.11358001084233e-09,2.34882894879521e-08,60.1181554130777,69.4723893090348,36.6022897717324,34.7079255171681,35.3019943323021
"RND1",835.738789577765,1.14904962709069,0.304780834788622,3.7700849132709,0.000163192014026497,0.00112132255769874,40.3786114495152,61.6199978670893,29.0380249341925,28.170795914341,24.1219001579646
"RND2",1378.58259936849,-0.0571941577928156,0.286486668297481,-0.199639858052405,0.841762253014572,0.907468543239305,67.664158295351,42.975403408874,74.1422983249779,66.0767416688633,62.4052529367566
"RND3",1665.13782443051,0.407327226584337,0.198052640507582,2.05666142870104,0.0397188048410819,0.109900073550895,71.4121729719767,88.5811645421435,74.3923566667148,69.8861481280647,68.9100350018257
"RNF10",1116.18919161559,0.409375667669875,0.394878302969721,1.03671350031421,0.29986939836886,0.4709141249486,34.9314967861524,72.1414287646714,50.2929839818253,47.4059470478393,45.1269255764169
"RNF103",1554.51746713158,0.806343867451955,0.527067105704775,1.52986945822343,0.126049044583778,0.261053589340798,41.2281614428837,129.429072732756,59.3263415770692,54.4604034537678,59.3561363437555
"RNF103-CHMP3",917.068822578194,-1.45897301303216,0.460360264752776,-3.16919839685918,0.00152860013548081,0.00763826694795226,26.5859174395323,10.2893405101354,61.2330364328127,59.5866417754091,57.1878756553991
"RNF11",982.013377375615,-1.18125907066594,0.209714943526368,-5.63268907214242,1.77421162608699e-08,3.06732676035021e-07,24.3371086335568,21.4683608388164,68.0471262451421,60.292087416002,54.6808242344871
"RNF111",752.435640041523,-0.221147475563844,0.17985178054155,-1.22960959795866,0.21884333413304,0.380323308414382,28.6848056584427,27.4253474499475,38.6652710910614,35.8836682514895,40.9259204927264
"RNF112",911.97567606755,0.86060748655832,0.266052788125949,3.23472455455309,0.00121760132482928,0.00628536775597691,61.4174671676413,41.1573620405418,33.0702156946993,32.0742617922881,34.3533802811462
"RNF113A",988.04955741319,-1.6328986838668,0.611793412787189,-2.66903606632129,0.00760692814318888,0.029161146235709,7.09624112107816,28.5084359246986,70.0163356863198,64.5247612595591,61.6599133251341
"RNF113B",698.044544919351,-0.463936701153392,0.495824122379119,-0.93568803979782,0.349433830350589,0.522719967326828,34.4817350249573,12.3781539971554,39.8217909215944,36.8712921483195,36.7926735555471
"RNF114",1002.22149956298,0.0344086528370116,0.297048285542319,0.115835217746475,0.907783138650046,0.947097213427617,51.7226025374359,31.8350648114341,46.6358807339237,46.1831746041451,50.8186098833523
"RNF115",758.707753928764,-0.414998539740882,0.435832597857851,-0.952197109120866,0.340997026858681,0.513910758955841,36.4307026568027,15.6274194214087,39.5092179944233,38.4232725576237,44.0427952322387
"RNF121",1563.49248032022,0.245578823975287,0.339052633155489,0.724308853435934,0.468876142829611,0.634529546659893,92.4510286901028,49.4739342573806,72.0480597129318,72.8490198185547,65.7254021158023
"RNF122",711.762692882801,-0.368422466868048,0.297644261865847,-1.23779462287804,0.215792222752685,0.377314864471757,30.6837468193098,19.1474569643498,38.821557554647,37.9059457545223,36.4538828229914
"RNF123",1156.02528187514,0.421626029439911,0.158132263401303,2.66628719763481,0.00766941435997482,0.0293367977582364,55.0208554528666,56.7074179994683,49.4490370784634,46.4653528603822,51.4284332019525
"RNF125",1183.38419694026,0.698812408218728,0.504357539289747,1.38554964242791,0.165884464097279,0.314287757173738,32.8825820962636,92.604064591219,48.0737161989107,49.0049571665164,40.0450645880816
"RNF126",654.139199131567,-0.582676140922238,0.649766275041246,-0.896747281759509,0.369853784506301,0.542865284217367,34.0319732637622,7.54293759201659,36.3834887227126,38.0940645920137,34.6921710137019
"RNF128",924.812840527629,0.48962309644749,0.275865120080929,1.77486409410458,0.0759203302031427,0.17933943561345,36.9804114760411,54.4638775874839,37.2586929187916,37.6237674982852,40.3838553206373
"RNF13",843.85042342246,0.613089105488522,0.386310712026417,1.5870362545023,0.112504433754466,0.240402743716725,57.2196907298204,30.403840755513,34.6330803305546,38.7524805232337,27.3742911904991
"RNF130",430.356290884582,-1.00228728724413,0.728082190547761,-1.37661283335344,0.168631981036941,0.317968745624529,18.7900469121506,3.40399234921774,28.1003061526792,26.0544589925625,23.7153512788977
"RNF133",1362.29724222523,1.03299126679591,0.363177720125072,2.84431342991019,0.00445072425690624,0.0188370215926722,55.270723097975,105.369035900786,48.6676047605357,46.8415905353651,43.5007300601496
"RNF135",1901.26112532714,0.179755873082574,0.307540232069315,0.584495471935716,0.558887010818596,0.708547742767581,63.2664877414434,103.976493576106,87.8329925350708,80.1856544807203,93.3029677458348
"RNF138",716.375710338174,0.467977047094558,0.220918608546206,2.11832335073158,0.0341476923666088,0.0979123007988518,37.2802526501712,33.2662888673552,31.8824385714492,32.0742617922881,25.8836119672541
"RNF139",1476.99873885088,0.719396784425792,0.429951501680434,1.67320449309767,0.0942870461468077,0.210671598723821,111.640863834427,47.4238025016017,63.4835615084444,50.5569375758207,55.7649545786653
"RNF14",1014.05338532823,-0.544829679140626,0.183793796033452,-2.96435293736173,0.00303320183860278,0.0136649342021558,30.4338791742014,34.6975129232763,58.3261082101218,53.0024824632092,56.5780523367989
"RNF141",1996.38831108384,-0.289757414817123,0.200764501877266,-1.44327016035067,0.148944382140013,0.291726691419894,63.5663289155734,80.6514096377158,107.18125672696,101.207934570387,103.263415282972
"RNF144A",2148.52727705625,1.5283091932834,0.213672805731085,7.15256762812779,8.51695471569444e-13,2.8581246821489e-11,166.062036939033,124.090993821483,61.5456093599838,55.3539679318521,60.3725085414226
"RNF144B",1032.8701706647,0.269155662317463,0.32211671980213,0.835584264246824,0.403388824243174,0.577161081750988,36.8804644179978,57.2489622368438,49.8241245910687,49.9925810633464,38.3511109253032
"RNF145",559.397463612711,-0.619413698152381,0.36409169161012,-1.7012574371394,0.088894656593034,0.20197925787502,22.6879821758415,12.1460636097088,32.0074677423176,32.450499467271,29.6103100253666
"RNF146",1579.40876827335,0.797724510341462,0.14879205903435,5.36133793374887,8.26078154634079e-08,1.25061386303203e-06,87.0538875557617,86.6857597113291,55.2941508165624,61.608919278442,59.6271689298001
"RNF148",806.879542121813,0.576752850825269,0.599053025677102,0.962774288926048,0.335660806206696,0.508480690860606,17.3907880995437,64.5984911726549,32.6013563039427,29.7698060330181,35.2342361857909
"RNF149",428.455906083803,-0.582586073143453,0.22546783579752,-2.58389881236382,0.00976904506442065,0.0357373927040198,14.9920587065032,12.1073818784676,23.2866830742448,24.2203003270211,23.9863838649423
"RNF150",1512.42866238589,0.119987550982043,0.163586116545777,0.733482483206123,0.463264207743917,0.629530834061721,70.5126494495865,59.8793199612394,72.1730888838002,70.8267423155219,68.5034861227589
"RNF151",515.764669136419,-0.969960008767818,0.192588328831602,-5.03644231533855,4.74263945350386e-07,6.0936780184602e-06,12.9431440166144,13.8867415155587,31.4135791806926,31.6039646985596,29.8135844649
"RNF152",2321.23813350975,0.796700923000696,0.209073056107972,3.81063412871937,0.000138610782034482,0.000969274312941019,146.422440033514,109.314572487379,90.2710613670052,87.0049623397845,82.1228735714974
"RNF157",639.39836335887,-0.102776026565527,0.39446160857973,-0.260547602935493,0.794441400996044,0.876901762083467,16.7911057512835,33.2276071361141,32.695128182094,30.0990139986281,32.3883940323232
"RNF165",1077.019687497,0.355694687558379,0.163614804020652,2.17397618563587,0.029706923715459,0.0876219816450539,53.7715172273247,47.9653467389773,47.886172442608,47.8762441415679,44.3815859647944
"RNF166",1182.05281297372,-0.0634295324702201,0.440516801308208,-0.143988906397787,0.88550922976003,0.934393199773485,27.9851762521392,65.9910334973348,54.2001455714636,57.5643642723763,62.3374947902455
"RNF167",717.521960858465,-0.598430679321442,0.582555941768362,-1.02725015129859,0.304302688423592,0.476061481453181,35.4812056053908,9.7477962727599,41.7910003627721,37.012381276438,41.3324693717932
"RNF168",1151.82531895694,-0.381907530824031,0.428223823293943,-0.891840925351506,0.372478202265062,0.54547688931012,24.1871880464918,55.3922391372705,58.4511373809902,62.6435728846448,62.7440436693123
"RNF169",1756.6163206345,0.211640491255972,0.143279880730901,1.4771124192479,0.139645505019108,0.279046017924148,80.0575934927269,76.8219182448458,75.7989348389846,83.8069421024302,79.5480640040742
"RNF17",523.222388716047,-0.577715732248949,0.229387267928122,-2.51851699297441,0.0117850196710554,0.041785998148809,17.7406028026954,15.3953290339621,26.1310967115015,31.9802023735424,29.1360029997887
"RNF170",1782.4493446734,0.103783543348142,0.141947010644966,0.731142860117867,0.464691897324945,0.630694092742373,73.4111141328438,78.988095194348,82.7380538221824,82.7722884962274,85.0364738714762
"RNF175",2086.6144656364,0.00136038265814883,0.396582089958914,0.00343026750978535,0.997263047882018,0.998345796512228,118.637157897462,53.1873804565272,97.522753277374,97.3985281111858,106.922355194573
"RNF180",1744.23290095011,0.510576022998503,0.545103222990931,0.936659336184108,0.348933819542,0.52233517957416,40.1787173334285,133.065155469421,72.8607493235766,64.8069395157962,78.1251429273403
