"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Day_6_Rep_1","Day_6_Rep_2","Day0_Rep_1","Day0Rep1","Day0Rep2"
"NARS2",1507.78249692983,-0.414606170888432,0.153252792507864,-2.7053743302404,0.00682274581181112,0.037098800099438,60.394427992258,37.3225110664071,64.4837948753919,65.4653554470162,64.573513625113
"NASP",1989.60556202109,-0.0260875212723702,0.101090361194798,-0.258061411236828,0.796359512470318,0.898177378842193,71.5112784545497,81.0333387077094,71.2666273950041,81.8316943087703,79.954612883141
"NAT1",1378.41470416319,0.113004866525068,0.131023257127546,0.862479448324673,0.388423737655487,0.605754577337565,50.7740766306594,61.0329937386144,48.1362307843449,47.6410955947036,59.5594107832889
"NAT10",1765.66312630952,-0.429375204396371,0.0955679408558432,-4.49287910308804,7.0266679018364e-06,0.000100559771310612,55.6198832424275,57.8634058995317,80.1749558193796,72.8960495279275,75.6180915064283
"NAT14",1394.80248486953,0.122461076194819,0.151638043607915,0.807588078038399,0.419327752088637,0.633094991321035,44.5386637111047,69.1166712506933,52.1059069594175,50.7450564133121,53.7999683298423
"NAT16",2256.85799930527,0.019360186003174,0.0882619797517335,0.219349102044063,0.826378115185977,0.913360319901026,86.7256859782631,89.7804183256429,82.3629663095771,92.8366463020187,85.7140553365876
"NAT2",1642.67021338295,0.226916025300469,0.0946687976600106,2.39694631081516,0.0165323459225428,0.0729691848867555,69.7297319061055,69.9520664951027,60.0452593095627,58.0346613661049,60.6435411274671
"NAT6",889.792492049621,-0.399751894409432,0.132924447515395,-3.00736171472998,0.00263525991016736,0.0173736934424823,27.1507693982894,30.713060456227,36.789833528035,38.000005173268,39.7740320020371
"NAT8",589.001623238629,-0.20016608406293,0.169701881992712,-1.17951599423939,0.238192771675526,0.452213612898639,23.4095216465566,18.6243998606561,23.3179403669619,25.7722807363253,23.0377698137864
"NAT8B",1613.03511487954,-0.186185541221403,0.120435040633389,-1.54594161501686,0.122118668945013,0.294567274297579,65.5609129827461,50.1974260096575,66.4530043165696,62.267335209662,68.1646953902032
"NAT8L",1697.29092610526,0.165461634317702,0.103744783477269,1.5948911238892,0.110736584854009,0.277349953761245,76.3927159972868,64.6694200966316,63.9836781919182,62.6435728846448,61.3211225925785
"NATD1",544.820214413342,-0.357949420006417,0.16665953886581,-2.14778837408538,0.0317305710118651,0.117072989043968,19.1694408612595,17.0518911652972,22.7240518053368,24.6905974207497,21.9536394696082
"NAV1",1642.67105155729,-0.0679764182530077,0.105200600297252,-0.646159984457647,0.51817575144211,0.714276149724039,57.6508463076539,66.1190765501656,61.5456093599838,67.7227814969133,65.3188532367355
"NAV2",2357.42100406386,-0.0187028428136333,0.085639107917577,-0.218391378289855,0.827124182552341,0.913878622142265,94.3507052056042,87.4216552826046,96.6162917885779,89.779715192783,88.7631719295887
"NAV3",1998.4824499957,0.0644401659122638,0.0874592341954017,0.736802311443654,0.461242577353064,0.66678066445559,81.9155102974638,77.495194143152,77.2680275966887,76.4232777308918,74.2629285762055
"NAXD",1145.72203179896,0.0196897374474274,0.112759841394379,0.174616576291219,0.861380922705936,0.932512512934979,43.9685688156026,45.7010339588658,45.260559854371,43.3613920417737,43.7717626461941
"NAXE",1273.72398387833,-0.229089918302747,0.128054001013681,-1.78901023387993,0.0736131674226123,0.210677625100412,50.2396126661261,39.5584218676204,54.2001455714636,54.3663440350221,48.5148329019737
"NBAS",783.868499016962,-1.01756965718767,0.195985175575517,-5.19207462605038,2.07963609155885e-07,3.94397587079863e-06,24.1221402659343,13.6611692909298,36.6335470644495,37.4356486607938,40.0450645880816
"NBEA",3299.80269221615,0.0430283346933425,0.0738816921190698,0.582395089489787,0.560300588387136,0.745693882255833,136.395203748887,124.473891416997,124.779112526691,130.22526525344,123.726375529335
"NBEAL1",1241.96227117319,0.186842974365782,0.119891532214039,1.5584334515987,0.119130531998062,0.289991341129124,47.8879712221798,56.0697631688881,45.5106181961079,48.158422397805,43.0941811810828
"NBEAL2",1330.04149588029,-0.245773676621563,0.107817346871593,-2.27953741909706,0.0226351382382705,0.0912728999807671,47.6029237744287,45.3816181301211,55.7004956218848,57.1881265973935,51.9027402275305
"NBL1",1480.42202078853,0.120656935748259,0.10975174786424,1.0993623162841,0.271610060914525,0.490001454345285,65.4896511208083,55.3817906146686,56.4194133543782,56.0123838630721,53.6644520368201
"NBN",2040.66577562418,0.0555276438496687,0.0868495477779206,0.639354438455525,0.522592381463556,0.717147858418061,82.8775454336236,79.2396959770658,79.3622662087348,75.3886241246889,78.6672080994294
"NBPF10",1215.96833511619,-0.841605460362859,0.116428781219168,-7.22850013158344,4.88357358322689e-13,2.05120683930634e-11,30.5713387713023,33.3175279829151,57.2946175504572,53.8490172319207,60.575782980956
"NBPF11",990.809790796925,-0.539941353543251,0.124620748755424,-4.33267621110928,1.47307676432931e-05,0.000195364283477455,31.1058027358355,29.435397141248,46.2607932213185,43.8787188448751,41.3324693717932
"NBPF12",1810.60333488288,-0.0461565203580608,0.0961842410485735,-0.479876119568813,0.631315482697079,0.796270915781819,71.2618619377675,66.7824786560201,74.3298420812806,72.096544468589,66.4707417274248
"NBPF14",2221.7123000181,-0.36209822019439,0.0987887622826355,-3.66537865064474,0.000246972898240268,0.00239826290302222,66.4160553259993,80.6156410855047,92.5841010280711,93.071794848883,97.842763562081
"NBPF15",772.880819782326,-1.63360100254288,0.148121160161738,-11.0288158745118,2.77494560830463e-28,6.32132609571795e-26,13.7535393539891,12.8012035981554,43.6351806330815,37.0594109858109,42.4843578624825
"NBPF20",1352.82225845829,-0.462384359014332,0.113713206604328,-4.06623269910262,4.77792294457981e-05,0.000572847814092253,39.4790715135232,46.0450202359756,60.6078905784706,56.5297106661735,59.4916526367778
"NBPF3",707.355660473272,-0.0493823873253309,0.154321950197726,-0.319995873963874,0.748971458342713,0.869653055162505,24.3715567827165,29.386256244518,29.5381416176662,26.1485184113082,27.6453237765437
"NBPF4",2178.70635437722,-0.323729450522366,0.0921796265638126,-3.51194144075057,0.000444846005519563,0.00394212961321524,69.9435174919188,77.0529260725824,96.7725782521635,92.2722897895444,86.1883623621655
"NBPF6",1355.16918617495,-0.559162367341128,0.105680572860341,-5.29106109294158,1.2160873198642e-07,2.4101431703716e-06,42.4720697149094,39.4601400741605,59.3888561625034,59.633671484782,61.6599133251341
"NBPF7",837.731492029046,-0.202511956551055,0.139997427030557,-1.44654056039796,0.148025644151311,0.334526207714968,27.2220312602272,32.3838509450458,35.1331970140283,34.6138660984224,32.9982173509234
"NBPF8",817.021148350063,-0.0465550945568697,0.140904496490974,-0.330401766560031,0.741096406894056,0.86496984488786,30.5713387713023,31.5238852522714,31.1635208389557,29.5816871955267,35.5052687718355
"NBPF9",1069.5944493472,-1.24711715656958,0.128715860627389,-9.68891596180035,3.36076709456117e-22,3.92015260554144e-20,24.3002949207787,21.3271491808041,58.5761665518586,51.5445614726507,51.4961913484637
"NBR1",1322.39740690402,0.275390526276215,0.133017690452707,2.07033008420882,0.0384214441884361,0.134384830892465,63.5655808484886,50.9591099089719,44.5103848291605,43.6435702980108,53.6644520368201
"NCALD",1855.51202993634,0.125938936510072,0.115770404979292,1.08783360076005,0.27666857312351,0.495704572434716,69.6941009751366,81.623029468469,63.1397312885563,66.2178307969819,78.9382406854739
"NCAM1",943.238217395833,0.0960264630562559,0.146536522611341,0.655307368736647,0.512269877461327,0.709326689582688,42.8283790245983,33.5140915698349,38.5089846274759,35.7425791233709,32.2528777393009
"NCAM2",1309.86537325176,0.13926113367186,0.106066339327996,1.31296257185998,0.189195560460954,0.391723015098957,53.3038727294501,54.2269795415144,47.2610265882659,48.816838329025,50.2765447112632
"NCAN",1970.29578345394,-0.0116084763529545,0.0930365617169103,-0.124773273417783,0.90070304673351,0.951722406215604,79.8132853702996,72.4582522283308,74.4236139594319,80.3267436088389,74.8727518948057
"NCAPD2",1375.71761938155,-0.266557224007529,0.104044437610038,-2.56195554640406,0.0104084639931298,0.0512430938975264,46.3558411905178,48.7969104528535,56.2631268907927,58.5519881692063,56.6458104833101
"NCAPD3",1339.450992338,-0.588127708660214,0.108150260685346,-5.43806094348051,5.38635520187057e-08,1.12752427863589e-06,41.9732366813451,37.9859131722616,61.2330364328127,60.2450577066291,58.1364897065551
"NCAPG",1082.37306350706,-0.694860463949415,0.134514021254409,-5.16571029153319,2.39527553385373e-07,4.48113238280288e-06,34.0631700062529,27.3714794785895,52.9498538627794,49.5693136789907,45.8045070415282
"NCAPG2",523.573657757374,-0.895294914909972,0.183991603785673,-4.86595527452915,1.13905276662502e-06,1.89155049057979e-05,13.2903372513936,13.4400352556449,22.0676486582776,23.3737655583097,29.2715192928109
"NCAPH",1537.15945870093,-0.0235610145048742,0.0991191050966794,-0.23770406806935,0.812110628235911,0.906281948852051,57.5083225837784,60.5415847713147,58.3261082101218,60.292087416002,61.2533644460673
"NCAPH2",884.847334431523,-0.336913796988167,0.139991874630709,-2.40666680031913,0.0160988504670221,0.0715451093855746,29.5024108422358,29.7793834183577,33.8203907199098,41.8564413418423,36.5216409695025
"NCBP1",1469.11413689594,-0.842162743315743,0.106904774905367,-7.8776906275817,3.33487174935665e-15,1.8662751931443e-13,41.1180943380919,36.2414113383479,70.5789669552277,66.4059496344733,70.3329560785596
"NCBP2",954.481759257503,-0.562272297828023,0.148910046878128,-3.77591915129945,0.000159418697987623,0.00162721362632279,32.7448255604042,25.0372868839163,45.3855890252395,43.7376297167565,38.0800783392587
"NCBP3",922.997096476591,0.210684742800364,0.143110602378317,1.47218123115304,0.140971944353274,0.324108259144199,44.0754616085092,34.0055005371346,33.8203907199098,32.8737668516267,34.1501058416128
"NCCRP1",802.901919847332,-0.149135031444387,0.166363557160792,-0.896440506500148,0.370017541529997,0.588134104140973,24.3715567827165,34.0055005371346,32.7889000602453,29.3935683580353,35.0309617462575
"NCDN",910.579877614687,-0.11197709469421,0.155433351631473,-0.720418710134382,0.47126723353663,0.676237397581872,28.2909591892937,39.0670129003208,38.8528148473641,34.6138660984224,35.6407850648578
"NCEH1",1681.94521660586,0.0412787507210409,0.10154945549275,0.406489138919981,0.684383235676515,0.830515955904009,71.3331237997053,61.573543602644,64.0461927773524,65.3712960282705,63.6926577204682
"NCF1",520.74297086804,0.239315688917122,0.176322663923879,1.35725994373836,0.174698630064646,0.372612690776549,23.7302000252766,20.7128879716795,17.0977391162576,18.5297054929054,20.86950912543
"NCF2",1734.24234557853,-0.188763307860225,0.0987581558240936,-1.91136930702156,0.055957138150795,0.175011801972838,58.6841433057515,65.504815341041,72.0793170056489,72.1435741779618,67.6903883646253
"NCF4",869.367776404551,-0.267032771423974,0.143898408858608,-1.85570343370756,0.0634958411207412,0.190852215402191,33.2792895249374,26.8800705112899,33.6953615490414,36.9653515670652,37.6735294601919
"NCK1",1046.91967633545,0.184704221009989,0.129886777952963,1.4220402101042,0.155014578200512,0.344372106206575,41.5456655097185,46.0450202359756,41.7910003627721,34.8490146452867,38.6899016578589
"NCK2",1366.52344609322,0.190168719949064,0.116811256979512,1.62799994509449,0.103524897412435,0.26560919419597,52.7694087649168,61.6472549477389,46.8859390756606,53.1435715913278,50.4120610042855
"NCKAP1",579.904531109254,-0.424520974403611,0.170296276781241,-2.49283767342102,0.0126726767355515,0.0599221097998739,16.3545973147176,20.9340220069643,25.3184071008567,24.8316865488682,24.9349979160982
"NCKAP1L",703.182926157638,-0.27507948383693,0.150745760104001,-1.82479085081498,0.0680325970506965,0.199411925021592,24.9416516782186,23.6367713271123,31.6948948151466,29.7227763236453,26.2901608463209
"NCKAP5",1260.10972590956,0.201044970141077,0.13456086345714,1.49408204566934,0.135154176123475,0.315208618331384,60.0024877516002,46.0695906843406,42.6974618515682,45.2896101260608,50.2087865647521
"NCKAP5L",1220.65188168488,-0.0899294867150641,0.111731994370012,-0.804867819840871,0.420895960122807,0.634473028460129,47.9236021531487,43.3422709158276,48.0737161989107,48.3935709446693,48.8536236345294
"NCKIPSD",691.068665582515,-0.23805230460191,0.171633335129247,-1.3869817563275,0.165447325931187,0.359304236429517,22.2693318555523,25.9955343701506,24.6307466610804,27.2772314362568,33.7435569625459
"NCL",1007.12459251982,-0.387181957861056,0.146301612553821,-2.64646404849858,0.00813381506202635,0.0425777402124942,27.8633880176671,37.9859131722616,42.4474035098314,42.1386195980794,44.72037669735
"NCLN",1007.9665427638,-0.275579334765796,0.130736088854546,-2.10790560724513,0.0350391551162157,0.125889056450037,37.4481084482968,32.0152942195711,40.8532815812589,39.975252966928,45.0591674299057
"NCMAP",2250.66471144121,-0.0744670367511484,0.0828867473957726,-0.898419097031022,0.368962159063005,0.587565941766342,83.7326877768768,85.603442103596,88.5206529748472,91.8960521145616,86.4593949482101
"NCOA1",963.488119908397,0.0140961968364705,0.141235303103235,0.0998064685439654,0.920497972540735,0.962293609885879,34.9183123495061,40.3938171120298,41.6659711919037,36.4950544733366,33.269249936968
"NCOA2",1193.30883844633,-0.0469866169060952,0.114846519635128,-0.409125300926609,0.682447709692976,0.829154483452663,44.8237111588558,45.9467384425156,47.6986286863054,43.5495108792651,49.2601725135962
"NCOA3",1648.1721044629,0.180646932607,0.111673146371127,1.61763985772058,0.105740234126016,0.26915316857921,76.2858232043801,61.4261209124541,59.0137686498981,60.292087416002,62.4730110832678
"NCOA4",2283.56479490361,-0.193219724392612,0.0923323128142886,-2.09265552332954,0.0363799162741067,0.129157374186932,76.1432994805046,87.0776690054949,97.8353262045451,92.1312006614258,89.3729952481889
"NCOA5",1564.47998421698,0.105827246297901,0.0990951748832521,1.06793541080663,0.285549647904469,0.505078819071365,64.5632469156174,62.2123752601335,58.6386811372928,56.4356512474278,61.3888807390896
"NCOA6",1798.57212237501,-0.265355860677748,0.0965832730414136,-2.74743081614108,0.00600641794166893,0.0335165044969843,58.5059886509071,65.8979425148807,74.3923566667148,74.0717922622489,75.6858496529394
"NCOA7",1541.03133158089,-0.0555786274506814,0.116276173539564,-0.477988101593059,0.632658673713221,0.7972824046202,63.6012117794575,53.2441616069152,59.2325696989179,56.3415918286821,66.2674672878914
"NCOR1",513.494579671941,-0.261526935185503,0.184143755272557,-1.42023244175948,0.155540021855356,0.34500430064375,19.7395357567616,15.8725096437781,21.0049007058959,19.1881214241254,23.7153512788977
"NCOR2",704.857148188513,-0.134352665914934,0.150343865589013,-0.893635835346995,0.371516766390094,0.589404272643292,23.8727237491521,27.8137475491592,29.3193405686464,28.9703009736796,26.6289515788766
"NCR1",1354.08702064476,0.0250455956939276,0.112523727569201,0.222580572426601,0.823861958118626,0.91235206672663,49.5269940467484,56.5120312394577,49.7616100056344,52.1559476944978,54.4775497949537
"NCR2",1865.09561321333,0.0158654415305676,0.0901291309310715,0.176030117750731,0.860270281337922,0.931883270352235,72.7583610384606,72.8759498505355,70.6414815406619,70.5445640592847,74.6694774552723
"NCR3",1611.40555495064,0.189886657467503,0.0956849410824098,1.98449887014051,0.0472002539194252,0.155590486319685,68.1619709434746,66.856190001115,58.0135352829507,58.5990178785792,60.7112992739782
"NCR3LG1",773.235966316454,-0.00394574303373013,0.142559960330853,-0.027677778701487,0.977919146940385,0.991177158825726,30.7138624951778,29.3125448994231,31.4448364734097,31.3688161516953,27.0355004579434
"NCS1",1115.93034192475,-0.0180763376352204,0.119128150310341,-0.151738590653257,0.879393118638371,0.941111122269168,41.1893562000296,44.7427864726315,45.0105015126342,40.8217877356394,44.5171022578166
"NCSTN",784.500560391469,0.169980881050862,0.144632494175132,1.17526066338203,0.239890446928068,0.453959393656801,33.9919081443151,31.2536103202566,30.0070010084228,25.9133698644439,30.8977148090782
"NDC1",2508.77734285019,0.00799236259134904,0.0884076289017398,0.0904035397242935,0.927966543920172,0.965274359856652,103.329699809763,92.335744955601,101.586201330598,98.5742708455072,90.4571255923671
"NDC80",1228.83217907683,-1.14159043115499,0.113313669833649,-10.074604704189,7.15479123590814e-24,9.62070990978397e-22,28.1128045344493,27.2977681334946,63.3272750448589,62.1732757909163,57.1878756553991
"NDE1",1628.37557593769,-0.15704776284987,0.121176068835176,-1.2960295243072,0.194965313332437,0.399482895455659,66.4873171879371,51.7945051533813,64.8588823879972,61.3267410222048,71.1460538366932
"NDEL1",822.714080704007,-0.10556270327344,0.133449841378565,-0.791029065175009,0.428927030813672,0.640496190147693,29.2173633944847,31.8187306326512,32.41381254764,33.2029748172367,32.79494291139
"NDFIP1",1308.65887393008,-0.238489657659289,0.105596448062965,-2.25850075484625,0.023914457566908,0.0950052609495361,46.2489483976111,45.479899923581,55.4191799874308,52.8143636257178,53.6644520368201
"NDFIP2",794.871272442109,0.173186801982698,0.173235198308858,0.999720632258151,0.317445724377647,0.537346058320167,26.3312579860051,39.7549854545403,28.6316801288701,30.1930734173739,29.1360029997887
"NDN",1558.53113061767,0.0222042133354573,0.104266686006367,0.212955970750824,0.831361305160137,0.915992315455544,62.7104385052354,59.2884919047007,58.4198800882731,56.8118889224106,64.8445462111575
"NDNF",1241.99279578772,-0.14183076189138,0.124183525547222,-1.14210609874695,0.253409920717569,0.469368308289103,49.8833033564373,41.0817896662493,53.137397619082,49.9455513539736,46.685362946173
"NDOR1",703.792400744249,-0.380448015040485,0.147316945990204,-2.5825135898879,0.00980834991754041,0.0491381835584308,23.0532123368678,23.1453623598127,27.6001894692055,31.5569349891867,31.0332311021005
"NDP",2179.21215228169,-0.0912567591462547,0.0878776633895717,-1.03845227133206,0.299059544870088,0.519670642315311,79.8845472322374,82.900692783448,90.521119708742,81.6435754712788,87.408008999366
"NDRG1",1460.56018973052,0.221343573519294,0.101021266838343,2.19105917443595,0.0284475105678089,0.107857675176128,60.8932610258223,62.9740591594479,52.6372809356083,51.779710019515,54.8163405275094
"NDRG2",1601.33702272018,-0.022261789373712,0.106005864221587,-0.210005262795439,0.833663565511039,0.917224138814151,57.615215376685,65.3328222024862,59.6701717969574,61.3267410222048,66.4029835809137
"NDRG3",1199.85271024408,0.388384558086221,0.128435473147064,3.02396642118883,0.00249484127630455,0.0166005538258024,48.2442805318686,60.246739390935,42.9787774860222,42.1386195980794,38.9609342439034
"NDRG4",2436.522744988,-0.112741877516254,0.0844930164131379,-1.33433367989835,0.182094524411188,0.382482309594924,86.2268529446987,94.0556763411497,96.334976154124,101.349023698506,94.2515817969908
"NDST1",1723.645602443,-0.262419798407807,0.107240628887544,-2.44701845867566,0.0144043461795221,0.0658366974637979,54.3728006585166,64.9151245802815,68.0783835378592,72.1906038873347,74.4662030157389
"NDST2",1235.86531262052,-0.0108239615078696,0.124242171418955,-0.0871198674673058,0.93057623347116,0.966154968239344,51.4510643190681,43.9811025733171,44.0102681456867,47.9232738509407,52.173772813575
"NDST3",1488.3233240483,0.101287992710773,0.104053188460145,0.97342517043165,0.330342034117064,0.549623642542912,58.4347267889694,62.0649525699436,57.8259915266481,57.7054534004949,52.4448053996196
"NDST4",948.168196906852,-0.145067474175892,0.160266308171217,-0.905165133153954,0.365377910396434,0.5842657566163,41.3318799239052,27.9611702393491,37.7275523095482,37.0594109858109,39.7062738555259
"NDUFA1",1097.65058808862,-0.481210374491861,0.121283725042074,-3.96764177819346,7.25873303674754e-05,0.00082579816563186,36.5573351740747,32.3838509450458,47.9799443207593,50.133670191465,45.668990748506
"NDUFA10",1375.7433273259,0.000543807578301992,0.117085641140445,0.00464452833844664,0.996294215869856,0.998356616565131,58.1496793412183,48.6494877626636,50.3867558599766,53.096541881955,56.3747778972655
"NDUFA11",717.177382265765,-0.531576673375585,0.143333308132398,-3.7086751174721,0.0002083465457557,0.00206248167968692,21.5210823052058,22.4328193572282,32.695128182094,32.450499467271,29.8813426114112
"NDUFA12",711.344953161833,0.198686692240719,0.152248941434776,1.30501197820043,0.191888769094548,0.395246741379396,32.3172543887776,27.6417544106043,27.3188738347516,26.9009937612739,23.7153512788977
"NDUFA13",1225.55570539615,0.012226772070059,0.110429690086029,0.110719970874988,0.911838408881458,0.957726701857227,47.7098165673354,47.8140925182542,45.3230744398052,47.3589173384665,49.3279306601073
"NDUFA2",1295.49642979319,-0.506220125937919,0.125335747120346,-4.03891258135518,5.36995723082432e-05,0.00063446502158231,40.5479994425897,39.6075627643504,51.4807611050753,54.0841657787849,65.3188532367355
"NDUFA3",760.165365032871,-0.24548834052592,0.137528207077382,-1.78500356939717,0.0742607379146076,0.211831271102025,27.1507693982894,25.9955343701506,32.1950114986203,31.6980241173053,30.287891490478
"NDUFA4",875.852906933767,0.367655005567792,0.157165102166851,2.33929161435264,0.0193203464022174,0.0814352772158623,43.3984739201004,35.1357411619237,25.7247519061791,33.3440639453552,32.1851195927898
"NDUFA4L2",1026.10423850173,0.00259232341707215,0.12510255758391,0.0207215860901437,0.983467749506126,0.993576439198952,42.1157604052206,37.6419268951519,37.8525814804166,42.0445601793337,39.231966829948
"NDUFA5",2205.28398332002,0.333694533604716,0.0929369245460618,3.59054848473417,0.000329982838338228,0.00306890379382474,91.6783853829379,103.466158064938,73.1108076653134,79.1039711651446,80.0901291761633
"NDUFA6",1211.1865119061,-0.556243830402609,0.113101637106075,-4.91808823139247,8.73935223288659e-07,1.4883032303024e-05,36.9849063457013,36.2659817867129,52.0433923739833,52.1559476944978,57.2556338019103
"NDUFA7",1242.72974847792,-0.016380057336363,0.108438920239439,-0.151053305401741,0.879933666637859,0.941334562823694,47.0684598098954,48.7477695561236,48.5738328823844,49.3811948414993,47.0919118252398
"NDUFA8",973.753855446888,-0.192735454613156,0.124988777568863,-1.54202207879798,0.123068228428713,0.296352457040812,35.8090856237282,33.9072187436746,41.7284857773379,39.8811935481823,37.4024968741473
"NDUFA9",750.640570473549,-0.28614325180026,0.137194041499986,-2.08568279403219,0.0370073660199435,0.130785476956409,25.7255321595341,25.7744003348657,31.8824385714492,30.9925784767124,31.1009892486116
"NDUFAB1",616.962247508927,-0.729307822162117,0.177959421009447,-4.09816922321523,4.16430797028421e-05,0.000506491804199832,14.6799435591801,19.5826473468904,26.5061842241068,31.6039646985596,27.1710167509657
"NDUFAF1",665.306245172654,-0.671257895430684,0.156324961389533,-4.29399047640277,1.75490005288278e-05,0.000228976615390628,17.9579892083174,20.049485865825,29.0692822269096,28.500003879951,33.3370080834791
"NDUFAF2",1587.48590055666,0.0894401534150374,0.0980227380121756,0.912442921191691,0.361535603815644,0.580706254390902,65.4896511208083,62.4580797437833,62.3270416779115,59.0222852629349,58.4075222925996
"NDUFAF3",612.122475286838,-0.190090656071349,0.175865795610713,-1.08088474743618,0.279748384175935,0.499144331185993,19.3475955161039,24.4721665715217,25.7560091988962,27.3712908550025,21.6826068835637
"NDUFAF4",636.582933664968,-0.442796842829583,0.15030118918936,-2.94606346907685,0.00321846352270762,0.0205199569279512,20.523416238077,20.098626762555,26.8812717367121,26.9950531800196,28.8649704137441
"NDUFAF5",1147.82392546718,-0.00835076715641153,0.113582834221212,-0.0735213838752053,0.941391228249935,0.971242168110447,46.0351628117978,42.826291500163,45.4168463179566,44.6311941948408,43.5684882066607
"NDUFAF6",1839.06742315616,-0.108623860570195,0.0928610198457614,-1.16974658204934,0.242102966208546,0.45632626639697,65.5252820517772,70.7137503944171,72.9545212017279,71.8143662123518,75.4148170668948
"NDUFAF7",842.080498726749,-0.545162194872336,0.157886428261803,-3.45287559465442,0.000554644732104363,0.00473944657887766,30.0012438758001,21.351719629169,37.5087512605285,37.341589242048,36.9959479950805
"NDUFAF8",1359.76419375596,-0.295011684755859,0.106362655458418,-2.77363970920408,0.00554330326071379,0.031569112069765,48.3868042557441,44.5953637824417,58.6386811372928,55.4009976412249,56.5102941902878
"NDUFB1",979.264000538538,-0.036686112262243,0.162135349077622,-0.226268438504917,0.8209926442756,0.910613525184146,30.0725057377379,44.6199342308066,37.2899502115087,36.5891138920823,41.1969530787709
"NDUFB10",2230.71465337307,-0.689764827105183,0.0900422074867263,-7.6604610921702,1.85266712071334e-14,9.39088833988805e-13,66.0597460163105,60.4924438745848,98.2729283025846,99.0915976486086,108.345276271307
"NDUFB11",437.002336205232,-1.0594185695745,0.187032378830852,-5.66435916709703,1.47575008460795e-08,3.40362607066054e-07,10.8674339455095,9.68075665580276,19.7858662899288,21.7747554396325,22.5634627882084
"NDUFB2",891.745894110001,-0.609876883607594,0.150327966650454,-4.05697553952613,4.97122860976218e-05,0.000593086257367992,30.3219222545201,22.4082489088632,41.2908836792984,39.3638667450809,39.4352412694814
"NDUFB3",2805.50518431712,-0.0735486734935254,0.0819778040397167,-0.897177892907359,0.369623999715663,0.587867305189124,100.407963470314,110.468735848957,105.962222310993,111.084173538687,115.798672387532
"NDUFB4",1499.64254154781,-0.823867344158059,0.113144886685874,-7.28152520445202,3.3006696724324e-13,1.42340460728972e-11,43.3984739201004,36.2659817867129,68.9535877339382,67.4406032406762,74.5339611622501
"NDUFB5",871.003549209165,-0.0806796371324202,0.139074918959227,-0.580116369911914,0.561836145244847,0.746659799613999,30.7138624951778,34.6443321946241,34.2579928179493,37.4826783701666,31.7108125672118
"NDUFB6",1014.040025005,-0.488402062851681,0.160314160359494,-3.04653102231563,0.0023149858925853,0.0155804907327526,36.8423826218258,26.7326478211,47.0734828319632,48.487630363415,37.4024968741473
"NDUFB7",1388.16662774785,-0.645875195634057,0.104705179612433,-6.16851236992064,6.89354580913287e-10,1.93729648043889e-08,41.1537252690607,39.3127173839706,60.3890895294508,64.3836721314405,63.7604158669794
"NDUFB8",665.820942167815,0.0864922011603678,0.145949287601202,0.592618179793402,0.55343670968784,0.740989836100515,27.5070787079783,26.0446752668805,24.818290417383,25.2079242238511,25.4770630881873
"NDUFB9",1021.6059290091,-0.283530313910011,0.130631325530121,-2.17046189158231,0.0299718725501929,0.112165707033124,38.1607270676745,32.113576013031,42.7912337297196,44.9604021604508,39.9773064415705
"NDUFC1",579.670591232075,-0.812257915733884,0.174671665042072,-4.65019850551169,3.31615694265825e-06,5.03613701025033e-05,17.7085726915352,13.31718301382,26.5999561022581,28.0767364955953,26.6289515788766
"NDUFC2",1250.23303710287,0.0345380855379576,0.12506152680915,0.276168750047841,0.782418458044164,0.890402498235261,45.1800204685446,53.0475980199953,44.5416421218776,46.7475311166193,52.7835961321753
"NDUFC2-KCTD14",639.251354484842,-0.448899242686389,0.15904084495741,-2.82254060462645,0.00476447882780148,0.0281607458921612,20.6303090309837,20.02491541746,24.6307466610804,29.8638654517639,28.7294541207218
"NDUFS1",1080.46613392091,-0.427314105621832,0.128348662487875,-3.32932262275971,0.00087057496797304,0.00695131674427298,37.6262631031412,31.8678715293812,45.1042733907855,44.5841644854679,50.2087865647521
"NDUFS2",913.409733562746,-0.446893624468158,0.127399799343292,-3.50780477498208,0.000451820483432237,0.00399661947039671,30.1793985306445,28.108592929539,41.0408253375616,39.2698073263352,38.4188690718144
"NDUFS3",2140.116265297,-0.430364821040514,0.0854545223269679,-5.03618543900863,4.74900509565106e-07,8.47511388636788e-06,70.5492433183898,66.88076044948,90.1772894888539,92.2722897895444,94.861405115591
"NDUFS4",1021.87960399881,-0.112470301117709,0.135552517621382,-0.829717537462898,0.406698503577214,0.62193201111717,41.4387727168118,34.3740572626093,43.1663212423248,42.2326790168251,36.8604317020582
"NDUFS5",754.218520267868,-0.754686667245084,0.147177860662161,-5.12771869253779,2.93274214066487e-07,5.42375225116465e-06,21.3785585813303,20.02491541746,31.4760937661268,35.9306979608623,37.3347387276362
"NDUFS6",1053.18236104682,0.119944011486879,0.131352260301361,0.913147677943963,0.361164877637618,0.580376390785903,46.6052577073,39.4355696257955,42.4786608025485,39.316837035708,36.3183665299691
"NDUFS7",1690.9329054286,0.158704917670869,0.0940782873779983,1.68694522502526,0.0916138848585952,0.244300086935733,70.8342907661409,69.2149530441532,64.2962511190892,60.6683250909849,62.7440436693123
