"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AN_naive_TSC","H9_naive_TSC","AN_EVT","H9_EVT"
"SPATA20",302.078392158736,-2.16559071653093,0.390896260052432,-5.54006507056489,3.02359276787774e-08,6.43881278949965e-07,5.93727745446231,4.34880929601475,18.321557448295,22.6112872829566
"SPDYC",450.867202941027,-2.03013130905829,0.47616123261155,-4.26353757932759,2.0121564154657e-05,0.000238051944178905,9.54059066820495,7.02499963202383,38.6528775758673,19.8947368673364
"SPINK5",140.163401647282,-1.56291957410066,0.470157730720651,-3.32424518832231,0.000886582114261178,0.00653522415182937,3.31668602628584,3.29744880686833,7.01080004399043,10.4267596834835
"SPINT1",2036.83440634608,1.86864619223966,0.375878718476936,4.97140726618265,6.6468655680722e-07,1.0995604002621e-05,167.799744885424,131.085537351302,25.1921414914056,48.2187698772591
"SPON2",1114.46557439333,-4.73899550409925,0.426956120624209,-11.0994907326094,1.26160695192062e-28,3.02244979767268e-26,5.03644915102665,2.485033883437,97.6838139462667,78.0608751782636
"SPTBN1",1644.6199498026,2.14493653278653,0.341287309995789,6.28484115865016,3.28189072845819e-10,9.78441022511e-09,136.884955381155,113.690300167243,19.2563307874937,31.3601775920865
"SPTLC3",302.969338237236,1.63256111864327,0.394772681943315,4.13544602581616,3.54265876512085e-05,0.000392079361903506,25.0184587908722,17.8253392023462,6.02928803783177,6.15218770596346
"SPTSSA",5794.95212667041,1.65522035190495,0.382938896387475,4.32241375195827,1.54331421224154e-05,0.000186196973663962,377.447059139542,441.28467076264,140.309478213729,86.4901713208499
"SRC",281.437507014764,-1.60947150470866,0.492497951456051,-3.26797603919026,0.00108319535526473,0.0077339802481275,6.01917093659283,6.92942140573779,10.4694613990257,25.2878884277589
"SRD5A3",225.725827737389,-2.01591307576554,0.562917000495078,-3.58119060890428,0.000342032002752579,0.00289636117156668,3.3576327673511,4.970067766874,7.99231205014909,22.6512365537746
"SRGAP2C",104.206523322287,-1.71629525250537,0.511268799490804,-3.35693328874108,0.000788121259464019,0.00590341402170309,2.57964468711121,1.95935363886379,6.35645870655133,6.83132530986852
"SSBP2",214.09355665551,2.11085148854015,0.493967167200042,4.2732627362768,1.92633247080768e-05,0.000228502886192359,20.0639031219761,12.472958530328,3.97278669159458,2.5967026031664
"SSH3",321.8560505132,-2.36928701481095,0.518623759504619,-4.56841201620623,4.91433278875646e-06,6.71391941893653e-05,4.91360892783088,4.82670042744494,11.9183600747837,33.7571338411631
"ST14",541.114294831093,3.95728341536705,0.392429190117877,10.0840699800603,6.49775730434857e-24,1.07622113574247e-21,55.851354813011,39.2826510035618,2.196717347117,3.23589093625351
"ST3GAL1",4933.852595826,-2.27053390396767,0.366516219791401,-6.19490702283223,5.83194461007575e-10,1.65765612052492e-08,74.4411752566378,83.2964242082825,400.830807848413,264.024730835795
"ST3GAL2",272.798848765233,-2.50026902680889,0.504759136194309,-4.95339033516056,7.29314684065275e-07,1.20055040508218e-05,3.48047299054687,4.15765284344267,11.3574960712645,27.7647432184715
"ST6GAL1",376.525750724573,-2.2919559506226,0.480843396081294,-4.76653307355626,1.87422975806824e-06,2.86385722485689e-05,8.39408191837775,3.58418348572644,21.6867414694104,30.3214965508199
"ST8SIA6-AS1",385.829198901487,1.28870540568457,0.354355155610587,3.63676211642527,0.000276086683850679,0.0023865843753484,25.2641392372638,25.7583319840874,9.30099472502731,9.1483830173093
"STARD10",1143.32992183095,1.31687647364387,0.329037583926433,4.00220685409086,6.27543960481587e-05,0.000658258778250272,68.585791284306,83.2486350951395,23.1356401451684,31.2403297796326
"STAT1",1832.57100047016,-1.86937372256132,0.418962460496247,-4.46191222083981,8.12315024176555e-06,0.0001053966959802,48.5218881623299,25.3282299658002,135.588872850775,99.1940394409563
"STAT2",4580.98301213989,-1.21417076453679,0.288840228476884,-4.20360685538636,2.62695051190484e-05,0.000302257016018142,141.716670826856,116.031966711251,246.452990879744,282.760938849411
"STAT5A",33.9948158410535,-8.60706671496567,1.67547495828229,-5.13709063356561,2.7902440707951e-07,5.03821190495115e-06,0,0,2.196717347117,3.47558656116118
"STAT6",1226.36074897556,-1.55117006680335,0.417657854758172,-3.71397316998022,0.000204030434960243,0.00184701235858746,39.4317116458428,19.1156452572077,79.0350858292522,71.0697527851233
"STAU1",3364.90193801817,1.08172980081452,0.321337260877118,3.36633790261933,0.000761733365200599,0.00574447151631885,224.019620368023,202.43468327383,97.9642459480263,78.7000635113507
"STC1",26.3627416797285,-3.76177641295807,1.08467586437544,-3.46811110720541,0.000524130536383319,0.00418804959864122,0.286627187456801,0.0477891131430192,1.72933067751764,2.35700697825873
"STC2",2127.47654561713,2.85471816818735,0.457447102447468,6.24054268332626,4.36055382994979e-10,1.26900629463354e-08,208.951219656008,140.834516432478,28.1834161768415,13.5428028072832
"STEAP1",121.809175065468,3.77826275458581,0.659744924180166,5.72685384321961,1.02310239331941e-08,2.33434382802266e-07,11.6698212035983,9.51003351546083,1.0282506731186,0.319594166543556
"STEAP3",306.592031058177,1.83391020122904,0.443168649176366,4.13817675198231,3.50076644774943e-05,0.00038783057525191,22.438814103761,22.1741484983609,6.77710670919075,4.15472416506623
"STEAP4",36.5860368391789,-3.50825684022844,0.955220666270226,-3.67271873830667,0.000239983576449671,0.00210984250435701,0.122840223195772,0.430102018287173,3.41192268807534,2.03741281171517
"STK32C",41.2461625385373,2.5641581224232,0.802211494617191,3.19636173207265,0.00139172511966676,0.00960462150486071,4.42224803504779,2.19829920457888,0.467386669599362,0.519340520633279
"STON2",153.192920021884,3.32155322575954,0.551936952248842,6.01799392525908,1.76591819303367e-09,4.60925262212834e-08,17.4433116937996,8.6976185920295,1.0282506731186,1.27837666617423
"STS",7424.68930188865,2.97950292320609,0.469369719470939,6.34788057176867,2.18301441684193e-10,6.77947255008134e-09,643.355195617323,586.229050925417,95.1599259304301,39.1502854015856
"SULT1A1",177.228207353126,-3.09239340099953,0.452142201400915,-6.83942660388274,7.95107821699977e-12,2.96310181553525e-10,1.84260334793658,1.62482984686265,13.4139974175017,12.6639188492884
"SULT2A1",336.651893208518,4.77212577107028,0.762290079168508,6.26024908559171,3.84363044558803e-10,1.13581819511033e-08,14.003785444318,45.8775486172985,1.58911467663783,0.319594166543556
"SUN3",435.55995325158,2.07716386760803,0.468411571388514,4.43448453130797,9.22928459033266e-06,0.000118036303206771,43.7311194576948,22.31751583779,7.99231205014909,5.63284718533018
"SVIP",254.570083182035,3.300635020065,0.486280231523705,6.78751634571454,1.14080337818501e-11,4.17030466532156e-10,18.9173943721489,24.0379239109387,2.43041068191668,1.39822447862806
"SWI5",1132.17464238025,1.68038097310486,0.444021099203851,3.78446199092308,0.000154041446206528,0.00145333464687726,89.7143096739788,71.4925132619568,28.9779735151605,14.5415345777318
"SYDE1",868.70352864441,-2.89357698810803,0.600657847231114,-4.81734651673446,1.45479916875825e-06,2.28543157471437e-05,5.89633071339705,13.1897952274733,27.6692908402822,102.789473814571
"SYNE1",875.956265018498,-4.2735001914039,0.438988108456809,-9.73488827846997,2.14052778609008e-22,2.93033885491679e-20,5.52781004380974,2.53282299658002,55.8527070171238,82.8947369472349
"SYNE3",297.168291038988,-3.48184924463168,0.685355254916338,-5.08035682174307,3.76726581349446e-07,6.58094246794813e-06,2.70248491030698,1.86377541257775,7.15101604487024,39.6696259222189
"SYNJ2",273.233329470665,1.55879692121859,0.378246019930946,4.12111916340367,3.77036332228916e-05,0.000414956475240618,19.6134889702583,18.4465976732054,5.18799203255292,6.27203551841729
"SYT16",293.099050039457,1.61866855859982,0.437800298095402,3.69727605404026,0.000217925322083093,0.00195433564242431,18.0165660687132,23.0821416480783,6.91732271007056,4.83386176897129
"SYT17",317.561760810775,-1.99726030906257,0.379875814008615,-5.25766641468066,1.4589485371037e-07,2.76849414056341e-06,6.4286383472454,5.44795889830419,17.9009094456556,24.2891566573103
"SYT7",467.501922358742,1.92465920044645,0.379061437599599,5.07743339083586,3.82567558945035e-07,6.66561866338518e-06,34.7637831644035,34.2647941235448,6.07602670479171,10.1870640585759
"SYT8",351.2070841986,-2.13288399037528,0.47800054232525,-4.46209533570777,8.11620998519394e-06,0.0001053966959802,7.41136013281157,4.77891131430192,29.3986215177999,16.9784400976264
"SZT2",434.098506692596,-1.35154275242438,0.389264903649078,-3.47203855203652,0.000516522155364728,0.00413711118589444,13.3486375872739,9.51003351546083,20.518274795412,31.4800254045403
"TACC2",2528.99010889491,1.60588962880195,0.324806044523382,4.94414945743521,7.64770167212691e-07,1.25123860528359e-05,181.557849883351,173.47448070916,56.9744350241623,45.3424223783671
"TACSTD2",441.409504840579,6.71102153106841,0.719409033105783,9.32851996880836,1.07359529195513e-20,1.20027953640583e-18,58.2262657947959,23.9423456846526,0.607602670479171,0.0798985416358891
"TAGLN2",37207.4516976713,-1.93480633499972,0.325031719637118,-5.95266928766164,2.63804029751404e-09,6.64014045618169e-08,624.110227316652,810.40778067932,2004.10730057511,2904.79137971438
"TAP1",2254.14371287432,-3.24937648101763,0.460043366263566,-7.06319603607979,1.62715909656053e-12,6.8864247443079e-11,14.6179865602969,25.1848626263711,104.180488653698,239.575777095213
"TAP2",274.67193689727,-3.43580551365826,0.514666798391878,-6.67578620651991,2.45910241070537e-11,8.48105859692113e-10,1.55597616047978,2.77176856229512,13.9748614210209,28.2441344682868
"TAPBP",1794.037336839,-1.30995400843755,0.291225315485367,-4.49807739500369,6.8570736918521e-06,9.04567361355829e-05,47.416326153568,48.6971062927366,98.1512006158661,113.216233498055
"TAPBPL",60.7285003824584,-4.04938818701443,0.757799401018339,-5.34361492180228,9.11110190567386e-08,1.79229535434781e-06,0.45041415171783,0.191156452572077,3.69235468983496,5.87254281023785
"TARBP1",748.081833943434,-2.2693071118906,0.326183686709118,-6.95714471433488,3.47238229090856e-12,1.34923106551513e-10,12.6525429891645,11.3260198148956,51.9266589924891,49.9765377932486
"TBC1D10A",781.427787221541,-1.99178637530554,0.36971775170729,-5.38731604340834,7.15176128305711e-08,1.4320601399029e-06,14.6589333013621,14.6234686217639,37.9985362384282,66.4755866410597
"TBC1D16",69.9838312447734,2.34935744878547,0.626105248101932,3.75233629794297,0.000175194230858156,0.0016220881995811,5.44591656167922,5.44795889830419,1.12172800703847,0.759036145540946
"TBL1X",2331.9231258526,2.86305394229753,0.338110161601971,8.46781394777468,2.50041277118439e-17,1.84316141418735e-15,224.961395412524,158.564277408538,24.6312774878864,21.612555512508
"TBL1XR1",3100.24633176395,-1.16246599429368,0.310961313163835,-3.73829780452856,0.000185270409404264,0.00170523687843975,100.483302574141,78.4219346676946,182.607971812471,169.464806809721
"TCAF1",676.738854660728,1.7343622910318,0.411131937595981,4.2185053809567,2.45927103187728e-05,0.000285164910662624,40.3734866903437,56.2955752824767,15.1433280950193,10.3468611418476
"TCAM1P",103.48042647182,-7.18994787079458,1.03416430137285,-6.95242318967104,3.59064347728285e-12,1.3842549681387e-10,0.0818934821305146,0.0477891131430192,5.18799203255292,12.1445783286551
"TCEAL1",276.176688254636,-2.43845707540954,0.416339660972386,-5.8568935510837,4.71605191435164e-09,1.14828588898261e-07,3.27573928522059,4.7311222011589,18.2748187813351,20.2143310338799
"TCEAL4",2512.91296436101,-1.70987597684503,0.294586032251871,-5.80433486195668,6.46220142232911e-09,1.53445830587553e-07,57.8577451252086,51.9467659864619,138.90731820493,180.410907013838
"TCEAL7",158.144729126167,3.13991661844256,0.594697164916847,5.27985805831376,1.29284000592506e-07,2.48136502424758e-06,18.3441399972353,8.31530568688535,1.63585334359777,0.998731770448613
"TCF7L2",8872.96827641582,-2.37527070885089,0.313282660344742,-7.58187735713523,3.40590162982889e-14,1.79895969550332e-12,141.266256675138,126.354415150143,487.577773726055,752.844008564165
"TCHH",108.272317092252,-1.96960863749174,0.589602573398358,-3.34056994720916,0.000836066174016647,0.0062307676247676,1.80165660687132,2.29387743086492,8.97382405630776,4.99365885224307
"TCP11L1",300.986660382916,-1.79265835128729,0.467221981479073,-3.83684505941333,0.000124625044339806,0.00120458904529022,7.20662642748529,5.40016978516117,12.5259627452629,26.7660114480228
"TDRP",810.043615039845,2.10039765489303,0.332899858333516,6.30939786339214,2.8012315552887e-10,8.42630550353211e-09,56.015141777272,66.2357108162247,12.7129174131027,12.5041217660166
"TEAD1",5089.95568186169,-1.29356776160642,0.393241262646374,-3.28950159731756,0.00100364986894451,0.0072470218739287,154.28732033389,121.336558270126,193.825251882855,414.353836923721
"TEAD4",604.141133915784,3.38412798999494,0.360123734907364,9.39712565978316,5.60739434792496e-21,6.54163500624012e-19,59.5775082499494,43.5358820732905,4.01952535855452,4.71401395651746
"TET3",3125.62058655175,-3.4256751560607,0.466471305594112,-7.34380682150996,2.07602704083678e-13,9.98278809314202e-12,26.2059142817647,23.4644545532224,122.875955437672,361.980342881396
"TEX9",96.1145932948409,3.07722181498166,0.553738344651838,5.55717667866481,2.74173205119428e-08,5.87589092632946e-07,8.43502865944301,7.59846898974006,0.841296005278852,0.838934687176835
"TFCP2L1",2638.51280283953,1.85303499419332,0.384428203144897,4.82023685836306,1.43387876410747e-06,2.25520720976153e-05,182.049210776134,202.769207065831,57.4885603607216,35.4350032155168
"TFE3",569.368273221219,1.2301900236587,0.344976578089894,3.56601027950988,0.000362457160106921,0.00303162422692921,39.5545518690386,34.9816308206901,11.6379280730241,16.6588459310829
"TFEB",289.961881980703,1.78413398455618,0.47391153654037,3.76469836033249,0.000166750252654726,0.0015524784105592,14.2085191496443,27.430950944093,4.95429869775324,5.8325935394199
"TFPI",34214.6742708853,-4.46647954034398,0.422610573711345,-10.568783220731,4.15854991509895e-26,8.20457436190699e-24,88.0354932903032,186.090806578917,2284.95995033736,3155.75269899271
"TFPI2",418.225191409502,-2.04064936249684,0.618526382535513,-3.29921151322867,0.000969568267299483,0.00703120425626479,5.36402307954871,9.79676819431895,40.9898109238641,12.7438173909243
"TGFB1",329.389410921813,-3.92266972644667,0.541336696610348,-7.24626605033242,4.28418182819402e-13,1.96837614407709e-11,1.31029571408823,2.485033883437,15.4704987637389,36.6334813400551
"TGIF1",3366.9254707007,-1.10819914329123,0.347199598263078,-3.19182150219983,0.00141378672636686,0.00972685267740401,98.8044861904659,100.070402921482,219.251086709061,155.722257648348
"TH",24.0827867151839,-4.08992617986768,1.25403306143819,-3.26141814409353,0.00110856434026622,0.00789830015348463,0.245680446391544,0,1.44889867575802,2.35700697825873
"THAP10",20.6808957640817,7.74627203417426,1.79042982862685,4.32648736650861,1.51506005140996e-05,0.00018344806543065,2.29301749965441,1.57704073371964,0,0
"THBS3",105.317080305773,-1.67567384459847,0.502341500654833,-3.33572647773303,0.000850768245404578,0.00632699932391786,2.29301749965441,2.38945565715096,5.9358107039119,7.3506658305018
"THSD7A",811.755604262302,1.51569195651155,0.426046000466429,3.55757818369892,0.000374289717430213,0.00312280525438044,43.7720661987601,67.9083297762303,12.1520534095834,23.0906785327719
"TIAM1",1284.19208966443,-2.83266748834397,0.501524504888208,-5.64811382242506,1.62217765639379e-08,3.57626909980831e-07,18.4260334793658,11.1826524754665,48.374520303534,142.578947549244
"TIAM2",77.2844468997768,-2.24324923635584,0.608018305460001,-3.6894435845294,0.000224745057745357,0.00199496910752087,1.51502941941452,1.0035713760034,4.06626402551445,6.59162968496085
"TIGD2",418.213842092018,-1.50118836893029,0.363930107441585,-4.12493591003938,3.70838007255087e-05,0.00040846984444452,9.29491022181341,11.0392851360374,22.01391213813,29.2828155095533
"TIMELESS",1913.5584046063,-1.71667497727311,0.315506853461612,-5.44100693356881,5.29802518879118e-08,1.07784960334536e-06,39.7592855743649,43.3925147338615,127.830254135426,112.856690060693
"TIMM10",2104.07339037845,1.22476773270036,0.363808388033648,3.36651867572411,0.000761234274967395,0.00574393646398345,155.802349753304,119.616150196977,60.2928803783177,42.506024150293
"TIMM44",1671.40753938912,1.71620578495038,0.328072576323447,5.23117721140574,1.68433942750101e-07,3.16485963016156e-06,130.988624667758,108.337919495225,34.8203068851525,29.0830691554636
"TIMM9",968.894098104181,1.12823441306266,0.311006298910214,3.62768991179944,0.000285968419151204,0.00246882388116638,60.1098158837977,63.7506769327877,24.8182321557261,25.2878884277589
"TIMP1",2778.56259507385,-3.10041455870264,0.311501711491587,-9.95312206747338,2.44393279010224e-23,3.60305519912216e-21,26.6563284334825,27.430950944093,168.72658772537,245.488269176269
"TIMP2",2270.36788801474,-1.98954920304575,0.561910127849988,-3.54068934592489,0.000399083165222993,0.00330499984236523,48.8904088319172,36.5108824412667,57.7222536955212,252.319594486138
"TIMP3",2739.30754145606,1.23932453324624,0.378747147467194,3.27216862630914,0.0010672590080399,0.00764052660184809,221.399028939846,138.9707410199,76.2775044786159,56.8078631031171
"TINAGL1",550.29613610298,2.30139324447932,0.38373560127386,5.99734097341904,2.00574625012521e-09,5.164892839094e-08,39.8002323154301,45.3518683727253,8.74013072150807,6.43183260168907
"TIPIN",735.706096488549,1.78282219932274,0.390817698731937,4.56177446698897,5.07231149841425e-06,6.90163601041841e-05,56.6293428932509,49.748466781883,16.3117947690177,10.6664553083912
"TJP1",820.323362375688,1.34055701747112,0.363186046315661,3.69110275868359,0.000223283902606012,0.00198645678870176,63.7540758386056,46.2598615224426,15.1433280950193,23.5700697825873
"TJP3",310.344072468162,1.69897163020809,0.377173665869804,4.50448104930675,6.65353347525074e-06,8.80313659802406e-05,22.8892282554788,21.3617335749296,6.26298137263145,5.75269499778401
"TK2",94.7997721851437,-2.27432872084875,0.590092797598099,-3.85418823972454,0.000116114235945039,0.00113624258894139,1.06461526769669,1.95935363886379,5.4216853673526,7.63031072622741
"TLDC1",2293.70676226009,1.2134756430178,0.363913872302273,3.33451328838014,0.000854488175775839,0.00635114313917377,157.071698726327,141.98145514791,67.443896423188,45.0627774826414
"TLE2",484.083763297861,-1.28591541292563,0.344810246577596,-3.72934222717842,0.000191980266968428,0.0017533065089506,12.1202353553162,14.0977883771907,27.0616881698031,29.6024096760969
"TLE4",371.379833285621,1.59248632720539,0.3661718241436,4.34901382958639,1.36751089322953e-05,0.000167701335864418,28.9902926742022,23.1299307612213,6.77710670919075,8.54914395504013
"TLE6",1511.59206573467,-4.66385056030493,0.542530170152984,-8.59648148044892,8.21973832370805e-18,6.37433580062816e-16,3.27573928522059,7.35952342402496,161.52883301354,72.6677236178411
"TLN1",5624.72737027818,-2.92293901114158,0.492820124764656,-5.93104636816001,3.0101018536679e-09,7.49230546731142e-08,55.9332482951415,66.0445543636526,196.162185230852,648.616361000148
"TM4SF1",56.4737895999769,-9.33905936428566,1.59885039872932,-5.84110894409374,5.18544786564389e-09,1.25573950479203e-07,0,0,3.7390933567949,5.67279645614812
"TM7SF3",1252.62422982518,1.42459782373868,0.299088024944336,4.76313895885271,1.90604487190053e-06,2.90255368915068e-05,85.0463811925394,85.1124105077173,25.659528161005,30.6011414465455
"TMC3",140.030977740383,-4.82257301892372,0.758292099685679,-6.35978275511869,2.02039291747221e-10,6.28900032037288e-09,0.368520669587316,0.525680244573212,4.29995736031413,18.8161065552519
"TMC4",192.455456880046,-1.96551632284256,0.424518434577294,-4.62999050865645,3.65682494232871e-06,5.17510162724493e-05,3.9308871422647,3.39302703315437,10.9368480686251,14.5015853069139
"TMC5",232.180101362883,3.442725885412,0.515953581618726,6.67254964024277,2.51396973131701e-11,8.6480558757305e-10,26.6563284334825,13.2375843406163,1.77606934447758,1.438173749446
"TMCO4",970.328334390085,-1.35462832052289,0.424128085851657,-3.19391326750449,0.00140358279691171,0.0096764988712063,33.6582211556415,17.490815410345,64.499360404712,49.4971465434333
"TMEM106A",95.5970041165039,-2.74125430105292,0.654352192175607,-4.18926433475944,2.79860251993762e-05,0.000319540863042409,1.55597616047978,0.764625810288308,8.6466533875882,4.83386176897129
"TMEM120A",1171.00907055909,2.16376171594741,0.342615541617874,6.31542196168293,2.69425318467504e-10,8.15939068297977e-09,103.963775564688,75.0766967476832,18.5085121161347,16.578947389447
"TMEM123",369.270564857245,2.25342002883602,0.361952498932448,6.22573413771783,4.79306260230107e-10,1.38668114966798e-08,30.710055798943,26.2840122286606,5.09451469863305,5.4730501020584
"TMEM125",88.3271494034064,4.13847422273276,0.778332049636338,5.31710627188793,1.0543049729858e-07,2.05291081532329e-06,7.61609383813786,7.93299278174119,0.654341337439107,0.119847812453834
"TMEM133",52.1061895179652,-3.31375027550865,0.746702086426113,-4.43784788571974,9.08627931675476e-06,0.000116540653263463,0.409467410652573,0.477891131430192,4.62712802903369,3.07609385298173
"TMEM134",1056.82917835231,-2.90749595089324,0.315260425142902,-9.2225211888721,2.90195155696153e-20,3.01802961923999e-18,12.2021288374467,10.9914960228944,67.3504190892681,87.3690552788447
"TMEM14A",1687.49943556913,-1.07144658732459,0.299720589005678,-3.57481810268393,0.000350471469661437,0.00295161659571741,55.6466211076847,45.9731268435845,90.9534459040359,97.7159164206924
"TMEM170B",44.3236292958249,4.69972769166345,0.973276801475553,4.8287678125466,1.37380479761268e-06,2.16834884291431e-05,4.42224803504779,3.53639437258342,0.233693334799681,0.0399492708179445
"TMEM219",1963.83904094376,-1.49835964153946,0.297875409801688,-5.03015553562142,4.90082114302558e-07,8.31218918518725e-06,49.4636632068308,46.3076506355856,121.614011429754,116.931515684124
"TMEM220",76.2187756425572,-2.47444201395961,0.638958945915917,-3.87261502444828,0.000107673832176618,0.00106373500182733,1.02366852663143,1.14693871543246,3.50540002199522,7.3506658305018
"TMEM251",216.400830787162,1.39964961179997,0.437877405413876,3.19644173116683,0.00139133925479859,0.00960462150486071,14.4132528549706,14.814625074336,5.60864003519235,4.11477489424829
"TMEM263",599.304784062109,-2.0868620558382,0.335345498809774,-6.22302092392769,4.87672312080376e-10,1.40701327717641e-08,10.1957385252491,11.0870742491805,35.3344322217118,45.1027267534594
"TMEM2",1343.99720823852,2.57341565065224,0.33027728585637,7.7916822041809,6.61228736021919e-15,3.75891725528393e-13,104.823657127059,109.580436436943,17.3400454421363,14.3417882236421
"TMEM38A",17.0093544620943,4.40341020550361,1.36765276325732,3.21968435541787,0.00128331814603835,0.00896718554544296,2.04733705326287,1.0035713760034,0.0467386669599362,0.0798985416358891
"TMEM40",2516.60422133496,2.7530442604447,0.458890657489631,5.99934693703566,1.98112672583148e-09,5.11130695264522e-08,189.214890462554,218.730770855599,36.1757282269906,16.2194039520855
"TMEM41A",1158.39151358701,1.45221981286674,0.32355052793209,4.48838647288978,7.17646507882158e-06,9.43916230367356e-05,75.423897042204,82.5795875111373,26.9214721689233,23.9695624907667
"TMEM45A",374.275723423373,-2.25521452461745,0.377770793146545,-5.96979588028292,2.37550594157886e-09,6.03594464246628e-08,6.30579812404963,5.78248269030533,27.3888588385226,23.3303741576796
"TMEM50B",1041.54063027378,-1.04957493863022,0.317996476519075,-3.30058669240399,0.000964829004039941,0.00700440796439386,34.4362092358814,28.9124134515266,59.2178910382392,56.2485733116659
"TMEM52B",188.785938889631,3.48867051098899,0.464746187527563,7.50661458795094,6.06760271069275e-14,3.09516950443551e-12,18.3441399972353,14.0499992640477,1.30868267487821,1.23842739535628
"TMEM69",1871.98647375188,1.35972438928388,0.398448970654319,3.41254336044836,0.000643596872395615,0.00500260465820369,131.684719265867,119.66393931012,53.8896830048065,31.2403297796326
"TMEM79",202.110415155227,2.23168920491678,0.492653318625381,4.52993843854279,5.90008755402418e-06,7.86053372639408e-05,14.3723061139053,16.6784004869137,1.86954667839745,4.07482562343034
"TMEM82",25.156312979338,-5.16335607951128,1.28633781437434,-4.01399696239412,5.96991148725255e-05,0.000629162077871015,0.122840223195772,0,1.82280801143751,2.23715916580489
"TMEM91",178.39970530265,-3.84653695858033,0.465845465295912,-8.25710937453679,1.49242656792133e-16,1.00615049423279e-14,1.06461526769669,1.09914960228944,12.6194400791828,14.9809765567292
"TMEM98",374.247732152689,3.62319869274145,0.699373709914847,5.18063324568291,2.21133899028365e-07,4.07518185352273e-06,37.711948521102,27.0008489258059,3.83257069071477,0.639188333087113
"TMOD2",118.104069795924,4.05857671785571,0.59616571937262,6.80779955299474,9.91028102125998e-12,3.66270882041939e-10,13.1439038819476,7.74183632916912,0.467386669599362,0.639188333087113
"TMPRSS13",1353.61804433101,1.98399173670632,0.428779205671963,4.62707078715979,3.70873781118112e-06,5.23751857629535e-05,115.879277214678,86.1159818837207,28.6975415134008,15.5402663481804
"TMPRSS2",335.454875891934,3.13163711601217,0.709224936001984,4.41557671909524,1.00741042053932e-05,0.00012738377193172,36.1559723606222,20.2625839726402,4.62712802903369,0.838934687176835
"TMSB10",28652.2192551697,-1.33832892986761,0.366018306216962,-3.65645353561714,0.000255728738931961,0.00223217746357267,845.75493670289,671.628196111992,1174.58943937016,2270.35700985461
"TMSB4X",1929.10379334823,1.4609743560015,0.327548225996242,4.46033359380265,8.18321767848063e-06,0.000106073476690334,148.06341569197,116.366490503252,45.4767229520179,38.7907419642241
"TMTC2",32.0549527544388,3.43288662434684,0.988187874642917,3.47392101485492,0.0005129119949744,0.00411310658970505,3.60331321374264,1.91156452572077,0.0934773339198725,0.359543437361501
"TNFAIP2",3291.61776270087,-3.23208820404524,0.354434870752637,-9.11899045706748,7.58273602220913e-20,7.53555455362649e-18,36.4835462891443,22.7954069692202,203.687110611402,291.310082804452
"TNFAIP6",90.2556147599462,-3.02350624824139,0.67562968469661,-4.47509385203981,7.63777556947295e-06,9.96774290272851e-05,1.26934897302298,0.573469357716231,8.31948271886865,4.71401395651746
"TNFSF10",55.1423098793772,-4.45717612743285,0.812624823681279,-5.48491259132518,4.13673909034494e-08,8.56458204260304e-07,0.163786964261029,0.286734678858115,5.00103736471318,3.59543437361501
"TNIK",69.565191778393,3.88071390856179,0.830375942114019,4.67344212632419,2.96193196083558e-06,4.28977322099158e-05,8.68070910583455,3.58418348572644,0.140216000879809,0.599239062269168
"TNKS1BP1",213.659564557062,1.66240678857986,0.470104440258915,3.5362499185591,0.000405850552692783,0.00335070216303162,18.1803530329742,12.1862238514699,4.9075600307933,3.47558656116118
"TNNC1",45.6081320436072,2.95712319670234,0.825863390762908,3.58064448645754,0.000342747746382189,0.00289930880546245,5.44591656167922,2.15051009143587,0.420648002639426,0.43944197899739
"TNNI2",1959.60864441782,-3.95136032202966,0.559632205482685,-7.06063783198752,1.65740053699929e-12,6.9923539636423e-11,9.2130167396829,12.9030605486152,224.579294742494,69.3519341399517
"TNNT1",623.185610357115,1.22026495606328,0.330636910789648,3.69064951988865,0.000223682160521531,0.00198868115676399,44.7547879843262,36.7020388938388,14.1150774219007,16.8585922851726
"TNNT3",247.235438004795,5.18483909994368,0.684654939515862,7.57292294365103,3.64918780903895e-14,1.91240248617448e-12,32.2660319594228,12.9508496617582,0.841296005278852,0.239695624907667
"TNS1",133.669865231257,3.36463088163456,0.649228129264288,5.18250939842579,2.18920331278384e-07,4.03993832796533e-06,14.4951463371011,8.31530568688535,1.40216000879809,0.519340520633279
"TNS3",3658.16913763852,-1.45860545936436,0.421636540149153,-3.45939054249989,0.000541399275526635,0.00431063067089931,86.6023573530192,95.1959133808943,131.66282482614,321.07228956382
"TOB1",1423.08783397397,2.73756364733111,0.339499995413451,8.06351600681832,7.41308179846469e-16,4.6691974370048e-14,113.135845563306,117.465640105541,17.0596134403767,13.3031071823755
"TOGARAM2",93.2639152398867,-5.77974398050452,0.871695889501308,-6.63045914305169,3.34644294420451e-11,1.13760699470874e-09,0.122840223195772,0.191156452572077,3.69235468983496,11.8649334329295
"TOM1L2",880.052763276973,-3.09991001254463,0.41174636681438,-7.52868819833959,5.12526069114198e-14,2.65484546070891e-12,7.90272102559466,9.22329883660271,43.2800056049009,89.1667724656522
"TOR1A",1621.20824057206,-1.15312582254286,0.342872931330593,-3.36312877796421,0.000770644052143707,0.00579538150423765,41.6018889223014,51.9467659864619,100.254440629063,82.854787676417
