"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EVT_wt_1","EVT_wt_2"
"SNRPD1",1882.07640497913,-0.395210977143291,0.0883346278422363,-4.47402096773566,7.67622095758276e-06,5.64514230814051e-05,144.740551867841,154.518017630525
"ABHD3",317.140565527015,-0.258963979894889,0.254481051006345,-1.01761596343153,0.308860498003567,0.458197296641034,25.5000589273101,21.7086274264928
"MIB1",194.120619147529,-0.509715621844947,0.155985983136842,-3.26770144082619,0.0010842467663979,0.00450543970747339,15.7989495527899,16.7805194762257
"GATA6",30.9462499947276,-0.291606161515787,0.41022004244457,-0.710853033357555,0.477175312870544,0.619268084001878,2.1619615177502,2.49524453178078
"RBBP8",338.921564105497,0.188270685152788,0.15074315740619,1.24895012412057,0.211683316765372,0.347944288501063,21.9522246417713,18.0281417421161
"CABLES1",16.1152645734602,-0.38901395215221,0.440459923071913,-0.883199428086666,0.377128530554855,0.528560261164425,1.55217749992322,0.99809781271231
"TMEM241",478.067086417772,-0.319889270013102,0.136369629190867,-2.34575155708149,0.0189887599749367,0.0514106960458106,37.0305203553112,36.3058079374103
"RIOK3",3296.44255184264,0.346757632252724,0.0692966416802498,5.0039601320471,5.61643775720107e-07,5.29067651761499e-06,176.449320794843,180.780466327517
"C18orf8",359.445884466115,-0.307784562536858,0.108977675871354,-2.82429002156543,0.00473854857484296,0.0160607524215755,26.8304967843871,27.9467387559447
"NPC1",1365.35540739014,-0.222858492206534,0.0818108159000342,-2.72407125824106,0.00644825921626239,0.0207998406880156,99.006750530817,100.558354630765
"TTC39C",264.231199738397,-1.32920472721654,0.217729631798303,-6.10484074325658,1.02903234848714e-09,1.55683008502881e-08,29.3805026771181,33.4986578391569
"AC090772.4",13.505501606405,-0.90363493055547,0.571933492676617,-1.57996505210161,0.114114870100724,0.217669230077509,1.66304732134631,1.06047892600683
"CABYR",28.8197684345784,-0.590863451593523,0.5097810791137,-1.15905331877125,0.246434452179018,0.389259012816166,2.05109169632712,2.99429343813693
"OSBPL1A",41.8226371459973,-0.545109121577222,0.301050174378171,-1.81069193101503,0.0701885525960657,0.148158736140771,3.88044374980806,3.24381789131501
"IMPACT",198.695797628679,-0.173527650862497,0.142877307698102,-1.21452212151953,0.224548407648866,0.363244033974164,14.7456862492706,13.5990826982052
"SS18",2007.53820391363,-0.376478723829518,0.0856783595275397,-4.39409351329265,1.1123592896397e-05,7.86292775267077e-05,148.842735260495,167.555670309079
"TAF4B",31.1263098833404,0.395937430640082,0.421652903965989,0.939012697211302,0.347724225315766,0.498757454485692,1.66304732134631,1.6219089456575
"KCTD1",71.2329703631722,0.568840027366627,0.268002039154701,2.12252126573661,0.0337939888333767,0.0826007197595499,3.82500883909651,2.99429343813693
"CIAPIN1P",17.1443205510732,0.634317065032292,0.453682391507092,1.39815226887062,0.162067346628458,0.284018178958867,0.776088749961611,0.810954472828752
"DSC3",237.526344821236,0.619801131831508,0.216810435500159,2.85872370673344,0.00425349078301693,0.0146088740375078,10.6435028566164,11.4781248461916
"DSC2",3516.67761325013,-0.352281358951973,0.110154574397395,-3.1980638196747,0.00138353657839294,0.00558887416144346,263.814740076236,283.958827716652
"DSC1",16.8721300891992,-0.0964042782645834,0.496127978125257,-0.194313327437955,0.845930550733733,0.900082391971799,1.05326330351933,1.24762226589039
"DSG3",119.987823574557,0.421788938608785,0.806458544144686,0.523013788707671,0.600964657783077,0.722272074439718,6.9847987496545,5.48953796991771
"DSG2",4670.61324674984,-0.590145745937449,0.0917563210092864,-6.43166312081891,1.26215231933932e-10,2.15911335846371e-09,394.918303909037,419.325843565759
"TTR",78.2211904355827,0.260805381228035,0.259407178243872,1.00538999342126,0.314709096342846,0.464856302728639,4.04674848194269,4.86572683697251
"TRAPPC8",280.489852146593,0.190717383454925,0.166657749320251,1.14436552895264,0.25247207768838,0.39610377179229,15.909819374213,17.1548061559928
