name	BT5_hTSC_1	BT5_hTSC_2	mean_RPKM_BT5_hTSC	bagel_BF	bagel_FDR	Class	NSC_vs_TSC_LFC	NSC_vs_TSC_padj	AN_naive_TSC_rep1	AN_naive_rep1	H9_naive_TSC_rep1	H9_naive_rep1	AN_naive_TSC_rep2	H9_naive_TSC_rep2	AN_naive_TSC_rep1.1	H9_naive_TSC_rep1.1	AN_naive_TSC_rep2.1	H9_naive_TSC_rep2.1
RNASEH2A	36.5394499138746	35.030359286714	35.7849046002943	6.871	0.019		0.343341450130741	0.0923875992355168	101.378297834593	126.498466535376	87.288109191682	111.316920655926	84.1281526402903	73.6483978982275	101.378297834593	87.288109191682	84.1281526402903	73.6483978982275
RNASEH2B	3.03834711063647	3.1800237001344	3.10918540538543	3.771	0.02		-0.289098112720137	0.19047822547585	25.5496276500613	21.5579622102363	21.2956187446812	21.4336927971038	25.2788111592076	24.3531910229276	25.5496276500613	21.2956187446812	25.2788111592076	24.3531910229276
RNF103-CHMP3	0.1826860201549	0.137612618795713	0.160149319475307	5.123	0.016		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNF113A	15.8650906630647	15.3702837634383	15.6176872132515	3.714	0.022	RBP,	1.37272140193607	1.38226394471858e-11	22.8839361616922	63.5449160411453	21.3434740677029	69.3878764514536	24.3705903989965	25.410056101418	22.8839361616922	21.3434740677029	24.3705903989965	25.410056101418
RNF20	12.6556371179851	10.1665379833984	11.4110875506917	5.34	0.017	Epi,	0.894355152640936	5.56914229436281e-05	48.2285106203405	99.4031723858525	40.4856032764051	97.5381181435024	53.5345681435514	52.1034483695742	48.2285106203405	40.4856032764051	53.5345681435514	52.1034483695742
RNF40	1.29499974909724	1.31444379076527	1.30472176993125	3.429	0.028	Epi,	0.310387286242851	0.608931198842991	32.7264893495167	37.9011555067745	35.6522156512078	25.4833766896442	12.1937046509817	14.7055226635657	32.7264893495167	35.6522156512078	12.1937046509817	14.7055226635657
RNF8	3.05344952581497	2.60523662456289	2.82934307518893	4.942	0.018	Epi,	-0.162733394615746	0.510220261099953	19.8491489287796	20.4827521249377	20.7692101914419	17.7791000160308	18.3157853309228	19.8539654030687	19.8491489287796	20.7692101914419	18.3157853309228	19.8539654030687
RNGTT	7.24784684791496	6.30332773227179	6.77558729009337	2.664	0.04		-0.578962168942592	0.0136441514748989	27.436117011061	19.3000210311093	22.4441464972033	19.5570100176339	29.3826234831242	27.2520209525012	27.436117011061	22.4441464972033	29.3826234831242	27.2520209525012
RNPS1	15.5700457280385	15.391550565676	15.4807981468573	3.251	0.029	RBP,	0.71481966094704	0.0172068804024496	192.216861630558	260.469643163578	193.718347592066	297.701152490649	118.758273849078	124.045764069667	192.216861630558	193.718347592066	118.758273849078	124.045764069667
ROMO1	239.305873582501	257.401356091697	248.353614837099	3.928	0.02		0.321236095762082	0.0554927008634582	156.537606324693	205.848970830411	165.818694270383	205.348605185156	143.162502054009	140.578153511766	156.537606324693	165.818694270383	143.162502054009	140.578153511766
ROR2	0.913350676888521	0.924308339171344	0.918829508029933	2.545	0.045		-1.19787482835104	0.0225093400203884	12.5902659527589	6.61254202458618	12.2031073705476	2.76563778027146	9.30085334067983	5.99393480229527	12.5902659527589	12.2031073705476	9.30085334067983	5.99393480229527
RPA2	75.7180940095997	81.8889512754862	78.8035226425429	6.06	0.015		0.141348998570292	0.609185760433151	136.729468034196	175.635567433521	131.458572340762	188.557232947794	164.589784433803	171.93685019783	136.729468034196	131.458572340762	164.589784433803	171.93685019783
RPA3	18.9451394459461	19.041414555623	18.9932770007845	7.85	0.006		-0.279681286050545	0.130047285621248	58.1120744464476	48.1694118213758	52.9279872620615	50.1765711563537	59.7071055323931	49.1140300047015	58.1120744464476	52.9279872620615	59.7071055323931	49.1140300047015
RPA4	0.300253980410695	0.385700263030223	0.342977121720459	2.904	0.033		-0.960895412103905	0.529522958468397	1.10728723363027	0.107521008529857	0.0957106460435109	0.691409445067865	1.26141772251535	0.407647958846278	1.10728723363027	0.0957106460435109	1.26141772251535	0.407647958846278
RPAIN	7.54103332505561	8.33856196175955	7.93979764340758	8.833	0		0.20466414947687	0.346238699488088	66.0681382732725	71.7702731936793	51.6837488634959	78.277426459469	65.6946349885993	56.2101241031367	66.0681382732725	51.6837488634959	65.6946349885993	56.2101241031367
RPAP1	8.97208865754518	9.09989319833759	9.03599092794139	3.208	0.033		0.109252792869455	0.683046100015015	57.1278191276652	57.1474160336188	58.5270600556069	75.0673111787968	49.6998582671047	59.6071904268557	57.1278191276652	58.5270600556069	49.6998582671047	59.6071904268557
RPAP2	1.78457110923494	1.64862562113833	1.71659836518663	7.918	0.006		0.255106542617472	0.323696257848291	26.410851053996	36.1270588660318	29.5267343044231	42.2747489270066	31.888640025188	32.4004636920042	26.410851053996	29.5267343044231	31.888640025188	32.4004636920042
RPAP3	11.2289743575262	11.6744932569632	11.4517338072447	6.38	0.017		0.283522139838287	0.177895547954883	42.5690425373413	49.0295798896146	38.0928371253174	57.8314614410336	38.0779963169966	42.4859761553121	42.5690425373413	38.0928371253174	38.0779963169966	42.4859761553121
RPE	24.4842013961876	23.4849243418967	23.9845628690421	8.258	0.007		-0.762197533908727	0.000611442638840344	61.8850531684471	39.5677311389872	57.3785323030848	44.2995908732768	72.0185425041429	69.4662318019157	61.8850531684471	57.3785323030848	72.0185425041429	69.4662318019157
RPF2	28.2961750256461	28.1180359715126	28.2071054985794	3.339	0.03		-0.0612391843003636	0.848370259703581	77.7971808220968	72.4691597491234	87.3838198377255	105.439940372849	80.8484665617503	93.7288343895442	77.7971808220968	87.3838198377255	80.8484665617503	93.7288343895442
RPIA	29.4801540237988	25.1824390482902	27.3312965360445	12.932	0		-0.740181858336481	0.00692509164829091	49.7048935985141	32.7939076016063	65.944635123979	39.8548158692691	46.7733691508691	59.9997403131521	49.7048935985141	65.944635123979	46.7733691508691	59.9997403131521
RPL10	71.1774779441648	69.104996841524	70.1412373928444	7.716	0.006		1.30689107418019	2.09168316307702e-12	327.880053069406	778.129538730573	280.001495000291	919.475789162394	353.096048886496	300.678114830505	327.880053069406	280.001495000291	353.096048886496	300.678114830505
RPL10A	207.194491322575	223.617821801089	215.406156561832	8.063	0.007		0.239726556642596	0.278169777676006	312.706116904843	363.958613873565	283.925631488075	446.502342347041	356.443010576904	307.577933985792	312.706116904843	283.925631488075	356.443010576904	307.577933985792
RPL11	329.681090232984	342.748161519396	336.21462587619	6.117	0.016		0.669478591962051	0.0008509205947508	768.170265671426	1085.04825757905	622.789173805126	1291.75038894251	769.212527189859	593.958174111577	768.170265671426	622.789173805126	769.212527189859	593.958174111577
RPL12	125.622772546595	138.989535802146	132.30615417437	5.771	0.015		0.607524264438603	0.0186445323272565	420.153989205262	534.218130880593	290.290389449969	611.107176662126	402.913639474369	275.358647164386	420.153989205262	290.290389449969	402.913639474369	275.358647164386
RPL13	66.3780245181965	68.3874312774618	67.3827278978291	12.098	0		0.485039513746314	0.340557491687876	1209.52675486879	1235.68519052938	949.21033213652	1049.31260566835	415.948289273694	469.504762083063	1209.52675486879	949.21033213652	415.948289273694	469.504762083063
RPL13A	415.45525419539	462.404998591828	438.930126393609	5.995	0.015		0.377814507900864	0.0818533023424335	1679.34462703429	1910.1107165329	1290.61020657372	2130.87452331023	1584.25656496444	1186.42163904072	1679.34462703429	1290.61020657372	1584.25656496444	1186.42163904072
RPL14	52.2820301094637	53.8539469682592	53.0679885388614	7.55	0.006		0.691723443900309	0.000365201148027125	468.956648761559	654.211576399913	376.382115566107	776.057715699745	438.048327772163	349.550575674408	468.956648761559	376.382115566107	438.048327772163	349.550575674408
RPL15	136.966897831185	141.966411612498	139.466654721842	5.757	0.014		0.0167776746851509	0.955663556888425	979.826169847937	995.321975960883	772.480624217177	1072.07973096666	1137.68105338808	870.917216966248	979.826169847937	772.480624217177	1137.68105338808	870.917216966248
RPL17	9.09755201657172	8.89057875153911	8.99406538405541	7.515	0.006		0.556520950283523	0.0529082456332119	19.2339893545405	24.2459874234827	16.6536524115709	24.051171410575	12.8664607696565	12.1841445477387	19.2339893545405	16.6536524115709	12.8664607696565	12.1841445477387
RPL17-C18orf32	0	0	0	7.563	0.006		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPL18	152.712951318615	156.346749351312	154.529850334963	12.457	0		0.197983435807306	0.435291667850144	1224.61866975679	1144.93745933018	989.648080089903	1283.50286199063	948.350662690005	752.744603118477	1224.61866975679	989.648080089903	948.350662690005	752.744603118477
RPL18A	46.5085293067234	43.5339897817859	45.0212595442546	10.308	0		0.276233262708844	0.235567807968448	241.42962756968	232.137857415961	186.061495908585	282.53953108809	194.645164035602	162.772320160064	241.42962756968	186.061495908585	194.645164035602	162.772320160064
RPL19	505.978675569793	528.624769387663	517.301722478728	11.913	0		0.314757273260318	0.0702766030412968	1182.09063785773	1465.78014878327	1023.00324023607	1543.02833583574	1229.17588552786	1020.26735062948	1182.09063785773	1023.00324023607	1229.17588552786	1020.26735062948
RPL22	17.6052368375981	17.4598244068146	17.5325306222063	7.428	0.006		0.189449397615031	0.525384535115998	74.3932978446408	94.6184875062739	62.3076305743256	101.587802036043	95.3463609191934	83.4319489105382	74.3932978446408	62.3076305743256	95.3463609191934	83.4319489105382
RPL23	142.730488445236	161.807356456726	152.268922450981	9.495	0		0.247730107179445	0.283188510908175	1285.06835058535	1353.79701839943	1018.456984549	1372.05265734825	1112.83953370601	828.521829246235	1285.06835058535	1018.456984549	1112.83953370601	828.521829246235
RPL23A	26.1319512666612	26.093667626506	26.1128094465836	7.329	0.005		-0.404646325986084	0.15048821328556	64.4277127419684	51.771365607126	56.0864385814974	61.7823725557071	83.9767825135884	71.0515294196512	64.4277127419684	56.0864385814974	83.9767825135884	71.0515294196512
RPL24	80.4628783761086	81.8086868021473	81.135782589128	11.816	0		1.06596911052867	1.66649754444614e-07	301.30515946228	540.830672905179	225.877124662686	551.596577997356	239.198437994844	198.464163667938	301.30515946228	225.877124662686	239.198437994844	198.464163667938
RPL27	463.278083586088	502.5456923557	482.911887970894	9.019	0		0.318720558495612	0.0936286613829034	977.119467721285	1146.2814719368	844.024332134701	1348.0508723266	1017.74545633132	841.883623452863	977.119467721285	844.024332134701	1017.74545633132	841.883623452863
RPL27A	33.1631980192882	33.8807492103875	33.5219736148379	7.911	0.006		0.452838157968491	0.010419969757056	319.43186158319	388.365882809842	272.392498639832	445.712160124106	288.73010723228	243.15445841553	319.43186158319	272.392498639832	288.73010723228	243.15445841553
RPL28	64.8789449594573	69.3642952479407	67.121620103699	7.536	0.006		0.482518961872333	0.0673503278229823	691.80845718922	759.367122742113	507.744977260825	859.718258552957	551.895481954915	393.757732100405	691.80845718922	507.744977260825	551.895481954915	393.757732100405
RPL29	281.884163771934	277.775297824605	279.829730798269	5.392	0.017		0.18229390129985	0.413943155722679	513.125106191922	599.537143562481	433.952069161279	621.231386393477	581.076278602437	452.383547811519	513.125106191922	433.952069161279	581.076278602437	452.383547811519
RPL30	93.4361858757711	103.068027265656	98.2521065707134	2.628	0.04		0.758582006879744	6.53196235670762e-06	460.426435998777	715.444790757666	398.874117386332	749.586611231433	401.601765042953	337.457019561969	460.426435998777	398.874117386332	401.601765042953	337.457019561969
RPL31	106.67414848533	116.453872327715	111.564010406522	12.666	0		0.168384563078955	0.49924767674642	850.80670181087	821.729307689429	662.413381267139	1003.87712784961	852.617467002574	629.438644603753	850.80670181087	662.413381267139	852.617467002574	629.438644603753
RPL32	177.346232580777	190.353966506388	183.850099543582	3.782	0.02		0.398124085815277	0.0604034880129115	809.549999698572	951.345883472172	633.939464069195	1070.35120735399	790.908912017123	595.73974667246	809.549999698572	633.939464069195	790.908912017123	595.73974667246
RPL34	143.217459447264	157.9930244108	150.605241929032	7.846	0.006		0.277496096330063	0.217100218136222	516.200904063117	591.849391452596	431.080749779973	697.286425350942	571.405409396486	438.931165169592	516.200904063117	431.080749779973	571.405409396486	438.931165169592
RPL3	643.83348788934	667.626246757529	655.729867323435	11.239	0		0.3103343671262	0.168225115325895	3641.94973268651	4328.31195887364	3022.97289996127	5155.69207270427	4090.27310702827	3310.67515258867	3641.94973268651	3022.97289996127	4090.27310702827	3310.67515258867
RPL35	324.568111342409	342.02881679875	333.29846407058	5.401	0.017		0.401988549708858	0.0187299436853887	394.522340278635	488.414181246874	346.903236584705	563.992561619644	392.956848917981	332.112301879317	394.522340278635	346.903236584705	392.956848917981	332.112301879317
RPL35A	201.89220513253	210.583501141223	206.237853136876	3.801	0.02		0.521619269152083	0.000703326314987931	650.305691247227	901.993740556967	563.735705196279	959.182445864863	634.022185142148	540.495899212515	650.305691247227	563.735705196279	634.022185142148	540.495899212515
RPL36	414.773203615479	441.40441237358	428.08880799453	13.405	0		0.270578373522195	0.232621252703361	1243.56558464335	1295.03678723786	991.418727041708	1371.50940706998	1048.62496217849	802.900400129119	1243.56558464335	991.418727041708	1048.62496217849	802.900400129119
RPL36A	5.74921753993532	5.34582607876116	5.54752180934824	4.607	0.02		1.17398833154154	2.29504933206354e-10	17.5525531849538	41.6643908053195	16.2708098273969	43.8057269839426	18.3830609427903	17.2872930695921	17.5525531849538	16.2708098273969	18.3830609427903	17.2872930695921
RPL36AL	437.9983043813	503.065466559967	470.531885470633	2.998	0.033		0.302156497415278	0.122466213560227	205.381276519273	276.436512930261	189.889921750326	283.774190811425	235.935570819271	203.808881350589	205.381276519273	189.889921750326	235.935570819271	203.808881350589
RPL37	84.4447223726345	97.9650519972578	91.2048871849462	8.299	0.007		0.834536072819334	0.00115118476345874	775.019042264621	1493.73561100103	630.82886807278	1034.10159787686	689.608659447657	528.553323825574	775.019042264621	630.82886807278	689.608659447657	528.553323825574
RPL37A	79.3933097846245	84.773785867016	82.0835478258203	7.969	0.007		0.844434359512879	1.05133628007831e-05	716.988989094738	1145.42130386856	586.993392184852	1200.18802385995	621.542559140729	487.924410593895	716.988989094738	586.993392184852	621.542559140729	487.924410593895
RPL38	114.381459237521	127.21535960707	120.798409422296	5.454	0.017		0.657326602363094	0.00122267254007282	510.41840406527	720.17571513298	433.856358515235	719.164595648447	403.838679137547	339.102709469904	510.41840406527	433.856358515235	403.838679137547	339.102709469904
RPL39	10.4483684722793	11.5926258411933	11.0204971567363	2.34	0.048		0.784512698832098	0.000371041138241064	28.2153191384305	44.6749790441554	26.224717015922	59.9056897762372	29.2480722593892	27.7200612015469	28.2153191384305	26.224717015922	29.2480722593892	27.7200612015469
RPL41	247.454881312334	280.608905861727	264.031893587031	3.767	0.02		-0.0674535946379829	0.826837840615816	234.129733955377	272.995840657306	211.903370340333	250.685310226035	315.118965987301	247.110153423594	234.129733955377	211.903370340333	315.118965987301	247.110153423594
RPL4	122.1813459285	131.523481789956	126.852413859228	3.296	0.029		0.262336047389046	0.334511004820991	694.720212507285	807.429013554958	541.004426760945	975.726886157558	822.797552042311	672.921093547356	694.720212507285	541.004426760945	822.797552042311	672.921093547356
RPL6	34.6930560903314	31.7158672269503	33.2044616586409	11.711	0		0.409438216913807	0.0869433313760624	98.3845212399632	137.949453943806	90.6858371262266	163.715879314284	120.877455622904	106.592392202027	98.3845212399632	90.6858371262266	120.877455622904	106.592392202027
RPL7	5.87280160111506	4.8252336827491	5.34901764193208	11.454	0		0.321349289310294	0.281751633975674	12.3442021230633	13.9239706046164	9.61891992737285	17.8778727938977	12.2777991658161	12.380419490887	12.3442021230633	9.61891992737285	12.2777991658161	12.380419490887
RPL7A	201.995775270038	203.267436288736	202.631605779387	11.418	0		0.368701839242087	0.0629149317728906	494.957393432729	603.730462895145	403.898926303616	650.616287808861	503.793419469663	388.246935619705	494.957393432729	403.898926303616	503.793419469663	388.246935619705
RPL8	1270.53715535847	1299.58523699973	1285.0611961791	6.378	0.017		0.813854624590364	2.08590696399966e-05	3249.10882857746	5290.51746420733	2578.01410650499	5516.4596438629	3136.30493074733	2382.47584836825	3249.10882857746	2578.01410650499	3136.30493074733	2382.47584836825
RPL9	6.00171207195637	6.60033865271418	6.30102536233528	7.499	0.006		0.596662600084969	0.00281455259481795	74.9674467805972	98.6505253261435	61.6855113750428	122.330085388079	71.8167156685405	60.6338593602464	74.9674467805972	61.6855113750428	71.8167156685405	60.6338593602464
RPLP0	551.426945168614	576.0751792545	563.751062211557	9.152	0		0.278727122786242	0.234315553272853	2587.60723307908	2780.43952007783	2026.09866609508	3270.26790239314	2649.85180023651	1933.24779771965	2587.60723307908	2026.09866609508	2649.85180023651	1933.24779771965
RPLP2	526.847628115926	581.802705970425	554.325167043176	9.604	0		0.432114067853294	0.0226500730426249	1493.64845689066	1865.11317446316	1340.95400639261	1905.87013532957	1276.18471932026	1050.9466340508	1493.64845689066	1340.95400639261	1276.18471932026	1050.9466340508
RPN1	149.365825305108	150.856435667882	150.111130486495	7.474	0.006		0.171136719833602	0.336189896140335	768.416329501122	841.835736284513	720.461888092529	830.382743526506	627.900104462206	621.950000619021	768.416329501122	720.461888092529	627.900104462206	621.950000619021
RPP21	1.36775635513233	1.97863514448334	1.67319574980783	8.996	0		0.180952726119439	0.74498332340846	2.74771276493436	3.6019537857502	1.86635759784846	2.37054666880411	2.79193789250064	2.26471088247932	2.74771276493436	1.86635759784846	2.79193789250064	2.26471088247932
RPP30	26.065401903778	24.2219019147655	25.1436519092718	6.104	0.016		-0.0982618868173164	0.647457313395028	74.475319121206	75.8023110135489	78.1477424945267	84.0062475757456	79.8561512867049	81.3786110437569	74.475319121206	78.1477424945267	79.8561512867049	81.3786110437569
RPRD1B	3.42316478407898	3.76330707103318	3.59323592755608	4.826	0.021		-0.0979461331014015	0.777701614657061	19.8901595670622	18.8161764927249	25.2197552324651	24.5944216888426	17.8112182419167	22.345147373796	19.8901595670622	25.2197552324651	17.8112182419167	22.345147373796
RPS10	3.16736485026461	2.96586354816404	3.06661419921432	4.609	0.02		0.556925525900482	0.138474804552298	5.57744680643393	5.80613446061226	3.92413648778395	7.75366306254678	3.81789097347979	3.75942006491567	5.57744680643393	3.92413648778395	3.81789097347979	3.75942006491567
RPS11	880.44775950211	987.719755504886	934.083757503498	13.262	0		0.184276510018232	0.209715877345954	1587.07069089843	1896.72435097094	1529.26470248322	1821.02431914196	1525.91179057237	1385.09717572435	1587.07069089843	1529.26470248322	1525.91179057237	1385.09717572435
RPS13	311.158304700374	339.742206414422	325.450255557398	8.686	0		0.297083922130419	0.0957493172437288	731.342712493649	853.394244701472	632.45594905552	968.220155039679	743.731889195049	622.131177489619	731.342712493649	632.45594905552	743.731889195049	622.131177489619
RPS14	445.213838766417	460.467991642789	452.840915204603	12.454	0		0.470751116800894	0.069637745052893	2352.7803182729	3691.94886988969	1815.53524479936	2909.30278567878	2641.76190790944	1977.15299269465	2352.7803182729	1815.53524479936	2641.76190790944	1977.15299269465
RPS15	124.496512382924	128.734231040836	126.61537171188	9.572	0		0.603225418301551	0.0206807685959504	381.398936028203	504.166008996498	332.881626939331	488.38200016258	272.768968316719	223.074021924213	381.398936028203	332.881626939331	272.768968316719	223.074021924213
RPS15A	9.61985905981713	10.4613761265519	10.0406175931845	9.048	0		0.285765155030174	0.190969261555666	89.8132978388993	102.790084154543	76.1856742506347	117.045741772203	94.9090694420548	71.3232947255487	89.8132978388993	76.1856742506347	94.9090694420548	71.3232947255487
RPS16	287.080146594548	314.802094242906	300.941120418727	9.081	0		0.240260384879943	0.208630844717869	1061.19127620062	1106.49869878075	920.736414938575	1283.00899810129	958.021531895956	790.927628597078	1061.19127620062	920.736414938575	958.021531895956	790.927628597078
RPS17	78.6945290547257	81.4314992301522	80.063014142439	8.643	0		0.463813429895451	0.0212220378862008	336.328244555622	416.05254250628	262.773578712459	467.837262366278	325.71487485643	256.893704435904	336.328244555622	262.773578712459	325.71487485643	256.893704435904
RPS18	820.284797365936	877.672836547078	848.978816956507	13.376	0		0.597152777938177	0.00196581850231174	2060.08739284997	2939.94693623187	1680.20039129383	3177.52026397618	2107.12262039854	1608.23158993877	2060.08739284997	1680.20039129383	2107.12262039854	1608.23158993877
RPS19	813.581866747376	874.326871317285	843.95436903233	6.834	0.019		0.0915588119179968	0.646662621552626	3648.26537098203	3929.839101262	3365.95200005819	4459.93662541026	3956.4282772179	3503.06989109156	3648.26537098203	3365.95200005819	3956.4282772179	3503.06989109156
RPS19BP1	14.8725142788858	15.7098802324322	15.291197255659	4.557	0.02		-0.694238957201368	0.166795782044958	110.810744639592	52.9540967009544	125.333090993978	58.4240981082346	43.6114153930973	54.6248264854012	110.810744639592	125.333090993978	43.6114153930973	54.6248264854012
RPS20	160.50444209647	168.612171947939	164.558307022205	10.57	0		0.723828961630332	0.000624053187489191	527.109733846289	762.431471485214	407.775207468378	889.053773579408	519.535912646655	389.786939019791	527.109733846289	407.775207468378	519.535912646655	389.786939019791
RPS21	427.298850989405	476.762568165808	452.030709577606	2.443	0.047		0.406836752571462	0.0260354415634151	578.208989146412	705.606618477184	514.731854422002	759.167570684516	525.271158558358	420.783281964658	578.208989146412	514.731854422002	525.271158558358	420.783281964658
RPS2	24.5721091909735	25.2003892327755	24.8862492118745	8.152	0.007		-0.0435334786284273	0.897007786422111	126.640851016676	99.9945379327667	101.214008191013	109.63778343219	102.494394680114	69.8587816882121	126.640851016676	101.214008191013	102.494394680114	69.8587816882121
RPS23	105.684593730883	113.488219698807	109.586406714845	5.148	0.016		0.754501192325859	0.000717018532434259	501.765159387641	909.842774179647	447.830112837588	687.310374786391	439.091099756109	361.810210584896	501.765159387641	447.830112837588	439.091099756109	361.810210584896
RPS24	96.6480901065391	104.413823177865	100.530956642202	14.055	0		0.444714006123286	0.0106114684468374	455.218084936887	639.051114197203	396.337785266179	653.826403089533	485.326264012038	411.392280838644	455.218084936887	396.337785266179	485.326264012038	411.392280838644
RPS25	183.452357051267	197.283921861032	190.368139456149	7.452	0.006		0.57320002249506	0.00350567244208042	362.575053056488	457.82445432013	298.904347593885	551.497805219489	325.950339497966	263.94450431669	362.575053056488	298.904347593885	325.950339497966	263.94450431669
RPS27	24.2444637094762	25.3819109403993	24.8131873249378	10.314	0		-0.00418652548184218	0.995682137297643	17.2654787169756	20.0526680908183	17.3236269338755	35.7063591988619	32.5782150468297	34.3028208332868	17.2654787169756	17.3236269338755	32.5782150468297	34.3028208332868
RPS27A	84.0502088726436	89.7492473071844	86.899728089914	8.129	0.007		0.661975698585186	0.000257862076921428	256.480531819396	410.515210566993	227.839192906578	457.021643189859	282.103459463332	241.614455015444	256.480531819396	227.839192906578	282.103459463332	241.614455015444
RPS28	17.8894713439535	18.2970999011116	18.0932856225326	3.419	0.028		0.427996007507324	0.352864651641107	50.032978704775	59.8354412468652	28.6653384900315	42.0278169823395	42.7536513417868	19.6274943148208	50.032978704775	28.6653384900315	42.7536513417868	19.6274943148208
RPS3	383.111192356022	423.651968098039	403.38158022703	8.396	0.008	RBP,	0.246685832851964	0.314474975511299	2665.52744581603	2994.19128503518	1980.87538583952	3215.79471539957	2851.54408461523	2148.16886046693	2665.52744581603	1980.87538583952	2851.54408461523	2148.16886046693
RPS3A	6.49237480421988	6.05612021287203	6.27424750854595	2.685	0.036		1.32046885738384	2.01573927421048e-08	10.1706382940854	27.3640966708485	9.04465605111178	29.3849014153843	11.3359405996713	10.9913968162996	10.1706382940854	9.04465605111178	11.3359405996713	10.9913968162996
RPS4X	335.928228054773	350.690882641316	343.309555348045	7.273	0.01		0.786327749987556	6.4426033456242e-05	932.90999965264	1610.61094727299	828.279930860543	1895.35083448675	1059.69180033069	913.976919878455	932.90999965264	828.279930860543	1059.69180033069	913.976919878455
RPS5	370.316696564179	393.399872511035	381.858284537607	7.177	0.01		0.537888516911588	0.0013837139366004	1181.88558466632	1710.2291616759	1062.0053284988	1869.32420751884	1258.05394192197	1036.27130753234	1181.88558466632	1062.0053284988	1258.05394192197	1036.27130753234
RPS6	892.449927120352	930.417326101863	911.433626611107	9.987	0		0.497700775839377	0.0281111429838847	2699.03313729291	3467.92884861773	2161.67279621572	4353.75588920341	2936.12634763562	2391.77626105896	2699.03313729291	2161.67279621572	2936.12634763562	2391.77626105896
RPS6KA4	2.50737896415355	2.74610076948626	2.6267398668199	2.536	0.045	Epi,	-1.1157926180442	0.00837880833799779	19.4390425459535	11.8273109382842	22.4920018202251	5.7288211162766	14.0606028803044	14.4941496478677	19.4390425459535	22.4920018202251	14.0606028803044	14.4941496478677
RPS7	22.4901463938673	24.2420180096656	23.3660822017664	2.554	0.045		0.531653613903327	0.0173115233696853	115.9780850632	172.46369768189	95.1842374902716	187.125027668724	132.650687699714	113.220446051416	115.9780850632	95.1842374902716	132.650687699714	113.220446051416
RPS8	236.458873944596	258.141789054782	247.300331499689	10.316	0		0.390834895177409	0.0456700950134841	961.863510280157	1142.78703915958	751.950690640844	1189.96504135073	875.709820776088	694.994475615254	961.863510280157	751.950690640844	875.709820776088	694.994475615254
RPS9	87.6531566527226	91.7732346854222	89.7131956690724	12.478	0		0.807133501138032	8.36912415709625e-08	429.299361542282	692.650336949337	390.068737950329	782.675491816824	387.187965200344	347.14998213898	429.299361542282	390.068737950329	387.187965200344	347.14998213898
RPSA	60.8967597779975	60.3928119549971	60.6447858664973	5.568	0.017		1.01399017492232	3.95664779103774e-05	191.601702056319	377.882584478181	133.564206553719	345.704722533933	197.252093995467	139.264621199928	191.601702056319	133.564206553719	197.252093995467	139.264621199928
RPUSD3	9.48921214545321	9.95695181637109	9.72308198091215	3.831	0.02		1.08629467436281	0.00219657905287899	48.4335638117535	65.4265336904178	36.3221901735124	93.834138973496	32.4941205319954	21.9676955600494	48.4335638117535	36.3221901735124	32.4941205319954	21.9676955600494
RPUSD4	25.1352497300506	28.6993869486192	26.9173183393349	6.776	0.018		-0.165185204354262	0.47905224860746	76.9769680564447	65.3727731861529	63.9347115570653	77.2896986808007	82.46308124657	70.6589795333548	76.9769680564447	63.9347115570653	82.46308124657	70.6589795333548
RRAGA	14.6878870389486	17.4539078278898	16.0708974334192	4.445	0.019		-0.101778583469037	0.753137416925679	23.0479787148226	28.3317857476172	25.1240445864216	19.4088508508336	25.0601654206382	21.1825957874566	23.0479787148226	25.1240445864216	25.0601654206382	21.1825957874566
RRAS2	2.02070326131575	2.01478960162399	2.01774643146987	6.901	0.019		1.07228461249636	7.95221043999005e-05	6.43867021036858	16.2894327922733	6.17333666980645	12.6923019558887	6.86211241048349	5.87315022189637	6.43867021036858	6.17333666980645	6.86211241048349	5.87315022189637
RRM1	83.8784689158802	89.0807630174462	86.4796159666632	9.707	0		-0.720897286688831	0.00928746336737739	216.782233961836	140.852521174112	200.130960876981	180.70479710738	288.393729172942	265.03156554028	216.782233961836	200.130960876981	288.393729172942	265.03156554028
RRM2	17.1893249624691	16.3761390092327	16.7827319858509	12.626	0		-0.646213481778153	0.0503862427144241	79.9707446510747	66.017899237332	123.658154688216	72.3510597874588	77.366953647608	115.122803192699	79.9707446510747	123.658154688216	77.366953647608	115.122803192699
RRN3	12.179762706076	11.8716981825857	12.0257304443308	6.412	0.017		0.710069419771388	0.0046163282823962	28.9535106275173	49.6209454365288	26.9425468612483	60.4489400545048	32.3091125993598	34.8765475901815	28.9535106275173	26.9425468612483	32.3091125993598	34.8765475901815
RRP12	5.18691691898243	4.51719042663386	4.85205367280814	3.801	0.02		0.820123917918231	0.0649852810325817	66.3552127412507	101.607353060715	74.750014559982	96.0565264754999	29.2985289682898	37.2469449805099	66.3552127412507	74.750014559982	29.2985289682898	37.2469449805099
RRP15	11.7546227961576	11.8069636841914	11.7807932401745	4.919	0.018		-0.00821650974421322	0.97711784839931	46.2189893444929	47.9543698043161	48.3817315749948	56.4980289398313	45.2764867868175	52.6922731990189	46.2189893444929	48.3817315749948	45.2764867868175	52.6922731990189
